List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2010-05-16,2010-05-30,1,1,2,0,0,1421527677,9781421527673,VIZ Media,Misao Harada can see into a magical realm where she is the bride demon of prophecy. How will she survive the pursuit of demons who want the power in her blood?,9.99,"BLACK BIRD, VOL. 4",Kanoko Sakurakoji,by Kanoko Sakurakoji,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421527673.jpg,http://www.amazon.com/Black-Bird-Vol-Kanoko-Sakurakouji-ebook/dp/B00F3HJCSQ?tag=thenewyorktim-20,,,,,,14215276779781421527673
Manga,2010-05-16,2010-05-30,2,0,14,0,0,1421533057,9781421533056,VIZ Media,"Naruto learns more secrets from his past and moves closer to discovering the identity of his nemesis, Pain.",9.99,"NARUTO, VOL. 47",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421533056.jpg,http://www.amazon.com/Naruto-Vol-47-Seal-Destroyed/dp/1421533057?tag=thenewyorktim-20,,,,,,14215330579781421533056
Manga,2010-05-16,2010-05-30,3,3,2,0,0,1421531607,9781421531601,VIZ Media,"The protagonist: 15-year-old Allen Walker. The setting: 19th century England. His mission: to find Innocence, a substance used to create weapons to destroy the akuma demons.",9.99,"D. GRAY-MAN, VOL. 17",Katsura Hoshino,by Katsura Hoshino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421531601.jpg,http://www.amazon.com/D-Gray-Man-Vol-17-Parting/dp/1421531607?tag=thenewyorktim-20,,,,,,14215316079781421531601
Manga,2010-05-16,2010-05-30,4,0,1,0,0,142152998X,9781421529981,VIZ Media,"A modern-day high school girl is pulled into Japan’s ancient past, filled with mysterious swords and demons.",9.99,"INUYASHA, VOL. 48",Rumiko Takahashi,by Rumiko Takahashi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421529981.jpg,http://www.amazon.com/InuYasha-Vol-48-Feeding-Frenzy/dp/142152998X?tag=thenewyorktim-20,,,,,,142152998X9781421529981
Manga,2010-05-16,2010-05-30,5,0,15,0,0,0316080845,9780316080842,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human?,10.99,"BLACK BUTLER, VOL. 1",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316080842.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316080845?tag=thenewyorktim-20,,,,,,03160808459780316080842
Manga,2010-05-16,2010-05-30,6,0,5,0,0,1421531364,9781421531366,VIZ Media,"Tsukune Aono’s new school is filled with vampires and werewolves. And the girl he is interested seems to have eyes for him, but is it his blood she’s after?",9.99,"ROSARIO   VAMPIRE: SEASON II, VOL. 1",Akihisa Ikeda,by Akihisa Ikeda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421531366.jpg,http://www.amazon.com/Rosario-Vampire-Season-II-Vol/dp/1421531364?tag=thenewyorktim-20,,,,,,14215313649781421531366
Manga,2010-05-16,2010-05-30,7,2,2,0,0,1421529300,9781421529301,VIZ Media,Asuka helps his friend practice for a date by playing the role of his female intended.,9.99,"OTOMEN, VOL. 6",Aya Kanno,by Aya Kanno,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421529301.jpg,http://www.amazon.com/Otomen-Vol-6-Aya-Kanno/dp/1421529300?tag=thenewyorktim-20,,,,,,14215293009781421529301
Manga,2010-05-16,2010-05-30,8,0,1,0,0,1421531852,9781421531854,VIZ Media,In a dark future Zoichi Kanoe fights to save humanity from the N5S virus that has turned the earth earth population into zombie-like drones.,12.99,"BIOMEGA, VOL. 2",Tsutomu Nihei,by Tsutomu Nihei,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421531854.jpg,http://www.amazon.com/Biomega-Vol-2-Tsutomu-Nihei/dp/1421531852?tag=thenewyorktim-20,,,,,,14215318529781421531854
Manga,2010-05-16,2010-05-30,9,5,4,0,0,031607327X,9780316073271,Yen Press,Yotsuba goes to a festival and learns about the magic of cake!,10.99,"YOTSUBA&!, VOL. 8",Kiyohiko Azuma,by Kiyohiko Azuma,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316073271.jpg,http://www.amazon.com/Yotsuba-Vol-8-Kiyohiko-Azuma/dp/031607327X?tag=thenewyorktim-20,,,,,,031607327X9780316073271
Manga,2010-05-16,2010-05-30,10,6,2,0,0,1421534622,9781421534626,VIZ Media,"Monkey D. Luffy and his motley crew of would-be pirates for a legendary treasure called “One Piece.” In this volume, the gang arrives on an island of zombies.",9.99,"ONE PIECE, VOL. 46",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421534626.jpg,http://www.amazon.com/One-Piece-Vol-Eiichiro-Oda/dp/1421534622?tag=thenewyorktim-20,,,,,,14215346229781421534626
