Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,0,1,0,0,1612629431,9781612629438,Kodansha Comics,The origins of the Survey Corps leaders Levi and Erwin are told in this spin–off series.,0,"ATTACK ON TITAN: NO REGRETS, VOL. 2","Gun Snark, Hikaru Suruga and Hajime Isayama","by Gun Snark, Hikaru Suruga and Hajime Isayama",,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612629438.jpeg,http://www.amazon.com/Attack-Titan-No-Regrets-2/dp/1612629431?tag=thenewyorktim-20,,,,,,16126294319781612629438
2,0,1,0,0,031633622X,9780316336222,Yen Press,Ciel and Sebastian finally learn the truth behind the incident of the vanished students at Weston College.,0,"BLACK BUTLER, VOL. 18",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316336222.jpeg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/031633622X?tag=thenewyorktim-20,,,,,,031633622X9780316336222
3,0,2,0,0,1626920796,9781626920798,Seven Seas Entertainment,A pair of Internet-savy siblings are transported into a fantasy video game. Can they become the saviors of humanity in this new world?,0,"NO GAME, NO LIFE, VOL. 1",Yuu Kamiya and Mashiro Hiiragi,by Yuu Kamiya and Mashiro Hiiragi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781626920798.jpeg,http://www.amazon.com/No-Game-Life-Vol/dp/1626920796?tag=thenewyorktim-20,,,,,,16269207969781626920798
4,0,1,0,0,0316336092,9780316336093,Yen Press,"Tomoko begins her second year of high school, but she is still horribly unpopular!",0,"NO MATTER HOW I LOOK AT IT, IT'S YOU GUYS' FAULT I'M NOT POPULAR!,  VOL. 5",Nico Tanigawa,by Nico Tanigawa,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316336093.jpeg,http://www.amazon.com/Matter-Look-Guys-Fault-Popular/dp/0316336092?tag=thenewyorktim-20,,,,,,03163360929780316336093
5,0,1,0,0,0316286761,9780316286763,Yen Press,This series adapts the plot from the role–playing video game. This volume focuses on Xion as she attempts to discover her true identity.,0,"KINGDOM HEARTS 358/2 DAYS, VOL. 4",Shiro Amano,by Shiro Amano,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316286763.jpeg,http://www.amazon.com/Kingdom-Hearts-358-Days-Vol/dp/0316286761?tag=thenewyorktim-20,,,,,,03162867619780316286763
6,0,73,0,0,1612620248,9781612620244,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 1",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620244.jpg,http://www.amazon.com/Attack-Titan-1-Hajime-Isayama/dp/1612620248?tag=thenewyorktim-20,,,,,,16126202489781612620244
7,0,1,0,0,1626920753,9781626920750,Seven Seas Entertainment,Alice goes further down the rabbit hole to deal with the Jokers and solve the mystery of the Circus and the Prison Realm.,0,"ALICE IN THE COUNTRY OF JOKER: CIRCUS AND LIAR’S GAME, VOL. 6",QuinRose and Mamenosuke Fujimaru,by QuinRose and Mamenosuke Fujimaru,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781626920750.jpeg,http://www.amazon.com/Alice-Country-Joker-Circus-Liars/dp/1626920753?tag=thenewyorktim-20,,,,,,16269207539781626920750
8,0,4,0,0,1421573849,9781421573847,VIZ Media,"The ninja war rages on as Naruto and his father battle Obito, who now has the power of the Sage of Six Paths.",0,"NARUTO, VOL. 67",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421573847.jpeg,http://www.amazon.com/Naruto-Vol-67-Masashi-Kishimoto/dp/1421573849?tag=thenewyorktim-20,,,,,,14215738499781421573847
9,0,3,0,0,1421572559,9781421572550,VIZ Media,"Soma Yukihira enrolls in a prestigious culinary academy, but can he succeed in a highly competitive school that has only a 10 percent graduation rate?",0,"FOOD WARS!, VOL. 2",Yuto Tsukuda and Shun Saeki,by Yuto Tsukuda and Shun Saeki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421572550.jpeg,http://www.amazon.com/Food-Wars-Vol-Shokugeki-Soma/dp/1421572559?tag=thenewyorktim-20,,,,,,14215725599781421572550
10,0,2,0,0,1421564130,9781421564135,VIZ Media,A middle–school student is framed for the murder of his classmates and then sentenced to a prison that doubles as a demented theme park.,0,"DEADMAN WONDERLAND, VOL. 5",Jinsei Kataoka,by Jinsei Kataoka,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421564135.jpeg,http://www.amazon.com/Deadman-Wonderland-Vol-Jinsei-Kataoka/dp/1421564130?tag=thenewyorktim-20,,,,,,14215641309781421564135
