List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2011-11-05,2011-11-20,1,0,2,0,0,0316189634,9780316189637,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human? In this volume: children are missing and Queen Victoria is not happy.,11.99,"BLACK BUTLER, VOL. 7",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316189637.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316189634?tag=thenewyorktim-20,,,,,,03161896349780316189637
Manga,2011-11-05,2011-11-20,2,0,1,0,0,1421540770,9781421540771,VIZ Media,"15-year-old Allen Walker roams the earth searching for ""Innocence,"" the material used to create weapons that can destroy demons that this fictional version of 19th century England.",9.99,"D. GRAY-MAN, VOL. 21",Katsura Hoshino,by Katsura Hoshino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421542102.jpg,http://www.amazon.com/D-Gray-man-Vol-22-Katsura-Hoshino/dp/1421542102?tag=thenewyorktim-20,,,,,,1421540770978142154077114215421029781421542102
Manga,2011-11-05,2011-11-20,3,0,1,0,0,1421539373,9781421539379,VIZ Media,Misao Harada can see into a magical realm where she is the bride demon of prophecy.,9.99,"BLACK BIRD, VOL. 11",Kanoko Sakurakoji,by Kanoko Sakurakoji,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421539379.jpg,http://www.amazon.com/Black-Bird-Vol-Kanoko-Sakurakoji/dp/1421539373?tag=thenewyorktim-20,,,,,,14215393739781421539379
Manga,2011-11-05,2011-11-20,4,0,1,0,0,1421540789,9781421540788,VIZ media,"A Claymore - a female warrior named for her sword - stalks medieval villages to destroy Yoma, monsters who pass as humans and are difficult to kill.",9.99,"CLAYMORE, VOL. 19",Norihiro Yagi,by Norihiro Yagi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540788.jpg,http://www.amazon.com/Claymore-Vol-19-Phantoms-Heart/dp/1421540789?tag=thenewyorktim-20,,,,,,14215407899781421540788
Manga,2011-11-05,2011-11-20,5,0,1,0,0,1421539691,9781421539690,VIZ Media,Light Yagami discovers a supernatural notebook that allows him to murder anyone he has seen by writing their name in it. He uses this ability to try to rid the world of evil.,14.99,"DEATH NOTE: BLACK EDITION, VOL. 6",Tsugumi Ohba,by Tsugumi Ohba,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421539690.jpg,http://www.amazon.com/Death-Note-Black-Edition-Vol/dp/1421539691?tag=thenewyorktim-20,,,,,,14215396919781421539690
Manga,2011-11-05,2011-11-20,6,0,2,0,0,0316071102,9780316071109,Yen Press,"Maka, an arms expert, wants to turn the Soul Eater, her living scythe, into the ultimate weapon for Death.",11.99,"SOUL EATER, VOL. 7",Atsushi Ohkubo,by Atsushi Ohkubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316071109.jpg,http://www.amazon.com/Soul-Eater-Vol-Atsushi-Ohkubo/dp/0316071102?tag=thenewyorktim-20,,,,,,03160711029780316071109
Manga,2011-11-05,2011-11-20,7,0,2,0,0,0316132454,9780316132459,Yen Press,A mysterious disease has turned a high school’s student body into zombies. In this volume: a zombie rampage at the airport.,13.9,"HIGH SCHOOL OF THE DEAD, VOL. 4",Daisuke Sato and Shouji Sato,by Daisuke Sato and Shouji Sato,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316132459.jpg,http://www.amazon.com/Highschool-Dead-Vol-Daisuke-Sato/dp/0316132454?tag=thenewyorktim-20,,,,,,03161324549780316132459
Manga,2011-11-05,2011-11-20,8,0,2,0,0,0316190330,9780316190336,Yen Press,"This series is about an incredibly positive young girl named Yotsuba. In this volume, she plays hide-and-seek with her father.",11.99,"YOTSUBA&!, VOL. 10",Kiyohiko Azuma,by Kiyohiko Azuma,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316190336.jpg,http://www.amazon.com/Yotsuba-Vol-10-Kiyohiko-Azuma/dp/0316190330?tag=thenewyorktim-20,,,,,,03161903309780316190336
Manga,2011-11-05,2011-11-20,9,0,4,0,0,1421538318,9781421538310,VIZ Media,Life in a high school filled with werewolves and vampires continues.,9.99,"ROSARIO+VAMPIRE: SEASON II, VOL. 6",Akihisa Ikeda,by Akihisa Ikeda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421538310.jpg,http://www.amazon.com/Rosario-Vampire-Season-II-Vol/dp/1421538318?tag=thenewyorktim-20,,,,,,14215383189781421538310
Manga,2011-11-05,2011-11-20,10,0,2,0,0,0316076163,9780316076166,Yen Press,"Oz, who is condemned for a mysterious sin, begins to learn more about the past.",11.99,"PANDORA HEARTS, VOL. 7",Jun Mochizuki,by Jun Mochizuki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316076166.jpg,http://www.amazon.com/Pandora-Hearts-Vol-Jun-Mochizuki/dp/0316076163?tag=thenewyorktim-20,,,,,,03160761639780316076166
