Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,0,6,0,0,1421543281,9781421543284,VIZ Media,"Naruto must battle an army of the undead controlled by Kabuto, who may also be controlling Itachi.",9.99,"NARUTO, VOL. 58",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421543284.jpg,http://www.amazon.com/Naruto-Vol-58-vs-Itachi/dp/1421543281?tag=thenewyorktim-20,,,,,,14215432819781421543284
2,0,1,0,0,1612620442,9781612620442,Kodansha Comics,"High school student by day, genius hacker by night. Takagi Fujimaru and friends band together to stop a terrorist group from murdering millions of people in Tokyo.",10.99,"BLOODY MONDAY, VOL. 8",Ryou Ryumon,by Ryou Ryumon,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620442.jpg,http://www.amazon.com/Bloody-Monday-8-Ryou-Ryumon/dp/1612620442?tag=thenewyorktim-20,,,,,,16126204429781612620442
3,0,4,0,0,1421542919,9781421542911,VIZ Media,This series is about grade-school boys who want to become professionals in the manga industry.,9.99,"BAKUMAN, VOL. 15",Tsugumi Ohba,by Tsugumi Ohba,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421542911.jpg,http://www.amazon.com/Bakuman-Vol-15-Tsugumi-Ohba/dp/1421542919?tag=thenewyorktim-20,,,,,,14215429199781421542911
4,0,4,0,0,142154301X,9781421543017,VIZ Media,"Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife. In this volume, Ichigo undergoes more training.",9.99,"BLEACH, VOL. 48",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421543017.jpg,http://www.amazon.com/Bleach-Vol-48-Tite-Kubo/dp/142154301X?tag=thenewyorktim-20,,,,,,142154301X9781421543017
5,0,8,0,0,1421543028,9781421543024,VIZ Media,"Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife. In this volume, a look at how ""soul catching"" was done 100 years ago.",9.99,"BLEACH, VOL. 36",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421533131.jpg,http://www.amazon.com/Bleach-Vol-49-Lost-Agent/dp/1421543028?tag=thenewyorktim-20,,,,,,1421533138978142153313114215430289781421543024
6,0,4,0,0,1421542641,9781421542645,VIZ Media,"From the publisher: ""Yusei has made it into the second round of the D1 Grand Prix.""",9.99,"YU-GI-OH! 5D'S, VOL. 3",Masahiro Hikokubo,by Masahiro Hikokubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421542645.jpg,http://www.amazon.com/Yu-Gi-Oh-5Ds-Vol-Masahiro-Hikokubo/dp/1421542641?tag=thenewyorktim-20,,,,,,14215426419781421542645
7,0,5,0,0,1935934929,9781935934929,Seven Seas Entertainment,"In this reimagining of Lewis Carroll's ""Alice's Adventures in Wonderland,"" the Cheshire Cat, disguised as a human named Boris, vies for Alice's affections.",13.99,"ALICE IN THE COUNTRY OF CLOVER: CHESHIRE CAT WALTZ, VOL. 2",QuinRose,by QuinRose,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935934929.jpg,http://www.amazon.com/Alice-Country-Clover-Cheshire-Waltz/dp/1935934929?tag=thenewyorktim-20,,,,,,19359349299781935934929
8,0,4,0,0,0316212695,9780316212694,Yen Press,"The story of ""Alice’s Adventures in Wonderland"" is retold, manga-style.",18.99,"ALICE IN THE COUNTRY OF HEARTS, VOL. 1",Quinrose and Soumei Hoshino,by Quinrose and Soumei Hoshino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316212694.jpg,http://www.amazon.com/Alice-Country-Hearts-Vol-1/dp/0316212695?tag=thenewyorktim-20,,,,,,03162126959780316212694
9,0,4,0,0,1935934910,9781935934912,Seven Seas Entertainment,"In this reimagining of Lewis Carroll's ""Alice's Adventures in Wonderland,"" the Cheshire Cat, disguised as a human named Boris, vies for Alice's affections.",13.99,"ALICE IN THE COUNTRY OF CLOVER: CHESHIRE CAT WALTZ, VOL. 1",QuinRose and Mamenosuke Fujimaru,by  QuinRose and Mamenosuke Fujimaru,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935934912.jpg,http://www.amazon.com/Alice-Country-Clover-Cheshire-Waltz/dp/1935934910?tag=thenewyorktim-20,,,,,,19359349109781935934912
10,0,16,0,0,1421540320,9781421540320,VIZ Media,Rin Okumura joins an exorcist academy in order to control his inner demon. Will his classmates find out about his satanic bloodline?,9.99,"BLUE EXORCIST, VOL. 1",Kazue Kato,by Kazue Kato,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540320.jpg,http://www.amazon.com/Blue-Exorcist-Vol-Kazue-Kato/dp/1421540320?tag=thenewyorktim-20,,,,,,14215403209781421540320
