List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2010-05-23,2010-06-06,1,0,1,0,0,0316084255,9780316084253,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human?,10.99,"BLACK BUTLER, VOL. 2",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316084253.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316084255?tag=thenewyorktim-20,,,,,,03160842559780316084253
Manga,2010-05-23,2010-06-06,2,1,3,0,0,1421527677,9781421527673,VIZ Media,Misao Harada can see into a magical realm where she is the bride demon of prophecy. How will she survive the pursuit of demons who want the power in her blood?,9.99,"BLACK BIRD, VOL. 4",Kanoko Sakurakoji,by Kanoko Sakurakoji,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421527673.jpg,http://www.amazon.com/Black-Bird-Vol-Kanoko-Sakurakouji-ebook/dp/B00F3HJCSQ?tag=thenewyorktim-20,,,,,,14215276779781421527673
Manga,2010-05-23,2010-06-06,3,0,1,0,0,0316076082,9780316076081,Yen Press,"Oz, who is condemned to an abyss for a mysterious sin, sets out to investigate with an Alice, an equally mysterious girl he met in exile.",10.99,"PANDORA HEARTS, VOL. 2",Jun Mochizuki,by Jun Mochizuki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316076081.jpg,http://www.amazon.com/Pandora-Hearts-Vol-Jun-Mochizuki/dp/0316076082?tag=thenewyorktim-20,,,,,,03160760829780316076081
Manga,2010-05-23,2010-06-06,4,2,15,0,0,1421533057,9781421533056,VIZ Media,"Naruto learns more secrets from his past and moves closer to discovering the identity of his nemesis, Pain.",9.99,"NARUTO, VOL. 47",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421533056.jpg,http://www.amazon.com/Naruto-Vol-47-Seal-Destroyed/dp/1421533057?tag=thenewyorktim-20,,,,,,14215330579781421533056
Manga,2010-05-23,2010-06-06,5,5,16,0,0,0316080845,9780316080842,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human?,10.99,"BLACK BUTLER, VOL. 1",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316080842.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316080845?tag=thenewyorktim-20,,,,,,03160808459780316080842
Manga,2010-05-23,2010-06-06,6,3,3,0,0,1421531607,9781421531601,VIZ Media,"The protagonist: 15-year-old Allen Walker. The setting: 19th century England. His mission: to find Innocence, a substance used to create weapons to destroy the akuma demons.",9.99,"D. GRAY-MAN, VOL. 17",Katsura Hoshino,by Katsura Hoshino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421531601.jpg,http://www.amazon.com/D-Gray-Man-Vol-17-Parting/dp/1421531607?tag=thenewyorktim-20,,,,,,14215316079781421531601
Manga,2010-05-23,2010-06-06,7,0,1,0,0,0316085367,9780316085366,Yen Press,"Kobato Hanato is a girl on a mission: to have a single wish granted. But she must first pass various trials that test her common sense which, alas, seems to be lacking.",11.99,"KOBATO, VOL. 1",Clamp,by  Clamp,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316085366.jpg,http://www.amazon.com/Kobato-Vol-1-CLAMP/dp/0316085367?tag=thenewyorktim-20,,,,,,03160853679780316085366
Manga,2010-05-23,2010-06-06,8,0,1,0,0,1421534878,9781421534879,VIZ Media,"High school dating has just gotten worse. Sakura Mamiya, who can see ghosts, finds herself pursued by a living boy and a dead one.",9.99,"RIN-NE, VOL. 3",Rumiko Takahashi,by Rumiko Takahashi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421534879.jpg,http://www.amazon.com/Rin-Ne-Vol-3-Rumiko-Takahashi/dp/1421534878?tag=thenewyorktim-20,,,,,,14215348789781421534879
Manga,2010-05-23,2010-06-06,9,9,5,0,0,031607327X,9780316073271,Yen Press,Yotsuba goes to a festival and learns about the magic of cake!,10.99,"YOTSUBA&!, VOL. 8",Kiyohiko Azuma,by Kiyohiko Azuma,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316073271.jpg,http://www.amazon.com/Yotsuba-Vol-8-Kiyohiko-Azuma/dp/031607327X?tag=thenewyorktim-20,,,,,,031607327X9780316073271
Manga,2010-05-23,2010-06-06,10,6,6,0,0,1421531364,9781421531366,VIZ Media,"Tsukune Aono’s new school is filled with vampires and werewolves. And the girl he is interested seems to have eyes for him, but is it his blood she’s after?",9.99,"ROSARIO   VAMPIRE: SEASON II, VOL. 1",Akihisa Ikeda,by Akihisa Ikeda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421531366.jpg,http://www.amazon.com/Rosario-Vampire-Season-II-Vol/dp/1421531364?tag=thenewyorktim-20,,,,,,14215313649781421531366
