List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2009-12-12,2009-12-27,1,1,2,0,0,1421523876,9781421523873,VIZ Media,Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife.,9.99,"BLEACH, VOL.  29",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421523873.jpg,http://www.amazon.com/Bleach-Vol-29-Tite-Kubo/dp/1421523876?tag=thenewyorktim-20,,,,,,14215238769781421523873
Manga,2009-12-12,2009-12-27,2,2,6,0,0,1421530732,9781421530734,VIZ Media,"Cross Academy has day and evening students, but the latter have a secret: they are vampires.",9.99,"VAMPIRE KNIGHT, VOL. 8",Matsuri Hino,by Matsuri Hino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421530734.jpg,http://www.amazon.com/Vampire-Knight-Vol-Matsuri-Hino/dp/1421530732?tag=thenewyorktim-20,,,,,,14215307329781421530734
Manga,2009-12-12,2009-12-27,3,5,11,0,0,1421533049,9781421533049,VIZ Media,"Naruto’s friends are threatened, the mysteries of Pain deepen and Naruto must fight to protect his village.",9.99,NARUTO 46,Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421533049.jpg,http://www.amazon.com/Naruto-Vol-46-Returns/dp/1421533049?tag=thenewyorktim-20,,,,,,14215330499781421533049
Manga,2009-12-12,2009-12-27,4,6,7,0,0,075952968X,9780759529687,Yen Press,Who knew having wings would be such a problem? Max and her gang travel to New York in search of answers about their past.,10.99,"MAXIMUM RIDE, VOL. 2",James Patterson and NaRae Lee,by James Patterson and NaRae Lee,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780759529687.jpg,http://www.amazon.com/Maximum-Ride-The-Manga-Vol/dp/075952968X?tag=thenewyorktim-20,,,,,,075952968X9780759529687
Manga,2009-12-12,2009-12-27,5,10,6,0,0,1421532255,9781421532257,VIZ Media,The detective known as L is scheduled to die in 23 days. That leaves him with 22 days to stop a terrorist group from unleashing a virus upon the world.,17.99,"DEATH NOTE: L, CHANGE THE WORLD",M,by  M,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421532257.jpg,http://www.amazon.com/Death-Note-L-Change-World/dp/1421532255?tag=thenewyorktim-20,,,,,,14215322559781421532257
Manga,2009-12-12,2009-12-27,6,0,1,0,0,0759529515,9780759529519,Yen Press,"Shouldn’t having wings be fun? That’s not the case for 14-year-old Maximum Ride and her friends who are hunted by a organization called ""The School.""",10.99,"MAXIMUM RIDE, VOL. 1",James Patterson and NaRae Lee,by James Patterson and NaRae Lee,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780759529519.jpg,http://www.amazon.com/Maximum-Ride-The-Manga-Vol/dp/0759529515?tag=thenewyorktim-20,,,,,,07595295159780759529519
Manga,2009-12-12,2009-12-27,7,9,2,0,0,1427816263,9781427816269,TOKYOPOP,"More about the curse of the phantom thief is revealed. And when Risa’s life is threatened, will Daisuke Niwa be able to save her?",10.99,"D. N. ANGEL, VOL. 13",Yukiru Sugisaki,by Yukiru Sugisaki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781427816269.jpg,http://www.amazon.com/D-N-Angel-Volume-13-Yukiru-Sugisaki/dp/1427816263?tag=thenewyorktim-20,,,,,,
Manga,2009-12-12,2009-12-27,8,4,4,0,0,1421532328,9781421532325,VIZ Media,Two brothers harmed in a ritual that was half magic/half science seek the legendary Philosopher’s Stone to make things right. But others seek the weapon of alchemy for their own nefarious means.,9.99,"FULLMETAL ALCHEMIST, VOL. 21",Hiromu Arakawa,by Hiromu Arakawa,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421532325.jpg,http://www.amazon.com/Fullmetal-Alchemist-Vol-Hiromu-Arakawa/dp/1421532328?tag=thenewyorktim-20,,,,,,14215323289781421532325
Manga,2009-12-12,2009-12-27,9,0,7,0,0,0759530017,9780759530010,Yen Press,"Maka, an arms expert, wants to turn the Soul Eater, her living scythe, into the ultimate weapon for Death.",10.99,"SOUL EATER, VOL. 3",Atsushi Ohkubo,by Atsushi Ohkubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780759530010.jpg,http://www.amazon.com/Soul-Eater-Vol-Atsushi-Ohkubo/dp/0759530017?tag=thenewyorktim-20,,,,,,07595300179780759530010
Manga,2009-12-12,2009-12-27,10,7,2,0,0,1421528444,9781421528441,VIZ Media,"Monkey D. Luffy, who has the power to stretch like rubber, searches with a motley crew of would-be pirates for a legendary treasure called ""One Piece.""",7.95,"ONE PIECE, VOL. 23",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421528441.jpg,http://www.amazon.com/One-Piece-Vol-23-Adventure/dp/1421528444?tag=thenewyorktim-20,,,,,,
