List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2012-03-24,2012-04-08,1,0,2,0,0,1612620000,9781612620008,Kodansha Comics,"Sailor Moon fights for justice in the name of the Moon and the mysterious Moon Princess. Along the way, she recruits other girls to be Sailor Scouts and join her fight against evil.",10.99,"SAILOR MOON, VOL. 4",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620008.jpg,http://www.amazon.com/Sailor-Moon-4-Naoko-Takeuchi/dp/1612620000?tag=thenewyorktim-20,,,,,
Manga,2012-03-24,2012-04-08,2,0,1,0,0,1935429728,9781935429722,Kodansha Comics,"This series, based on a video game, presents the legal adventures of Mr. Wright and his beautiful assistant Maya Fey.",10.99,"PHOENIX WRIGHT, ACE ATTORNEY, VOL. 4",Kenji Kuroda,by Kenji Kuroda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429722.jpg,http://www.amazon.com/Phoenix-Wright-Ace-Attorney-4/dp/1935429728?tag=thenewyorktim-20,,,,,
Manga,2012-03-24,2012-04-08,3,0,1,0,0,1612620701,9781612620701,Kodansha Comics,"A gaggle of female ninjas plot to bring Raizo, the illegitimate son of a ruling family, to power.",10.99,"NINJA GIRLS, VOL. 9",Hosana Tanaka,by Hosana Tanaka,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620701.jpg,http://www.amazon.com/Ninja-Girls-9-Hosana-Tanaka/dp/1612620701?tag=thenewyorktim-20,,,,,
Manga,2012-03-24,2012-04-08,4,0,3,0,0,1421541521,9781421541525,VIZ Media,Naruto is in the middle of a great war — and the opposing side has a horde of animated dead ninjas.,9.99,"NARUTO, VOL. 55",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541525.jpg,http://www.amazon.com/Naruto-Vol-55-Great-Begins/dp/1421541521?tag=thenewyorktim-20,,,,,
Manga,2012-03-24,2012-04-08,5,0,1,0,0,None,9781935934141,Seven Seas Entertainment,"A social agency in Italy is taking in young girl and turning them into assassins. Meet their latest: Henrietta, who comes equipped with cybernetic technology.",16.99,"GUNSLINGER GIRL, OMNIBUS VOL. 4",Yu Aida,by Yu Aida,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935934141.jpg,http://www.amazon.com/Gunslinger-Girl-Omnibus-Yu-Aida/dp/1935934147?tag=thenewyorktim-20,,,,,
Manga,2012-03-24,2012-04-08,6,0,1,0,0,None,9781421535425,VIZ Media,"Akitsu Masanosuke is a samurai without a lord. Will he run into more trouble when he becomes the bodyguard of the leader of the mysterious ""Five Leaves"" gang?",12.99,"HOUSE OF FIVE LEAVES, VOL. 6",Natsume Ono,by Natsume Ono,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421535425.jpg,http://www.amazon.com/House-Five-Leaves-Vol-6/dp/1421535424?tag=thenewyorktim-20,,,,,
Manga,2012-03-24,2012-04-08,7,0,1,0,0,None,9781935934868,Seven Seas Entertainment,"Introducing Christie Holmes, the niece of Sherlock Holmes, who sometimes aides her uncle in solving his mysteries when not working on her own.",16.99,"YOUNG MISS HOLMES, CASEBOOK 1-2",Kaoru Shintani,by Kaoru Shintani,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935934868.jpg,http://www.amazon.com/Young-Miss-Holmes-Casebook-1-2/dp/1935934864?tag=thenewyorktim-20,,,,,
Manga,2012-03-24,2012-04-08,8,0,1,0,0,None,9781935934158,Seven Seas Entertainment,Luna is a secret agent grown in a lab and has 15 years of training. Her new mission: high school!,10.99,"AMAZING AGENT LUNA, OMNIBUS VOL. 3",Nunzio DeFilippis,by Nunzio DeFilippis,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935934158.jpg,http://www.amazon.com/Amazing-Agent-Luna-Omnibus-Collection/dp/1935934155?tag=thenewyorktim-20,,,,,
Manga,2012-03-24,2012-04-08,9,0,3,0,0,None,9781421541440,VIZ Media,"Monkey D. Luffy and his motley crew of would-be pirates search for a legendary treasure called “One Piece.” In this volume, the crew decide to train harder. The reward? New enemies and adventures.",9.99,"ONE PIECE, VOL. 61",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541440.jpg,http://www.amazon.com/One-Piece-Vol-Eiichiro-Oda/dp/1421541440?tag=thenewyorktim-20,,,,,
Manga,2012-03-24,2012-04-08,10,0,3,0,0,1421541777,9781421541778,VIZ Media,Misao Harada can see into a magical realm where she is the bride demon of prophecy.,9.99,"BLACK BIRD, VOL. 13",Kanoko Sakurakoji,by Kanoko Sakurakoji,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541778.jpg,http://www.amazon.com/Black-Bird-Vol-Kanoko-Sakurakoji/dp/1421541777?tag=thenewyorktim-20,,,,,
