Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,1,2,0,0,1421523868,9781421523866,VIZ Media,Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife.,7.95,"BLEACH, VOL. 28",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421523866.jpg,http://www.amazon.com/Bleach-Vol-28-Tite-Kubo/dp/1421523868?tag=thenewyorktim-20,,,,,,
2,3,10,0,0,1421531356,9781421531359,VIZ Media,"Jiraiya, ninja and mentor to Naruto, put everything he learned about the Akatsuki organization in code. Can Naruto decipher it in time?",7.95,"NARUTO, VOL. 45",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421531359.jpg,http://www.amazon.com/Naruto-Vol-45-Battlefied-Konoha-ebook/dp/B00F3HJFWY?tag=thenewyorktim-20,,,,,,14215313569781421531359
3,2,7,0,0,142152676X,9781421526768,VIZ Media,"Cross Academy has day and evening students, but the latter have a secret: they are vampires.",8.99,"VAMPIRE KNIGHT, VOL. 7",Matsuri Hino,by Matsuri Hino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421526768.jpg,http://www.amazon.com/Vampire-Knight-Vol-Matsuri-Hino-ebook/dp/B00F3HJALA?tag=thenewyorktim-20,,,,,,142152676X9781421526768
4,4,10,0,0,1427808279,9781427808271,TOKYOPOP,"This series is about a family that is possessed by the animals of the Chinese zodiac. Secrets from the past are revealed and Akito, head of the clan, finds her control slipping.",10.99,"FRUITS BASKET, VOL. 23",Natsuki Takaya,by Natsuki Takaya,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781427808271.jpg,http://www.amazon.com/Fruits-Basket-Vol-Natsuki-Takaya/dp/1427808279?tag=thenewyorktim-20,,,,,,
5,6,6,0,0,1421527642,9781421527642,VIZ Media,"Misao Harada can see the magic hidden in the world, but it turns out to be a a power that demons wants to exploit. Will her childhood friend, Kyo, who is the head of a demon clan, help or hurt her?",8.99,"BLACK BIRD, VOL. 1",Kanoko Sakurakoji,by Kanoko Sakurakoji,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421527642.jpg,http://www.amazon.com/Black-Bird-Vol-Kanoko-Sakurakoji/dp/1421527642?tag=thenewyorktim-20,,,,,,
6,0,21,0,0,1421529297,9781421529295,VIZ Media,"Naruto’s former teammate, Sasuke, learns vital details about his family’s past.",7.95,"NARUTO, VOL. 43",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421529295.jpg,http://www.amazon.com/Naruto-Vol-43-The-Truth/dp/1421529297?tag=thenewyorktim-20,,,,,,
7,5,7,0,0,1421519100,9781421519104,VIZ Media,Tsukune Aono’s new school is filled with vampires and werewolves. How is a human teenager to survive?,7.99,"ROSARIO   VAMPIRE, VOL. 8",Akihisa Ikeda,by Akihisa Ikeda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421519104.jpg,http://www.amazon.com/Rosario-Vampire-Vol-Akihisa-Ikeda/dp/1421519100?tag=thenewyorktim-20,,,,,,
8,0,1,0,0,1421529130,9781421529134,VIZ Media,"In a faraway land, young Lag Seeing longs to become a ""Letter Bee,"" a postman who delivers the hearts of people separated from the ones they love.",7.99,"TEGAMI BACHI: LETTER BEE, VOL. 1",Hiroyuki Asada,by Hiroyuki Asada,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421529134.jpg,http://www.amazon.com/Tegami-Bachi-Letter-Bee-Vol/dp/1421529130?tag=thenewyorktim-20,,,,,,
9,9,7,0,0,1427815933,9781427815934,TOKYOPOP,"Daisuke Niwa is an ordinary middle school student under a cruse that turns him into a phantom. The only way to cure him is to get Risa, the girl he adores, to fall for him.",10.99,"D. N. ANGEL, VOL. 12",Yukiru Sugisaki,by Yukiru Sugisaki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781427815934.jpg,http://www.amazon.com/D-N-Angel-Volume-12-Yukiru-Sugisaki/dp/1427815933?tag=thenewyorktim-20,,,,,,
10,0,1,0,0,1421528908,9781421528908,VIZ Media,"A modern-day high school girl is pulled into Japan’s ancient past, filled with mysterious swords and demons.",8.95,"INUYASHA, VOL. 40",Rumiko Takahashi,by Rumiko Takahashi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421528908.jpg,http://www.amazon.com/InuYasha-Vol-40-Rumiko-Takahashi/dp/1421528908?tag=thenewyorktim-20,,,,,,
