List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2010-11-14,2010-11-28,1,1,7,0,0,1421534754,9781421534756,VIZ Media,"Poor Naruto: he must cope with a ninja summit and a target on the back of his good friend, Sasuke.",9.99,"NARUTO, VOL. 49",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421534756.jpg,http://www.amazon.com/Naruto-Vol-49-Gokage-Commences/dp/1421534754?tag=thenewyorktim-20,,,,,,14215347549781421534756
Manga,2010-11-14,2010-11-28,2,0,3,0,0,0316084263,9780316084260,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human?,10.99,"BLACK BUTLER, VOL. 3",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316084260.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316084263?tag=thenewyorktim-20,,,,,,03160842639780316084260
Manga,2010-11-14,2010-11-28,3,0,2,0,0,1421535149,9781421535142,VIZ Media,"This series is about grade-school boys who want to become professionals in the manga industry. In this installment, they visit a publishing house to pitch their work.",9.99,"BAKUMAN, VOL. 2",Takeshi Obata and Tsugumi Ohba,by Takeshi Obata and Tsugumi Ohba,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421535142.jpg,http://www.amazon.com/Bakuman-Vol-2-Tsugumi-Ohba/dp/1421535149?tag=thenewyorktim-20,,,,,,14215351499781421535142
Manga,2010-11-14,2010-11-28,4,0,3,0,0,0345521609,9780345521606,Del Rey,"The young wizard Negi Springfield meets a sinister fellow who claims he can solve some mysteries, but at what price?",10.99,NEGIMA! 28,Ken Akamatsu,by Ken Akamatsu,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780345521606.jpg,http://www.amazon.com/Negima-Magister-Negi-Magi-Vol/dp/0345521609?tag=thenewyorktim-20,,,,,,03455216099780345521606
Manga,2010-11-14,2010-11-28,5,0,2,0,0,1421537737,9781421537733,VIZ Media,"The protagonist: 15-year-old Allen Walker. The setting: 19th century England. His mission: to find Innocence, a substance used to create weapons to destroy the akuma demons.",9.99,"D.GRAY-MAN, VOL. 19",Katsura Hoshino,by Katsura Hoshino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421537733.jpg,http://www.amazon.com/D-Gray-Man-Vol-Katsura-Hoshino/dp/1421537737?tag=thenewyorktim-20,,,,,,14215377379781421537733
Manga,2010-11-14,2010-11-28,6,9,8,0,0,1427818762,9781427818768,TOKYOPOP,"From the publisher: ""Get ready to brush up on world history with these handsome and hysterical personifications of the Axis Powers as they meet, become friends and form one of the most powerful alliances the world has ever seen.""",10.99,"HETALIA AXIS POWERS, VOL. 1",Hidekaz Himaruya,by Hidekaz Himaruya,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781427818768.jpg,,,,,,,14278187629781427818768
Manga,2010-11-14,2010-11-28,7,0,1,0,0,1427831475,9781427831477,TOKYOPOP,"Alice wanders into a very different part of Wonderland in this interpretation of the classic tale. In this new area of the fantasy land, every man is in love with Alice... and firearms.",10.99,"ALICE IN THE COUNTRY OF HEARTS, VOL. 5",QuinRose,by QuinRose,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781427831477.jpg,http://www.amazon.com/Alice-Country-Hearts-Vol-5/dp/1427831475?tag=thenewyorktim-20,,,,,,14278314759781427831477
Manga,2010-11-14,2010-11-28,8,0,3,0,0,0759531277,9780759531277,Yen Press,"Maka, an arms expert, wants to turn the Soul Eater, her living scythe, into the ultimate weapon for Death.",10.99,"SOUL EATER, VOL. 4",Atsushi Ohkubo,by Atsushi Ohkubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780759531277.jpg,http://www.amazon.com/Soul-Eater-Vol-Atsushi-Ohkubo/dp/0759531277?tag=thenewyorktim-20,,,,,,07595312779780759531277
Manga,2010-11-14,2010-11-28,9,0,1,0,0,142153004X,9781421530048,VIZ Media,"Kagome, a modern-day high school girl, is pulled into Japan’s ancient past, where she is linked to a dog-eared half demon named Inuyasha. In this volume: the demon Naraku grows in power.",9.99,"INUYASHA, VOL. 54",Rumiko Takahashi,by Rumiko Takahashi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421530048.jpg,http://www.amazon.com/Inuyasha-Vol-54-Rumiko-Takahashi/dp/142153004X?tag=thenewyorktim-20,,,,,,142153004X9781421530048
Manga,2010-11-14,2010-11-28,10,7,6,0,0,142153066X,9781421530666,VIZ Media,Misao Harada can see into a magical realm where she is the bride demon of prophecy. How will she survive the pursuit of demons who want the power in her blood?,9.99,"BLACK BIRD, VOL. 6",Kanoko Sakurakoji,by Kanoko Sakurakoji,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421530666.jpg,http://www.amazon.com/Black-Bird-Vol-Kanoko-Sakurakoji/dp/142153066X?tag=thenewyorktim-20,,,,,,142153066X9781421530666
