List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2013-01-26,2013-02-10,1,0,1,0,0,0316225347,9780316225342,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human?,11.99,"BLACK BUTLER, VOL. 12",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316225342.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316225347?tag=thenewyorktim-20,,,,,,03162253479780316225342
Manga,2013-01-26,2013-02-10,2,0,1,0,0,0316072931,9780316072939,Yen Press,"Maka, an arms expert, wants to turn the Soul Eater, her living scythe, into the ultimate weapon for Death.",11.99,"SOUL EATER, VOL. 12",Atsushi Ohkubo,by Atsushi Ohkubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316072939.jpg,http://www.amazon.com/Soul-Eater-Vol-Atsushi-Ohkubo/dp/0316072931?tag=thenewyorktim-20,,,,,,03160729319780316072939
Manga,2013-01-26,2013-02-10,3,0,1,0,0,0316232033,9780316232036,Yen Press,"The exploration of life on the nineteenth-century Silk Road continues. In this volume, meet Laila and Leily, identical twins on the search for husbands.",16.99,"A BRIDE'S STORY, VOL. 4",Kaoru Mori,by Kaoru Mori,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316232036.jpg,http://www.amazon.com/A-Brides-Story-Vol-4/dp/0316232033?tag=thenewyorktim-20,,,,,,03162320339780316232036
Manga,2013-01-26,2013-02-10,4,0,7,0,0,0759529728,9780759529724,Yen Press,"Isn’t being a kid hard enough? For this group, who are also part bird, nothing comes easy.",12.99,"MAXIMUM RIDE, VOL. 6",James Patterson,by James Patterson,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780759529724.jpg,http://www.amazon.com/Maximum-Ride-The-Manga-Vol/dp/0759529728?tag=thenewyorktim-20,,,,,,07595297289780759529724
Manga,2013-01-26,2013-02-10,5,0,2,0,0,1612622844,9781612622842,Kodansha Comics,"From the publisher: ""Shigure learns Yukina's weakness: that she is terrified to have people look at her without her glasses on."" What happens when he takes her glasses in front of some jealous girls?",10.99,"MISSIONS OF LOVE, VOL. 2",Ema Toyama,by Ema Toyama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612622842.jpg,http://www.amazon.com/Missions-Love-2-Ema-Toyama/dp/1612622844?tag=thenewyorktim-20,,,,,,16126228449781612622842
Manga,2013-01-26,2013-02-10,6,0,12,0,0,1421549425,9781421549422,VIZ Media,Naruto and his allies battle an army of undead ninjas and an unexpected resurrection throws them all for a loop.,9.99,"NARUTO, VOL. 59",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421549422.jpg,http://www.amazon.com/Naruto-Vol-59-Five-Kage/dp/1421549425?tag=thenewyorktim-20,,,,,,14215494259781421549422
Manga,2013-01-26,2013-02-10,7,0,11,0,0,1421543281,9781421543284,VIZ Media,"Naruto must battle an army of the undead controlled by Kabuto, who may also be controlling Itachi.",9.99,"NARUTO, VOL. 58",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421543284.jpg,http://www.amazon.com/Naruto-Vol-58-vs-Itachi/dp/1421543281?tag=thenewyorktim-20,,,,,,14215432819781421543284
Manga,2013-01-26,2013-02-10,8,0,4,0,0,1421551381,9781421551388,VIZ Media,"Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife. In this volume, Ichigo regains his powers and learns a startling truth about himself.",9.99,"BLEACH, VOL. 54",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421551388.jpg,http://www.amazon.com/Bleach-Vol-54-Tite-Kubo/dp/1421551381?tag=thenewyorktim-20,,,,,,14215513819781421551388
Manga,2013-01-26,2013-02-10,9,0,6,0,0,0316229202,9780316229203,Yen Press,"This is not your typical wonderland: Peter is a man with rabbit ears and Elliott March, the Mad Hatter’s enforcer, is a mafia hitman. How will Alice survive?",11.99,"ALICE IN THE COUNTRY OF HEARTS: MY FANATIC RABBIT, VOL. 1",Quinrose,by Quinrose,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316229203.jpg,http://www.amazon.com/Alice-Country-Hearts-Fanatic-Rabbit/dp/0316229202?tag=thenewyorktim-20,,,,,,03162292029780316229203
Manga,2013-01-26,2013-02-10,10,0,2,0,0,1421549913,9781421549910,VIZ Media,"Ritsuka is heartbroken over his brother’s death, but will the insight that Soubi, a mysterious, handsome college student, has make things any better?",14.99,"LOVELESS: 2-IN-1, VOL. 2",Yun Kouga,by Yun Kouga,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421549910.jpg,http://www.amazon.com/Loveless-2-1-Vol-Includes/dp/1421549913?tag=thenewyorktim-20,,,,,,14215499139781421549910
