Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,0,1,0,0,1935429744,9781935429746,Kodansha Comics,"The incredibly popular manga series that spawned an anime series, stage musicals and countless imitators gets a new printing.",10.99,"SAILOR MOON, VOL. 1",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429746.jpg,http://www.amazon.com/Sailor-Moon-1-Naoko-Takeuchi/dp/1935429744?tag=thenewyorktim-20,,,,,,19354297449781935429746
2,0,1,0,0,1935429779,9781935429777,Kodansha Comics,"A predecessor to ""Sailor Moon,"" this collection of stories has never before been printed in the United States.",10.99,"CODENAME: SAILOR V, Vol. 1",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429777.jpg,http://www.amazon.com/Codename-Sailor-V-Vol-1/dp/1935429779?tag=thenewyorktim-20,,,,,,19354297799781935429777
3,0,1,0,0,0345530713,9780345530714,Del Rey,"Troubled by spirits that only he can see, Watanuki Kimiharo strikes a Faustian bargain with an alluring witch to get rid of them.",10.99,"XXXHOLIC, VOL. 17",Clamp,by  Clamp,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780345530714.jpg,http://www.amazon.com/xxxHOLiC-Vol-17-CLAMP/dp/0345530713?tag=thenewyorktim-20,,,,,,03455307139780345530714
4,0,2,0,0,1421533138,9781421533131,VIZ Media,"Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife. In this volume, a look at how ""soul catching"" was done 100 years ago.",9.99,"BLEACH, VOL. 36",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421533131.jpg,http://www.amazon.com/Bleach-Vol-49-Lost-Agent/dp/1421543028?tag=thenewyorktim-20,,,,,,1421533138978142153313114215430289781421543024
5,0,2,0,0,1421539578,9781421539577,VIZ Media,Naruto meets a former classmate and must face-off with him... to the death!,9.99,"NARUTO, VOL. 52",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421539577.jpg,http://www.amazon.com/Naruto-Vol-52-Seven-Reunion/dp/1421539578?tag=thenewyorktim-20,,,,,,14215395789781421539577
6,0,2,0,0,1421538431,9781421538433,VIZ Media,"Misao Harada can see into a magical realm where she is the bride demon of prophecy. In the volume, the truth about a past incident is revealed, but is it worth the pain it will cause?",9.99,"BLACK BIRD, VOL. 10",Kanoko Sakurakoji,by Kanoko Sakurakoji,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421538433.jpg,http://www.amazon.com/Black-Bird-Vol-Kanoko-Sakurakoji/dp/1421538431?tag=thenewyorktim-20,,,,,,14215384319781421538433
7,0,1,0,0,1421539268,9781421539263,VIZ Media,"Monkey D. Luffy and his motley crew of would-be pirates search for a legendary treasure called “One Piece.” In this volume, the Navy looks to squash the pirate rebellion once and for all.",9.99,"ONE PIECE, VOL. 58",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421539263.jpg,http://www.amazon.com/One-Piece-Vol-Eiichiro-Oda/dp/1421539268?tag=thenewyorktim-20,,,,,,14215392689781421539263
8,0,1,0,0,1935429841,9781935429845,Kodansha Comics,Amu is granted magical powers after making a wish to become a more popular and outgoing person.,10.99,"SHUGO CHARA!, Vol.12",Peach-Pit,by  Peach-Pit,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429845.jpg,http://www.amazon.com/Shugo-Chara-12-Peach-Pit/dp/1935429841?tag=thenewyorktim-20,,,,,,19354298419781935429845
9,0,2,0,0,1421541211,9781421541211,VIZ Media,"Ultimo and Vice are the embodiment of good and evil. In this installment, meet Jealousy and Rune!",9.99,"ULTIMO, VOL. 6",Hiroyuki Takei,by Hiroyuki Takei,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541211.jpg,http://www.amazon.com/Ultimo-Vol-6-Hiroyuki-Takei/dp/1421541211?tag=thenewyorktim-20,,,,,,14215412119781421541211
10,0,2,0,0,1421538261,9781421538266,VIZ Media,"After the death of her brother, Teru Kurebayashi has been receiving comforting messages from Daisy, who communicates through her brother’s cell phone. In this installment, Teru gets kidnapped.",9.99,"DENGEKI DAISY, VOL. 6",Kyousuke Motomi,by Kyousuke Motomi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421538266.jpg,http://www.amazon.com/Dengeki-Daisy-Vol-Kyousuke-Motomi/dp/1421538261?tag=thenewyorktim-20,,,,,,14215382619781421538266
