List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2009-03-21,2009-04-05,1,5,2,0,0,292154864X,9782921548649,TokyoPop,This series is about humans who are possessed by the animals of the Chinese zodiac.,39.99,"FRUIT BASKETS, Vol. 22",Natsuki Takaya,by Natsuki Takaya,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9782921548649.jpg,http://www.amazon.com/Mise-jour-Classification-D?tag=thenewyorktim-20,,,,,,
Manga,2009-03-21,2009-04-05,2,1,3,0,0,2923563190,9782923563190,VIZ Media,"A secret from the past comes back to haunt Naruto’s teacher, Jiraiya.",7.95,"Naruto, Vol. 41",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9782923563190.jpg,http://www.amazon.com/classification-d?tag=thenewyorktim-20,,,,,,
Manga,2009-03-21,2009-04-05,3,0,3,0,0,2765409161,9782765409168,VIZ Media,Naruto prepares for a fearsome battle as a master plan is revealed.,7.95,"Naruto, Vol. 36",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9782765409168.jpg,http://www.amazon.com/les-petites-biblioth?tag=thenewyorktim-20,,,,,,
Manga,2009-03-21,2009-04-05,4,2,4,0,0,142152841X,9781421528410,VIZ Media,"A secret from the past comes back to haunt Naruto’s teacher, Jiraiya.",7.95,"Naruto, Vol. 40",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421528410.jpg,http://www.amazon.com/Naruto-Vol-40-The-Ultimate/dp/142152841X?tag=thenewyorktim-20,,,,,,
Manga,2009-03-21,2009-04-05,5,3,4,0,0,0824210867,9780824210861,VIZ Media,The ninja world of Naruto is threatned by an old enemy.,7.95,"Naruto, Vol. 39",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780824210861.jpeg,http://www.amazon.com/Senior-High-School-Core-Collection/dp/0824210867?tag=thenewyorktim-20,,,,,,
Manga,2009-03-21,2009-04-05,6,4,4,0,0,2923563190,9782923563190,VIZ Media,Naruto fights to protect his best friend from falling under an evil spell.,7.95,"Naruto, Vol. 38",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9782923563190.jpg,http://www.amazon.com/classification-d?tag=thenewyorktim-20,,,,,,
Manga,2009-03-21,2009-04-05,7,7,2,0,0,0345485904,9780345485908,VIZ Media,"Jack Knight, the son of the 1940’s Starman, meets his disco era namesake and his father’s colleague, the golden age Sandman.",8.99,"VAMPIRE NIGHT, Vol. 6",Matsuri Hino,by Matsuri Hino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780345485908.jpg,http://www.amazon.com/Manga-Complete-Guide-Jason-Thompson/dp/0345485904?tag=thenewyorktim-20,,,,,,
Manga,2009-03-21,2009-04-05,8,0,1,0,0,1605663689,9781605663685,TokyoPop,Manga creators team-up to chronicle tales about the Warcraft universe of characters.,10.99,"WARCRAFT: LEGENDS, Vol. 3",various,by various,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781605663685.jpg,http://www.amazon.com/Handbook-Research-Interaction-Technologies-Collaboration/dp/1605663689?tag=thenewyorktim-20,,,,,,
Manga,2009-03-21,2009-04-05,9,0,1,0,0,1421529297,9781421529295,VIZ Media,"Naruto’s former teammate, Sasuke, learns vital details about his family’s past.",7.95,"NARUTO, VOL. 43",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421529295.jpg,http://www.amazon.com/Naruto-Vol-43-The-Truth/dp/1421529297?tag=thenewyorktim-20,,,,,,
Manga,2009-03-21,2009-04-05,10,0,1,0,0,292154864X,9782921548649,TokyoPop,"On a barren Earth, everyone, including a young thief named Kotobuki, is searching for the wishgranter known as tsubasa.",14.99,"TSUBASA, Vol. 1",Natsuki Takaya,by Natsuki Takaya,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9782921548649.jpg,http://www.amazon.com/Mise-jour-Classification-D?tag=thenewyorktim-20,,,,,,
