List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2010-12-26,2011-01-09,1,1,3,0,0,1421537907,9781421537900,VIZ Media,"Cross Academy has day and evening students, but the latter have a secret: they are vampires.",9.99,"VAMPIRE KNIGHT, VOL. 11",Matsuri Hino,by Matsuri Hino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421537900.jpg,http://www.amazon.com/Vampire-Knight-Vol-Matsuri-Hino/dp/1421537907?tag=thenewyorktim-20,,,,,,14215379079781421537900
Manga,2010-12-26,2011-01-09,2,4,13,0,0,1421534754,9781421534756,VIZ Media,"Poor Naruto: he must cope with a ninja summit and a target on the back of his good friend, Sasuke.",9.99,"NARUTO, VOL. 49",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421534756.jpg,http://www.amazon.com/Naruto-Vol-49-Gokage-Commences/dp/1421534754?tag=thenewyorktim-20,,,,,,14215347549781421534756
Manga,2010-12-26,2011-01-09,3,0,1,0,0,0316126799,9780316126793,Yen Press,"This series is about an incredibly positive young girl named Yotsuba. In this volume, she goes to the store with Dad and thinks about learning to fly.",10.99,"YOTSUBA AND &!, VOL. 9",Kiyohiko Azuma,by Kiyohiko Azuma,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316126793.jpg,http://www.amazon.com/Yotsuba-Vol-9-Kiyohiko-Azuma/dp/0316126799?tag=thenewyorktim-20,,,,,,03161267999780316126793
Manga,2010-12-26,2011-01-09,4,2,3,0,0,1421532689,9781421532684,VIZ Media,Tsukune Aono’s new school is filled with vampires and werewolves. How is a human teenager to survive?,9.99,"ROSARIO + VAMPIRE: SEASON II, VOL. 3",Akihisa Ikeda,by Akihisa Ikeda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421532684.jpg,http://www.amazon.com/Rosario-Vampire-Season-II-Vol/dp/1421532689?tag=thenewyorktim-20,,,,,,14215326899781421532684
Manga,2010-12-26,2011-01-09,5,3,3,0,0,1421528118,9781421528113,VIZ Media,Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife.,9.99,"THE BLEACH, VOL. 33",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421528113.jpg,http://www.amazon.com/Bleach-Vol-33-The-Joke/dp/1421528118?tag=thenewyorktim-20,,,,,,14215281189781421528113
Manga,2010-12-26,2011-01-09,6,5,3,0,0,1421536706,9781421536705,VIZ Media,"In this romantic comedy, Haruhi, a poor girl at a rich school, is forced to work – as a boy – for the school’s all-male club.",9.99,"OURAN HIGH SCHOOL HOST CLUB, VOL. 15",Bisco Hatori,by Bisco Hatori,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421536705.jpg,http://www.amazon.com/Ouran-High-School-Host-Club/dp/1421536706?tag=thenewyorktim-20,,,,,,14215367069781421536705
Manga,2010-12-26,2011-01-09,7,8,9,0,0,0316084263,9780316084260,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human?,10.99,"BLACK BUTLER, VOL. 3",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316084260.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316084263?tag=thenewyorktim-20,,,,,,03160842639780316084260
Manga,2010-12-26,2011-01-09,8,6,13,0,0,1427818762,9781427818768,TOKYOPOP,"From the publisher: ""Get ready to brush up on world history with these handsome and hysterical personifications of the Axis Powers as they meet, become friends and form one of the most powerful alliances the world has ever seen.""",10.99,"HETALIA AXIS POWERS, VOL. 1",Hidekaz Himaruya,by Hidekaz Himaruya,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781427818768.jpg,,,,,,,14278187629781427818768
Manga,2010-12-26,2011-01-09,9,0,18,0,0,1421534746,9781421534749,VIZ Media,"The origins and true nature of Pain, Naruto’s arch nemesis, are revealed.",9.99,"NARUTO, VOL. 48",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421534749.jpg,http://www.amazon.com/Naruto-Vol-48-Cheering-Village/dp/1421534746?tag=thenewyorktim-20,,,,,,14215347469781421534749
Manga,2010-12-26,2011-01-09,10,0,12,0,0,0759529698,9780759529694,Yen Press,"Isn’t being a kid hard enough? For this group, who are also part bird, nothing comes easy. An F.B.I. agent steps in to help, but the evil ""erasers"" lurk around the corner.",12.99,"MAXIMUM RIDE, VOL. 3",James Patterson and NaRae Lee,by James Patterson and NaRae Lee,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780759529694.jpg,http://www.amazon.com/Maximum-Ride-The-Manga-Vol/dp/0759529698?tag=thenewyorktim-20,,,,,,07595296989780759529694
