List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2014-09-13,2014-09-28,1,0,2,0,0,1421569191,9781421569192,VIZ Media,A new Turbo Duel hero named Yusei Fudo emerges from the outskirts of New Domino City and he will defeat any challenger thanks to his custom-built Duel Runner.,0,"YU-GI-OH! 5D'S, VOL. 6",Masahiro Hikokubo and Masashi Sato,by Masahiro Hikokubo and Masashi Sato,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421569192.jpeg,http://www.amazon.com/Yu-Gi-Oh-5Ds-Vol-Masahiro-Hikokubo/dp/1421569191?tag=thenewyorktim-20,,,,,
Manga,2014-09-13,2014-09-28,2,0,2,0,0,142157344X,9781421573441,VIZ Media,"The Straw Hat crew arrive at the kingdom of Dressrosa, where Caesar Clown’s former boss, Doflamingo, is waiting with a trap for them.",0,"ONE PIECE, VOL. 72",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421573441.jpeg,http://www.amazon.com/One-Piece-Vol-Eiichiro-Oda/dp/142157344X?tag=thenewyorktim-20,,,,,
Manga,2014-09-13,2014-09-28,3,0,1,0,0,1626920494,9781626920491,Seven Seas Entertainment,"In the finale of this series, Jiro must get over his abnormal fear of girls and choose between Subaru, Kanade, and Masamune, but can he do so without ruining their friendship?",0,"MAYO CHIKI!, VOL. 7",Hajime Asano and Neet,by Hajime Asano and Neet,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781626920491.jpeg,http://www.amazon.com/Mayo-Chiki-Vol-Hajime-Asano/dp/1626920494?tag=thenewyorktim-20,,,,,
Manga,2014-09-13,2014-09-28,4,0,3,0,0,1612626793,9781612626796,Kodansha Comics,"Eren is free from the clutches of the Titans, but now he must learn to control a newly manifested power.",0,"ATTACK ON TITAN, VOL. 13",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612626796.jpeg,http://www.amazon.com/Attack-Titan-13-Hajime-Isayama/dp/1612626793?tag=thenewyorktim-20,,,,,
Manga,2014-09-13,2014-09-28,5,0,2,0,0,1421565854,9781421565859,VIZ Media,The son of a notorious gangster gets caught in a love triangle with his childhood sweetheart and the daughter of his father’s rival.,0,"NISEKOI: FALSE LOVE, VOL. 5",Naoshi Komi,by Naoshi Komi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421565859.jpeg,http://www.amazon.com/Nisekoi-False-Love-Vol-Typhoon/dp/1421565854?tag=thenewyorktim-20,,,,,
Manga,2014-09-13,2014-09-28,6,0,66,0,0,1612620248,9781612620244,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 1",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620244.jpg,http://www.amazon.com/Attack-Titan-1-Hajime-Isayama/dp/1612620248?tag=thenewyorktim-20,,,,,
Manga,2014-09-13,2014-09-28,7,0,1,0,0,1612629067,9781612629063,Kodansha Comics,"Yato is a god without a shrine. Or any worshippers for that matter. So, in order to build a lavish temple in his own honor, he takes on odd jobs and helps those in need for a nominal fee.",0,"NORAGAMI, VOL. 1",Adachitoka,by Adachitoka,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612629063.jpeg,http://www.amazon.com/Noragami-1-Adachitoka/dp/1612629067?tag=thenewyorktim-20,,,,,
Manga,2014-09-13,2014-09-28,8,0,11,0,0,1612629415,9781612629414,Kodansha Comics,The origins of the Survey Corps leaders Levi and Erwin are told in this spin–off series.,0,"ATTACK ON TITAN: NO REGRETS, VOL. 1","Gun Snark, Hikaru Suruga and Hajime Isayama","by Gun Snark, Hikaru Suruga and Hajime Isayama",,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612629414.jpg,http://www.amazon.com/Attack-Titan-No-Regrets-1/dp/1612629415?tag=thenewyorktim-20,,,,,
Manga,2014-09-13,2014-09-28,9,0,2,0,0,1421569523,9781421569529,VIZ Media,"Kyoko continues her quest to become a bigger pop music idol than her rival and former love interest, Sho.",0,"SKIP BEAT!, VOL. 33",Yoshiki Nakamura,by Yoshiki Nakamura,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421569529.jpeg,http://www.amazon.com/Skip-Beat-Vol-Yoshiki-Nakamura/dp/1421569523?tag=thenewyorktim-20,,,,,
Manga,2014-09-13,2014-09-28,10,0,1,0,0,162692063X,9781626920637,Seven Seas Entertainment,Alice juggles her obligation to attend an assembly hosted by Nightmare with her desire to help Ace.,0,"ALICE IN THE COUNTRY OF CLOVER: KNIGHT'S KNOWLEDGE, VOL. 2",QuinRose and Sai Asai,by QuinRose and Sai Asai,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781626920637.jpeg,http://www.amazon.com/Alice-Country-Clover-Knights-Knowledge/dp/162692063X?tag=thenewyorktim-20,,,,,
