List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2010-09-19,2010-10-03,1,1,3,0,0,142152810X,9781421528106,VIZ Media,Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife.,9.99,"BLEACH,  VOL. 32",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421528106.jpg,http://www.amazon.com/Bleach-Vol-32-Tite-Kubo/dp/142152810X?tag=thenewyorktim-20,,,,,,142152810X9781421528106
Manga,2010-09-19,2010-10-03,2,2,5,0,0,0759529698,9780759529694,Yen Press,"Isn’t being a kid hard enough? For this group, who are also part bird, nothing comes easy. An F.B.I. agent steps in to help, but the evil ""erasers"" lurk around the corner.",12.99,"MAXIMUM RIDE, VOL. 3",James Patterson and NaRae Lee,by James Patterson and NaRae Lee,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780759529694.jpg,http://www.amazon.com/Maximum-Ride-The-Manga-Vol/dp/0759529698?tag=thenewyorktim-20,,,,,,07595296989780759529694
Manga,2010-09-19,2010-10-03,3,3,3,0,0,1427818908,9781427818904,TOKYOPOP,"Alice wanders into a very different part of Wonderland in this interpretation of the classic tale. In this new area of the fantasy land, every man is in love with Alice... and firearms.",10.99,"ALICE IN THE COUNTRY OF HEARTS, VOL. 4",Quinrose and Hoshino Soumei,by Quinrose and Hoshino Soumei,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781427818904.jpg,http://www.amazon.com/Alice-Country-Hearts-Vol-4/dp/1427818908?tag=thenewyorktim-20,,,,,,14278189089781427818904
Manga,2010-09-19,2010-10-03,4,0,1,0,0,1421534355,9781421534350,VIZ Media,"In this dark future, the required elements for survival are sword, gun, courage and luck.",12.99,"DOGS, VOL. 4",Shirow Miwa,by Shirow Miwa,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421534350.jpg,http://www.amazon.com/Dogs-Bullets-Carnage-Vol-4/dp/1421534355?tag=thenewyorktim-20,,,,,,14215343559781421534350
Manga,2010-09-19,2010-10-03,5,10,16,0,0,1421534746,9781421534749,VIZ Media,"The origins and true nature of Pain, Naruto’s arch nemesis, are revealed.",9.99,"NARUTO, VOL. 48",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421534749.jpg,http://www.amazon.com/Naruto-Vol-48-Cheering-Village/dp/1421534746?tag=thenewyorktim-20,,,,,,14215347469781421534749
Manga,2010-09-19,2010-10-03,6,0,1,0,0,1421530023,9781421530024,VIZ Media,"Kagome, a modern-day high school girl, is pulled into Japan’s ancient past, where she is linked to a dog-eared half demon named Inuyasha.",9.99,"INUYASHA, VOL. 52",Rumiko Takahashi,by Rumiko Takahashi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421530024.jpg,http://www.amazon.com/Inuyasha-Vol-52-Rumiko-Takahashi/dp/1421530023?tag=thenewyorktim-20,,,,,,14215300239781421530024
Manga,2010-09-19,2010-10-03,7,0,1,0,0,1421534223,9781421534220,VIZ Media,"Two men named Arata, one living in a fantasy world, the other in modern day Japan, must face their own set of unique problems. But what happens when they switch places?",9.99,"ARATA, VOL. 3, THE LEGEND",Yuu Watase,by Yuu Watase,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421534220.jpg,http://www.amazon.com/Arata-The-Legend-Vol-3/dp/1421534223?tag=thenewyorktim-20,,,,,,14215342239781421534220
Manga,2010-09-19,2010-10-03,8,0,6,0,0,1421527685,9781421527680,VIZ Media,Misao Harada can see into a magical realm where she is the bride demon of prophecy. How will she survive the pursuit of demons who want the power in her blood?,9.99,"BLACK BIRD, VOL. 5",Kanoko Sakurakoji,by Kanoko Sakurakoji,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421527680.jpg,http://www.amazon.com/Black-Bird-Vol-Kanoko-Sakurakoji/dp/1421527685?tag=thenewyorktim-20,,,,,,14215276859781421527680
Manga,2010-09-19,2010-10-03,9,9,2,0,0,1421529513,9781421529516,VIZ Media,Amberground is a land where darkness rules and an infestation of gigantic insects with exoskeletons. It is up to the messengers known as the Letter Bees to keep everyone connected.,7.99,"TEGAMI BACHI, LETTER BEE, VOL. 3",Hiroyuki Asada,by Hiroyuki Asada,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421529516.jpg,http://www.amazon.com/Tegami-Bachi-Letter-Bee-Vol/dp/1421529513?tag=thenewyorktim-20,,,,,,14215295139781421529516
Manga,2010-09-19,2010-10-03,10,7,7,0,0,1421535130,9781421535135,VIZ Media,"This manga series is about Moritaka Mashiro, who enjoys drawing and Akito Takagi, a would-be writer, who team up to create a manga series. Will they survive the world of publishing?",9.99,"BAKUMAN, VOL. 1",Tsugumi Ohba and Takeshi Obata,by Tsugumi Ohba and Takeshi Obata,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421535135.jpg,http://www.amazon.com/Bakuman-Vol-1-Tsugumi-Ohba/dp/1421535130?tag=thenewyorktim-20,,,,,,14215351309781421535135
