List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2012-04-21,2012-05-06,1,0,1,0,0,1421540134,9781421540139,VIZ Media,"Welcome to Todo High, whose student body is composed of the toughest of brawlers.",17.99,"TENJO TENGE: FULL CONTACT EDITION 2-IN-1, VOL. 6",Oh! Great,by Oh! Great,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540139.jpg,http://www.amazon.com/Tenjo-Tenge-Vol-Contact-Edition/dp/1421540134?tag=thenewyorktim-20,,,,,
Manga,2012-04-21,2012-05-06,2,0,2,0,0,1421535386,9781421535388,VIZ Media,"From the publisher: ""Darkness covers the earth, and the world is under the control of evil."" Who will rise up to fight for good?",12.99,"20TH CENTURY BOYS, VOL. 20",Naoki Urasawa,by Naoki Urasawa,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421535388.jpg,http://www.amazon.com/Naoki-Urasawas-20th-Century-Boys/dp/1421535386?tag=thenewyorktim-20,,,,,
Manga,2012-04-21,2012-05-06,3,0,1,0,0,1421540428,9781421540429,VIZ Media,"How do a young man with mental powers, the Seven Seals and the Seven Angels factor in to the end of the world?",19.99,"X 3-IN-1, VOL. 2",Clamp,by Clamp,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540429.jpg,http://www.amazon.com/Vol-Includes-vols-CLAMP/dp/1421540428?tag=thenewyorktim-20,,,,,
Manga,2012-04-21,2012-05-06,4,0,1,0,0,1421536412,9781421536415,VIZ Media,"Here is a different take on feuding neighbors: one is out to destroy the world, the other to save it. But is either aware of what is actually happening?",9.99,"EXCEL SAGA, VOL. 23",Rikdo Koshi,by Rikdo Koshi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421536415.jpg,http://www.amazon.com/Excel-Saga-Vol-Rikdo-Koshi/dp/1421536412?tag=thenewyorktim-20,,,,,
Manga,2012-04-21,2012-05-06,5,0,1,0,0,1612620418,9781612620411,Kodansha Comics,"High school student by day, genius hacker by night. Takagi Fujimaru and friends band together to stop a terrorist group from murdering millions of people in Tokyo.",10.99,"BLOODY MONDAY, VOL. 5",Ryou Ryumon,by Ryou Ryumon,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620411.jpg,http://www.amazon.com/Bloody-Monday-5-Ryou-Ryumon/dp/1612620418?tag=thenewyorktim-20,,,,,
Manga,2012-04-21,2012-05-06,6,0,3,0,0,1421540509,9781421540504,VIZ Media,Life in a high school filled with werewolves and vampires continues.,9.99,"ROSARIO+VAMPIRE, SEASON II, VOL. 8",Akihisa Ikeda,by Akihisa Ikeda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540504.jpg,http://www.amazon.com/Rosario-Vampire-Season-Vol-Secret/dp/1421540509?tag=thenewyorktim-20,,,,,
Manga,2012-04-21,2012-05-06,7,0,1,0,0,1612620493,9781612620497,Kodansha Comics,"A group of students end up on a deserted island filled with prehistoric creatures. Is this the manga version of ""Lost""?",10.99,"CAGE OF EDEN, VOL. 5",Yoshinobu Yamada,by Yoshinobu Yamada,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620497.jpg,http://www.amazon.com/Cage-Eden-5-Yoshinobu-Yamada/dp/1612620493?tag=thenewyorktim-20,,,,,
Manga,2012-04-21,2012-05-06,8,0,1,0,0,1421533804,9781421533803,VIZ Media,"In this magical world, sorcerers use whoever they find as guinea pigs for their spells.",12.99,"DOROHEDORO, VOL. 6",Q Hayashida,by Q. Hayashida,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421533803.jpg,http://www.amazon.com/Dorohedoro-Vol-6-Q-Hayashida/dp/1421533804?tag=thenewyorktim-20,,,,,
Manga,2012-04-21,2012-05-06,9,0,3,0,0,None,9781421539959,VIZ Media,This series is about grade-school boys who want to become professionals in the manga industry.,9.99,"BAKUMAN, VOL. 10",Tsugumi Ohba,by Tsugumi Ohba,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421539959.jpg,http://www.amazon.com/Bakuman-Vol-10-Tsugumi-Ohba/dp/1421539950?tag=thenewyorktim-20,,,,,
Manga,2012-04-21,2012-05-06,10,0,3,0,0,None,9781421541082,VIZ Media,"Fame, romance and broken hearts.",9.99,"SKIP BEAT!, VOL. 27",Yoshiki Nakamura,by  Yoshiki Nakamura,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541082.jpg,http://www.amazon.com/Skip-Beat-Vol-Yoshiki-Nakamura/dp/1421541084?tag=thenewyorktim-20,,,,,
