Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,0,1,0,0,1421537907,9781421537900,VIZ Media,"Cross Academy has day and evening students, but the latter have a secret: they are vampires.",9.99,"VAMPIRE KNIGHT, VOL. 11",Matsuri Hino,by Matsuri Hino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421537900.jpg,http://www.amazon.com/Vampire-Knight-Vol-Matsuri-Hino/dp/1421537907?tag=thenewyorktim-20,,,,,,14215379079781421537900
2,0,1,0,0,1421532689,9781421532684,VIZ Media,Tsukune Aono’s new school is filled with vampires and werewolves. How is a human teenager to survive?,9.99,"ROSARIO + VAMPIRE: SEASON II, VOL. 3",Akihisa Ikeda,by Akihisa Ikeda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421532684.jpg,http://www.amazon.com/Rosario-Vampire-Season-II-Vol/dp/1421532689?tag=thenewyorktim-20,,,,,,14215326899781421532684
3,0,1,0,0,1421528118,9781421528113,VIZ Media,Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife.,9.99,"THE BLEACH, VOL. 33",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421528113.jpg,http://www.amazon.com/Bleach-Vol-33-The-Joke/dp/1421528118?tag=thenewyorktim-20,,,,,,14215281189781421528113
4,0,1,0,0,1421536706,9781421536705,VIZ Media,"In this romantic comedy, Haruhi, a poor girl at a rich school, is forced to work – as a boy – for the school’s all-male club.",9.99,"OURAN HIGH SCHOOL HOST CLUB, VOL. 15",Bisco Hatori,by Bisco Hatori,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421536705.jpg,http://www.amazon.com/Ouran-High-School-Host-Club/dp/1421536706?tag=thenewyorktim-20,,,,,,14215367069781421536705
5,1,11,0,0,1421534754,9781421534756,VIZ Media,"Poor Naruto: he must cope with a ninja summit and a target on the back of his good friend, Sasuke.",9.99,"NARUTO, VOL. 49",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421534756.jpg,http://www.amazon.com/Naruto-Vol-49-Gokage-Commences/dp/1421534754?tag=thenewyorktim-20,,,,,,14215347549781421534756
6,0,1,0,0,1421535084,9781421535081,VIZ Media,"Fame, romance and broken hearts. In this installment, Kyoko gets comfortable with her new role, but her costars are not enjoying it.",9.99,"SKIP BEAT!, VOL. 22",Yoshiki Nakamura,by Yoshiki Nakamura,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421535081.jpg,http://www.amazon.com/Skip-Beat-Vol-Yoshiki-Nakamura/dp/1421535084?tag=thenewyorktim-20,,,,,,14215350849781421535081
7,0,5,0,0,1427831475,9781427831477,TOKYOPOP,"Alice wanders into a very different part of Wonderland in this interpretation of the classic tale. In this new area of the fantasy land, every man is in love with Alice... and firearms.",10.99,"ALICE IN THE COUNTRY OF HEARTS, VOL. 5",QuinRose,by QuinRose,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781427831477.jpg,http://www.amazon.com/Alice-Country-Hearts-Vol-5/dp/1427831475?tag=thenewyorktim-20,,,,,,14278314759781427831477
8,0,1,0,0,1934876879,9781934876879,Seven Seas Entertainment,"Princess Mina has set up a haven, off the coast of Japan, for her vampire people, but danger lurks in the form of Lord Ivanovic who wants Mina as his vampire bride.",10.99,"DANCE IN THE VAMPIRE BUND, VOL. 9",Nozomu Tamaki,by Nozomu Tamaki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781934876879.jpg,http://www.amazon.com/Dance-Vampire-Bund-Vol-9/dp/1934876879?tag=thenewyorktim-20,,,,,,19348768799781934876879
9,0,1,0,0,1421538415,9781421538419,VIZ Media,"Ultimo and Vice are the embodiment of good and evil. What happens when jealousy, and a doom’s day prophesy, comes into play?",9.99,"ULTIMO, VOL. 3",Hiroyuki Takei and Stan Lee,by Hiroyuki Takei and Stan Lee,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421538419.jpg,http://www.amazon.com/Ultimo-Vol-3-Hiroyuki-Takei/dp/1421538415?tag=thenewyorktim-20,,,,,,14215384159781421538419
10,6,7,0,0,0316084263,9780316084260,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human?,10.99,"BLACK BUTLER, VOL. 3",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316084260.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316084263?tag=thenewyorktim-20,,,,,,03160842639780316084260
