List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2013-03-09,2013-03-24,1,0,1,0,0,142155240X,9781421552408,VIZ Media,Life in a high school filled with werewolves and vampires continues.,9.99,"ROSARIO+VAMPIRE SEASON II, VOL. 11",Akihisa Ikeda,by Akihisa Ikeda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421552408.jpg,http://www.amazon.com/Rosario-Vampire-Season-II-Vol/dp/142155240X?tag=thenewyorktim-20,,,,,
Manga,2013-03-09,2013-03-24,2,0,1,0,0,142155237X,9781421552378,VIZ Media,Monkey D. Luffy and his motley crew of would-be pirates search for a legendary treasure called “One Piece.”,9.99,"ONE PIECE, VOL. 66",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421552378.jpg,http://www.amazon.com/One-Piece-Vol-Eiichiro-Oda/dp/142155237X?tag=thenewyorktim-20,,,,,
Manga,2013-03-09,2013-03-24,3,0,1,0,0,1421551543,9781421551548,VIZ Media,"Cross Academy has day and evening students, but the latter have a secret: they are vampires.",9.99,"VAMPIRE KNIGHT, VOL. 16",Matsuri Hino,by Matsuri Hino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421551548.jpg,http://www.amazon.com/Vampire-Knight-Vol-Matsuri-Hino/dp/1421551543?tag=thenewyorktim-20,,,,,
Manga,2013-03-09,2013-03-24,4,0,1,0,0,1421542943,9781421542942,VIZ Media,This series is about grade-school boys who want to become professionals in the manga industry.,9.99,"BAKUMAN, VOL. 18",Tsugumi Ohba,by Tsugumi Ohba,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421542942.jpg,http://www.amazon.com/Bakuman-Vol-18-Tsugumi-Ohba/dp/1421542943?tag=thenewyorktim-20,,,,,
Manga,2013-03-09,2013-03-24,5,0,1,0,0,1421535491,9781421535494,VIZ Media,This volume chronicles an 80-day challenge with Ruby and Sapphire vying for ultimate bragging rights.,9.99,"POKEMON ADVENTURES, VOL. 15",Hidenori Kusaka and Satoshi Yamamoto,by Hidenori Kusaka and Satoshi Yamamoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421535494.jpg,http://www.amazon.com/Pok?tag=thenewyorktim-20,,,,,
Manga,2013-03-09,2013-03-24,6,0,1,0,0,1421550776,9781421550770,VIZ Media,This series is about a female shaman and an incubus who preys on women.,9.99,"DEMON LOVE SPELL, VOL. 2",Mayu Shinjo,by Mayu Shinjo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421550770.jpg,http://www.amazon.com/Demon-Love-Spell-Vol-2/dp/1421550776?tag=thenewyorktim-20,,,,,
Manga,2013-03-09,2013-03-24,7,0,2,0,0,0316225363,9780316225366,Yen Press,"Oz, who is condemned to an abyss for a mysterious sin, sets out to investigate his new world with Alice, an equally mysterious girl he met in exile.",11.99,"PANDORA HEARTS, VOL. 14",Jun Mochizuki,by Jun Mochizuki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316225366.jpg,http://www.amazon.com/Pandora-Hearts-Vol-Jun-Mochizuki/dp/0316225363?tag=thenewyorktim-20,,,,,
Manga,2013-03-09,2013-03-24,8,0,8,0,0,1421549808,9781421549804,VIZ Media,"Yuma Tsukumo will stop at nothing to become the Duel Masters champion, but as a rank amateur, the odds are stacked against him. Luckily, he has a mysterious spirit named Astral to help him.",9.99,"YU-GI-OH! ZEXAL, VOL. 2",Kazuki Takahashi,by Kazuki Takahashi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421549804.jpg,http://www.amazon.com/Yu-Gi-Oh-Zexal-Vol-Kazuki-Takahashi/dp/1421549808?tag=thenewyorktim-20,,,,,
Manga,2013-03-09,2013-03-24,9,0,2,0,0,0316229385,9780316229388,Yen Press,"From the publisher: “Mochizuki General Hospital boasts some of the most well-trained (and well-endowed) nurses in town.” By day, they fight sickness. By night, they fight evil.",13.99,"TRIAGE X, VOL. 2",Shouji Sato,by Shouji Sato,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316229388.jpg,http://www.amazon.com/Triage-X-Vol-Shouji-Sato/dp/0316229385?tag=thenewyorktim-20,,,,,
Manga,2013-03-09,2013-03-24,10,0,5,0,0,1421549433,9781421549439,VIZ Media,"From the publisher: ""Naruto impresses the Allied Shinobi Forces with his newfound strength.""",9.99,"NARUTO, VOL. 60",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421549439.jpg,http://www.amazon.com/Naruto-Vol-60-Masashi-Kishimoto/dp/1421549433?tag=thenewyorktim-20,,,,,
