List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2009-02-28,2009-03-15,1,0,1,0,0,2923563190,9782923563190,VIZ Media,"The continuing adventures of the Naruto Uzumaki, young ninja in training.",7.95,"Naruto, Vol. 38",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9782923563190.jpg,http://www.amazon.com/classification-d?tag=thenewyorktim-20,,,,,,
Manga,2009-02-28,2009-03-15,2,0,1,0,0,142152841X,9781421528410,VIZ Media,"Oh, Naruto, will you ever learn?",7.95,"Naruto, Vol. 40",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421528410.jpg,http://www.amazon.com/Naruto-Vol-40-The-Ultimate/dp/142152841X?tag=thenewyorktim-20,,,,,,
Manga,2009-02-28,2009-03-15,3,0,1,0,0,0824210867,9780824210861,VIZ Media,"Oh, Naruto, will you ever learn?",7.95,"Naruto, Vol. 39",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780824210861.jpeg,http://www.amazon.com/Senior-High-School-Core-Collection/dp/0824210867?tag=thenewyorktim-20,,,,,,
Manga,2009-02-28,2009-03-15,4,0,1,0,0,2923563190,9782923563190,VIZ Media,"Oh, Naruto, will you ever learn?",7.95,"Naruto, Vol. 41",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9782923563190.jpg,http://www.amazon.com/classification-d?tag=thenewyorktim-20,,,,,,
Manga,2009-02-28,2009-03-15,5,0,1,0,0,2765408963,9782765408963,Dark Horse,A police detective suffering from multiple personality disorder tracks down a serial killer.,12.95,"MPD-Psycho, Vol. 8",Eiji Otsuka,by Eiji Otsuka,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9782765408963.jpeg,http://www.amazon.com/conte-en-biblioth?tag=thenewyorktim-20,,,,,,
Manga,2009-02-28,2009-03-15,6,0,1,0,0,2765409498,9782765409496,VIZ Media,"Oh, Naruto, will you ever learn?",7.95,"Naruto, Vol. 37",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9782765409496.jpg,http://www.amazon.com/Manuel-du-patrimoine-en-bibliotheque/dp/2765409498?tag=thenewyorktim-20,,,,,,
Manga,2009-02-28,2009-03-15,7,0,1,0,0,2765409161,9782765409168,VIZ Media,"Oh, Naruto, will you ever learn?",7.95,"Naruto, Vol. 35",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9782765409168.jpg,http://www.amazon.com/les-petites-biblioth?tag=thenewyorktim-20,,,,,,
Manga,2009-02-28,2009-03-15,8,0,1,0,0,2765409161,9782765409168,VIZ Media,"Oh, Naruto, will you ever learn?",7.95,"Naruto, Vol. 36",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9782765409168.jpg,http://www.amazon.com/les-petites-biblioth?tag=thenewyorktim-20,,,,,,
Manga,2009-02-28,2009-03-15,9,0,1,0,0,2765408963,9782765408963,VIZ Media,"Oh, Naruto, will you ever learn?",7.95,"Naruto, Vol. 34",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9782765408963.jpeg,http://www.amazon.com/conte-en-biblioth?tag=thenewyorktim-20,,,,,,
Manga,2009-02-28,2009-03-15,10,0,1,0,0,2765408939,9782765408932,Dark Horse,Elijah lives in a not too distant future where humanity is threatened by a virus.,12.95,"Eden, Vol. 11",Hiroki Endo,by Hiroki Endo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9782765408932.jpg,http://www.amazon.com/la-bibliotheque-hors-les-murs/dp/2765408939?tag=thenewyorktim-20,,,,,,
