Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,0,1,0,0,1421540819,9781421540818,VIZ Media,"Cross Academy has day and evening students, but the latter have a secret: they are vampires.",9.99,"VAMPIRE KNIGHT, VOL. 13",Matsuri Hino,by Matsuri Hino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540818.jpg,http://www.amazon.com/Vampire-Knight-Vol-Matsuri-Hino/dp/1421540819?tag=thenewyorktim-20,,,,,,14215408199781421540818
2,0,1,0,0,1421538318,9781421538310,VIZ Media,Life in a high school filled with werewolves and vampires continues.,9.99,"ROSARIO+VAMPIRE: SEASON II, VOL. 6",Akihisa Ikeda,by Akihisa Ikeda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421538310.jpg,http://www.amazon.com/Rosario-Vampire-Season-II-Vol/dp/1421538318?tag=thenewyorktim-20,,,,,,14215383189781421538310
3,0,1,0,0,1421538881,9781421538884,VIZ Media,"This series is about grade-school boys who want to become professionals in the manga industry. In this installment, when their series begins to lose popularity, will it be cancelled?",9.99,"BAKUMAN, VOL. 7",Tsugumi Ohba,by Tsugumi Ohba,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421538884.jpg,http://www.amazon.com/Bakuman-Vol-7-Tsugumi-Ohba/dp/1421538881?tag=thenewyorktim-20,,,,,,14215388819781421538884
4,0,1,0,0,1421538180,9781421538181,VIZ Media,This Pokemon adventure starts out with a case of mistaken identity.,7.99,"POKEMON ADVENTURES: DIAMOND AND PEARL/PLATINUM, VOL. 3",Hidenori Kusaka,by Hidenori Kusaka,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421538181.jpg,http://www.amazon.com/Pok?tag=thenewyorktim-20,,,,,,1421538180978142153818114215391289781421539126142153913697814215391331421554054978142155405114215355219781421535524
5,0,1,0,0,1421540479,9781421540474,VIZ Media,Rin Okumura joins an exorcist academy in order to control his inner demon. Will his classmates find out about his satanic bloodline?,9.99,"BLUE EXORCIST, VOL. 4",Kazue Kato,by Kazue Kato,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540474.jpg,http://www.amazon.com/Blue-Exorcist-Vol-Kazue-Kato/dp/1421540479?tag=thenewyorktim-20,,,,,,14215404799781421540474
6,0,1,0,0,1935429345,9781935429340,Kodansha Comics,The Fairy Tail is a club of powerful wizards.,10.99,"FAIRY TAIL, VOL. 15",Hiro Mashima,by Hiro Mashima,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429340.jpg,http://www.amazon.com/Fairy-Tail-Vol-Hiro-Mashima/dp/1935429345?tag=thenewyorktim-20,,,,,,19354293459781935429340
7,0,1,0,0,1935654209,9781935654209,"Vertical, Incorporated","This thriller is about Toshiko Tomura, a twentysomething who is lauded for her acting, directing and writing ability... and is also a sociopath.",21.95,BOOK OF HUMAN INSECTS,Osamu Tezuka,by Osamu Tezuka,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935654209.jpg,http://www.amazon.com/Book-Human-Insects-Osamu-Tezuka/dp/1935654209?tag=thenewyorktim-20,,,,,,19356542099781935654209
8,0,1,0,0,1935429671,9781935429678,Kodansha Comics,"A gaggle of female ninjas plot to bring Raizo, the illegitimate son of a ruling family, to power.",10.99,"NINJA GIRLS, VOL. 7",Hosana Tanaka,by Hosana Tanaka,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429678.jpg,http://www.amazon.com/Ninja-Girls-7-Hosana-Tanaka/dp/1935429671?tag=thenewyorktim-20,,,,,,19354296719781935429678
9,0,1,0,0,1421536765,9781421536767,VIZ Media,Ageha Yoshina is searching for a friend who has gone missing and he finds himself in a deadly game with the Psyren Secret Society.,9.99,"PSYREN, VOL. 1",iwashiro Toshiaki,by iwashiro Toshiaki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421536767.jpg,http://www.amazon.com/Psyren-Vol-1-Toshiaki-Iwashiro/dp/1421536765?tag=thenewyorktim-20,,,,,,14215367659781421536767
10,0,4,0,0,1935429744,9781935429746,Kodansha Comics,"The incredibly popular manga series that spawned an anime series, stage musicals and countless imitators gets a new printing.",10.99,"SAILOR MOON, VOL. 1",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429746.jpg,http://www.amazon.com/Sailor-Moon-1-Naoko-Takeuchi/dp/1935429744?tag=thenewyorktim-20,,,,,,19354297449781935429746
