List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2009-12-05,2009-12-20,1,0,1,0,0,1421523876,9781421523873,VIZ Media,Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife.,9.99,"BLEACH, VOL.  29",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421523873.jpg,http://www.amazon.com/Bleach-Vol-29-Tite-Kubo/dp/1421523876?tag=thenewyorktim-20,,,,,,14215238769781421523873
Manga,2009-12-05,2009-12-20,2,2,5,0,0,1421530732,9781421530734,VIZ Media,"Cross Academy has day and evening students, but the latter have a secret: they are vampires.",9.99,"VAMPIRE KNIGHT, VOL. 8",Matsuri Hino,by Matsuri Hino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421530734.jpg,http://www.amazon.com/Vampire-Knight-Vol-Matsuri-Hino/dp/1421530732?tag=thenewyorktim-20,,,,,,14215307329781421530734
Manga,2009-12-05,2009-12-20,3,7,5,0,0,1421523558,9781421523552,VIZ Media,Tsukune Aono’s new school is filled with vampires and werewolves. How is a human teenager to survive?,9.99,"ROSARIO VAMPIRE, VOL. 10",Akihisa Ikeda,by Akihisa Ikeda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421523552.jpg,http://www.amazon.com/Rosario-Vampire-Vol-Akihisa-Ikeda/dp/1421523558?tag=thenewyorktim-20,,,,,,
Manga,2009-12-05,2009-12-20,4,4,3,0,0,1421532328,9781421532325,VIZ Media,Two brothers harmed in a ritual that was half magic/half science seek the legendary Philosopher’s Stone to make things right. But others seek the weapon of alchemy for their own nefarious means.,9.99,"FULLMETAL ALCHEMIST, VOL. 21",Hiromu Arakawa,by Hiromu Arakawa,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421532325.jpg,http://www.amazon.com/Fullmetal-Alchemist-Vol-Hiromu-Arakawa/dp/1421532328?tag=thenewyorktim-20,,,,,,14215323289781421532325
Manga,2009-12-05,2009-12-20,5,3,10,0,0,1421533049,9781421533049,VIZ Media,"Naruto’s friends are threatened, the mysteries of Pain deepen and Naruto must fight to protect his village.",9.99,NARUTO 46,Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421533049.jpg,http://www.amazon.com/Naruto-Vol-46-Returns/dp/1421533049?tag=thenewyorktim-20,,,,,,14215330499781421533049
Manga,2009-12-05,2009-12-20,6,5,6,0,0,075952968X,9780759529687,Yen Press,Who knew having wings would be such a problem? Max and her gang travel to New York in search of answers about their past.,10.99,"MAXIMUM RIDE, VOL. 2",James Patterson and NaRae Lee,by James Patterson and NaRae Lee,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780759529687.jpg,http://www.amazon.com/Maximum-Ride-The-Manga-Vol/dp/075952968X?tag=thenewyorktim-20,,,,,,075952968X9780759529687
Manga,2009-12-05,2009-12-20,7,0,1,0,0,1421528444,9781421528441,VIZ Media,"Monkey D. Luffy, who has the power to stretch like rubber, searches with a motley crew of would-be pirates for a legendary treasure called ""One Piece.""",7.95,"ONE PIECE, VOL. 23",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421528441.jpg,http://www.amazon.com/One-Piece-Vol-23-Adventure/dp/1421528444?tag=thenewyorktim-20,,,,,,
Manga,2009-12-05,2009-12-20,8,0,1,0,0,1421530074,9781421530079,VIZ Media,"Yugi Mutou must duel to save a friend’s life. But can he overcome the power of the three ""Jashin,"" the terrifying Evil God Cards?",9.99,"YU-GI-OH! R, VOL. 2",Akira Ito and Kazuki Takahashi,by Akira Ito and Kazuki Takahashi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421530079.jpg,http://www.amazon.com/Yu-Gi-Oh-R-Vol-Akira-Ito/dp/1421530074?tag=thenewyorktim-20,,,,,,
Manga,2009-12-05,2009-12-20,9,0,1,0,0,1427816263,9781427816269,TOKYOPOP,"More about the curse of the phantom thief is revealed. And when Risa’s life is threatened, will Daisuke Niwa be able to save her?",10.99,"D. N. ANGEL, VOL. 13",Yukiru Sugisaki,by Yukiru Sugisaki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781427816269.jpg,http://www.amazon.com/D-N-Angel-Volume-13-Yukiru-Sugisaki/dp/1427816263?tag=thenewyorktim-20,,,,,,
Manga,2009-12-05,2009-12-20,10,8,5,0,0,1421532255,9781421532257,VIZ Media,The detective known as L is scheduled to die in 23 days. That leaves him with 22 days to stop a terrorist group from unleashing a virus upon the world.,17.99,"DEATH NOTE: L, CHANGE THE WORLD",M,by  M,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421532257.jpg,http://www.amazon.com/Death-Note-L-Change-World/dp/1421532255?tag=thenewyorktim-20,,,,,,14215322559781421532257
