List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2012-05-19,2012-06-03,1,0,2,0,0,1421542072,9781421542072,VIZ Media,"Naruto and his allies face off against a horde of ninja soldiers, some of whom are back from the dead and former friends.",9.99,"NARUTO, VOL. 56",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421542072.jpg,http://www.amazon.com/Naruto-Vol-56-Asuma-Reunited/dp/1421542072?tag=thenewyorktim-20,,,,,,14215420729781421542072
Manga,2012-05-19,2012-06-03,2,0,2,0,0,1612620019,9781612620015,Kodansha Comics,"Sailor Moon fights for justice in the name of the Moon and the mysterious Moon Princess. Along the way, she recruits other girls to be Sailor Scouts and join her fight against evil.",10.99,"SAILOR MOON, VOL. 5",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620015.jpg,http://www.amazon.com/Sailor-Moon-5-Naoko-Takeuchi/dp/1612620019?tag=thenewyorktim-20,,,,,,16126200199781612620015
Manga,2012-05-19,2012-06-03,3,0,1,0,0,1935654462,9781935654469,Vertical Comics,"Secret crushes and blackmail. It sounds like this popular manga series, reprinted for the first time in the United States, has perfectly captured high school.",10.95,"FLOWERS OF EVIL, VOL. 1",Shuzo Oshimi,by Shuzo Oshimi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935654469.jpg,http://www.amazon.com/Flowers-Evil-Volume-Shuzo-Oshimi/dp/1935654462?tag=thenewyorktim-20,,,,,,19356544629781935654469
Manga,2012-05-19,2012-06-03,4,0,1,0,0,1421540967,9781421540962,VIZ Media,"Mafuyu, who has been sent to a rural school to change her delinquent ways, has two tasks over the summer: catch up on homework and sing the praises of her teacher to one of his colleagues.",9.99,"ORESAMA TEACHER, VOL. 8",Izumi Tsubaki,by Izumi Tsubaki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540962.jpg,http://www.amazon.com/Oresama-Teacher-Vol-Izumi-Tsubaki/dp/1421540967?tag=thenewyorktim-20,,,,,,14215409679781421540962
Manga,2012-05-19,2012-06-03,5,0,3,0,0,142154282X,9781421542829,VIZ Media,The Pokemon saga continues with the introduction of two new trainers: Black and White.,4.99,"POKEMON BLACK AND WHITE, VOL. 7",Hidenori Kusaka,by Hidenori Kusaka,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421542829.jpg,http://www.amazon.com/Pok?tag=thenewyorktim-20,,,,,,142154282X9781421542829
Manga,2012-05-19,2012-06-03,6,0,3,0,0,0316209317,9780316209311,Yen Press,"Welcome to life in Ikebukuro, a Japanese city with lots of unusual activity, including the Black Biker, who is rumored to be headless.",11.99,"DURARARA!!, VOL. 2",Ryohgo Narita,by Ryohgo Narita,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316209311.jpg,http://www.amazon.com/Durarara-Vol-2-Ryohgo-Narita/dp/0316209317?tag=thenewyorktim-20,,,,,,03162093179780316209311
Manga,2012-05-19,2012-06-03,7,0,3,0,0,1421541963,9781421541969,VIZ Media,"Monkey D. Luffy and his motley crew of would-be pirates search for a legendary treasure called “One Piece.” In this volume, the crew set sail for Fish-man Island at the bottom of the sea.",9.99,"ONE PIECE, VOL. 62",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541969.jpg,http://www.amazon.com/One-Piece-Vol-Eiichiro-Oda/dp/1421541963?tag=thenewyorktim-20,,,,,,14215419639781421541969
Manga,2012-05-19,2012-06-03,8,0,3,0,0,0316189677,9780316189675,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human?,11.99,"BLACK BUTLER, VOL. 9",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316189675.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316189677?tag=thenewyorktim-20,,,,,,03161896779780316189675
Manga,2012-05-19,2012-06-03,9,0,5,0,0,1421540509,9781421540504,VIZ Media,Life in a high school filled with werewolves and vampires continues.,9.99,"ROSARIO+VAMPIRE, SEASON II, VOL. 8",Akihisa Ikeda,by Akihisa Ikeda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540504.jpg,http://www.amazon.com/Rosario-Vampire-Season-Vol-Secret/dp/1421540509?tag=thenewyorktim-20,,,,,,14215405099781421540504
Manga,2012-05-19,2012-06-03,10,0,3,0,0,1421538741,9781421538747,VIZ Media,"Mizuki is the the lead guitarist in an all-girl rock band. Akira is from an all-boy school and wants to join. In this volume, Akira's middle school tutor has returned and threatens to reveal a secret from his past.",9.99,"AI ORE: LOVE ME, VOL. 5",Mayu Shinjo,by Mayu Shinjo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421538747.jpg,http://www.amazon.com/Ai-Ore-Vol-Love-Me/dp/1421538741?tag=thenewyorktim-20,,,,,,14215387419781421538747
