Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,0,1,0,0,1612626793,9781612626796,Kodansha Comics,"Eren is free from the clutches of the Titans, but now he must learn to control a newly manifested power.",0,"ATTACK ON TITAN, VOL. 13",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612626796.jpeg,http://www.amazon.com/Attack-Titan-13-Hajime-Isayama/dp/1612626793?tag=thenewyorktim-20,,,,,,16126267939781612626796
2,0,1,0,0,0316376817,9780316376815,Yen Press,"In the not–too–distant future, a popular virtual reality video game traps its users, so the only way to log out is to beat the game. But if they die in the virtual world, it also means “game over” in the real world!",0,"SWORD ART ONLINE: AINCRAD, VOL. 2",Reki Kawahara,by Reki Kawahara,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316376815.jpeg,http://www.amazon.com/Sword-Art-Online-2-Aincrad/dp/0316376817?tag=thenewyorktim-20,,,,,,03163768179780316376815
3,0,2,0,0,162692046X,9781626920460,Seven Seas Entertainment,"A teenager signs up to help mythical creatures assimilate into society. How will he contend being roommates with a sexy snake woman, an alluring centaur girl and a harpy who likes to flirt?",0,"MONSTER MUSUME, VOL. 4",Okayado,by Okayado,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781626920460.jpeg,http://www.amazon.com/Everyday-Life-Monster-Girls-Musume/dp/162692046X?tag=thenewyorktim-20,,,,,,162692046X9781626920460
4,0,1,0,0,0316376825,9780316376822,Yen Press,"Issei Hyodo’s first date with Yuma Amano does not end well. Instead of a goodnight kiss, she kills him! But his death is only the beginning, when he is reincarnated as a devil.",0,"HIGH SCHOOL DXD, VOL. 2",Ichiei Ishibumi and Hiroji Mishima,by Ichiei Ishibumi and Hiroji Mishima,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316376822.jpeg,http://www.amazon.com/High-School-DxD-Vol-2/dp/0316376825?tag=thenewyorktim-20,,,,,,03163768259780316376822
5,0,64,0,0,1612620248,9781612620244,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 1",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620244.jpg,http://www.amazon.com/Attack-Titan-1-Hajime-Isayama/dp/1612620248?tag=thenewyorktim-20,,,,,,16126202489781612620244
6,0,1,0,0,0759529744,9780759529748,Yen Press,Max and the Flock continue their adventures in Antarctica with a group of environmental scientists who are studying the affects of global warming.,0,"MAXIMUM RIDE, VOL. 8",James Patterson and NaRae Lee,by James Patterson and NaRae Lee,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780759529748.jpeg,http://www.amazon.com/Maximum-Ride-The-Manga-Vol/dp/0759529744?tag=thenewyorktim-20,,,,,,07595297449780759529748
7,0,1,0,0,1612625789,9781612625782,Kodansha Comics,"Shion and Rat attempt to rescue Safu, who is imprisoned on the top floor of the Correctional Facility, which just happens to be filled with corpses missing their brains.",0,"NO. 6, VOL. 8",Atsuko Asano,by Atsuko Asano,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612625782.jpeg,http://www.amazon.com/No-6-8-Atsuko-Asano/dp/1612625789?tag=thenewyorktim-20,,,,,,16126257899781612625782
8,0,1,0,0,1612626041,9781612626048,Kodansha Comics,"Mei Tachibana has no friends and that’s how she likes it. But will she change her tune when Yamato, the most popular boy in school, wants to be her boyfriend?",0,"SAY I LOVE YOU, VOL. 3",Kanae Hazuki,by Kanae Hazuki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612626048.jpeg,http://www.amazon.com/Say-I-Love-You-3/dp/1612626041?tag=thenewyorktim-20,,,,,,16126260419781612626048
9,0,10,0,0,1612629415,9781612629414,Kodansha Comics,The origins of the Survey Corps leaders Levi and Erwin are told in this spin–off series.,0,"ATTACK ON TITAN: NO REGRETS, VOL. 1","Gun Snark, Hikaru Suruga and Hajime Isayama","by Gun Snark, Hikaru Suruga and Hajime Isayama",,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612629414.jpg,http://www.amazon.com/Attack-Titan-No-Regrets-1/dp/1612629415?tag=thenewyorktim-20,,,,,,16126294159781612629414
10,0,37,0,0,1612620256,9781612620251,Kodansha Comics,"Mankind has gone into hiding to escape the giant humanoids known as the Titans. In this volume, the Titans attack and one of them goes rogue.",0,"ATTACK ON TITAN, VOL. 2",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620251.jpg,http://www.amazon.com/Attack-Titan-2-Hajime-Isayama/dp/1612620256?tag=thenewyorktim-20,,,,,,16126202569781612620251
