Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,0,2,0,0,1935429590,9781935429593,Kodansha Comics,"Negi, the boy wizard, learns he will be teaching English at an all-girls high school in Japan, but he must keep his powers a secret.",10.99,"NEGIMA! MAGISTER NEGI MAGI, VOL. 32",Ken Akamatsu,by Ken Akamatsu,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429593.jpg,http://www.amazon.com/Negima-32-Magister-Negi-Magi/dp/1935429590?tag=thenewyorktim-20,,,,,,19354295909781935429593
2,0,3,0,0,1935429752,9781935429753,Kodansha Comics,"Sailor Moon fights for justice in the name of the Moon and the mysterious Moon Princess. Along the way, she recruits other girls to be Sailor Scouts) and join her fight against evil.",10.99,"SAILOR MOON, VOL. 2",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429753.jpg,http://www.amazon.com/Sailor-Moon-2-Naoko-Takeuchi/dp/1935429752?tag=thenewyorktim-20,,,,,,19354297529781935429753
3,0,1,0,0,1935429949,9781935429944,Kodansha Comics,"The backstory is complicated, but the gist is this: four 15-year-old male friends must turn an outcast wallflower into a lovely lady.",10.99,"THE WALLFLOWER, VOL. 27",Tomoko Hayakawa,by Tomoko Hayakawa,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429944.jpg,http://www.amazon.com/The-Wallflower-27-Tomoko-Hayakawa/dp/1935429949?tag=thenewyorktim-20,,,,,,19354299499781935429944
4,0,3,0,0,1935429787,9781935429784,Kodansha Comics,"Following in the footsteps of Sailor Moon, 13-year-old Minako Aino transforms into Sailor V. to protect the earth.",10.99,"CODENAME: SAILOR, VOL. 2",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429784.jpg,http://www.amazon.com/Codename-Sailor-V-Vol-2/dp/1935429787?tag=thenewyorktim-20,,,,,,19354297879781935429784
5,0,9,0,0,1935429744,9781935429746,Kodansha Comics,"The incredibly popular manga series that spawned an anime series, stage musicals and countless imitators gets a new printing.",10.99,"SAILOR MOON, VOL. 1",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429746.jpg,http://www.amazon.com/Sailor-Moon-1-Naoko-Takeuchi/dp/1935429744?tag=thenewyorktim-20,,,,,,19354297449781935429746
6,0,4,0,0,1421540819,9781421540818,VIZ Media,"Cross Academy has day and evening students, but the latter have a secret: they are vampires.",9.99,"VAMPIRE KNIGHT, VOL. 13",Matsuri Hino,by Matsuri Hino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540818.jpg,http://www.amazon.com/Vampire-Knight-Vol-Matsuri-Hino/dp/1421540819?tag=thenewyorktim-20,,,,,,14215408199781421540818
7,0,5,0,0,1421539373,9781421539379,VIZ Media,Misao Harada can see into a magical realm where she is the bride demon of prophecy.,9.99,"BLACK BIRD, VOL. 11",Kanoko Sakurakoji,by Kanoko Sakurakoji,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421539379.jpg,http://www.amazon.com/Black-Bird-Vol-Kanoko-Sakurakoji/dp/1421539373?tag=thenewyorktim-20,,,,,,14215393739781421539379
8,0,2,0,0,0062008374,9780062008374,HarperCollins Publishers,This is a manga adaptation of the best selling children’s series about ordinary housecats trying to fulfill extraordinary destinies.,6.99,"WARRIORS: BEYOND THE CODE, VOL. 2",Erin Hunter,by Erin Hunter,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780062008374.jpg,http://www.amazon.com/Warriors-SkyClan-Stranger-Beyond-Code/dp/0062008374?tag=thenewyorktim-20,,,,,,00620083749780062008374
9,0,7,0,0,1935429779,9781935429777,Kodansha Comics,"A predecessor to ""Sailor Moon,"" this collection of stories has never before been printed in the United States.",10.99,"CODENAME: SAILOR V, Vol. 1",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429777.jpg,http://www.amazon.com/Codename-Sailor-V-Vol-1/dp/1935429779?tag=thenewyorktim-20,,,,,,19354297799781935429777
10,0,4,0,0,0316189634,9780316189637,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human? In this volume: children are missing and Queen Victoria is not happy.,11.99,"BLACK BUTLER, VOL. 7",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316189637.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316189634?tag=thenewyorktim-20,,,,,,03161896349780316189637
