List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2010-01-03,2010-01-17,1,2,9,0,0,1421530732,9781421530734,VIZ Media,"Cross Academy has day and evening students, but the latter have a secret: they are vampires.",9.99,"VAMPIRE KNIGHT, VOL. 8",Matsuri Hino,by Matsuri Hino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421530734.jpg,http://www.amazon.com/Vampire-Knight-Vol-Matsuri-Hino/dp/1421530732?tag=thenewyorktim-20,,,,,,14215307329781421530734
Manga,2010-01-03,2010-01-17,2,1,14,0,0,1421533049,9781421533049,VIZ Media,"Naruto’s friends are threatened, the mysteries of Pain deepen and Naruto must fight to protect his village.",9.99,NARUTO 46,Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421533049.jpg,http://www.amazon.com/Naruto-Vol-46-Returns/dp/1421533049?tag=thenewyorktim-20,,,,,,14215330499781421533049
Manga,2010-01-03,2010-01-17,3,3,10,0,0,075952968X,9780759529687,Yen Press,Who knew having wings would be such a problem? Max and her gang travel to New York in search of answers about their past.,10.99,"MAXIMUM RIDE, VOL. 2",James Patterson and NaRae Lee,by James Patterson and NaRae Lee,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780759529687.jpg,http://www.amazon.com/Maximum-Ride-The-Manga-Vol/dp/075952968X?tag=thenewyorktim-20,,,,,,075952968X9780759529687
Manga,2010-01-03,2010-01-17,4,8,12,0,0,142152676X,9781421526768,VIZ Media,"Cross Academy has day and evening students, but the latter have a secret: they are vampires.",8.99,"VAMPIRE KNIGHT, VOL. 7",Matsuri Hino,by Matsuri Hino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421526768.jpg,http://www.amazon.com/Vampire-Knight-Vol-Matsuri-Hino-ebook/dp/B00F3HJALA?tag=thenewyorktim-20,,,,,,142152676X9781421526768
Manga,2010-01-03,2010-01-17,5,4,4,0,0,0759529515,9780759529519,Yen Press,"Shouldn’t having wings be fun? That’s not the case for 14-year-old Maximum Ride and her friends who are hunted by a organization called ""The School.""",10.99,"MAXIMUM RIDE, VOL. 1",James Patterson and NaRae Lee,by James Patterson and NaRae Lee,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780759529519.jpg,http://www.amazon.com/Maximum-Ride-The-Manga-Vol/dp/0759529515?tag=thenewyorktim-20,,,,,,07595295159780759529519
Manga,2010-01-03,2010-01-17,6,7,10,0,0,0759530017,9780759530010,Yen Press,"Maka, an arms expert, wants to turn the Soul Eater, her living scythe, into the ultimate weapon for Death.",10.99,"SOUL EATER, VOL. 3",Atsushi Ohkubo,by Atsushi Ohkubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780759530010.jpg,http://www.amazon.com/Soul-Eater-Vol-Atsushi-Ohkubo/dp/0759530017?tag=thenewyorktim-20,,,,,,07595300179780759530010
Manga,2010-01-03,2010-01-17,7,6,5,0,0,1421523876,9781421523873,VIZ Media,Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife.,9.99,"BLEACH, VOL.  29",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421523873.jpg,http://www.amazon.com/Bleach-Vol-29-Tite-Kubo/dp/1421523876?tag=thenewyorktim-20,,,,,,14215238769781421523873
Manga,2010-01-03,2010-01-17,8,0,5,0,0,1421527650,9781421527659,VIZ Media,Misao Harada can see into a magical realm where she is the bride demon of prophecy. How will she survive the pursuit of demons who want the power in her blood?,9.99,"BLACK BIRD, VOL. 2",Kanoko Sakurakoji,by Kanoko Sakurakoji,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421527659.jpg,http://www.amazon.com/Black-Bird-Vol-Kanoko-Sakurakouji-ebook/dp/B00F3HJCAE?tag=thenewyorktim-20,,,,,,14215276509781421527659
Manga,2010-01-03,2010-01-17,9,5,9,0,0,1421532255,9781421532257,VIZ Media,The detective known as L is scheduled to die in 23 days. That leaves him with 22 days to stop a terrorist group from unleashing a virus upon the world.,17.99,"DEATH NOTE: L, CHANGE THE WORLD",M,by  M,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421532257.jpg,http://www.amazon.com/Death-Note-L-Change-World/dp/1421532255?tag=thenewyorktim-20,,,,,,14215322559781421532257
Manga,2010-01-03,2010-01-17,10,0,1,0,0,1421501686,9781421501680,VIZ Media,Light Yagami discovers a supernatural notebook that allows him to murder anyone he has seen by writing their name in it. He uses this ability to try to rid the world of evil.,7.99,"DEATH NOTE, VOL. 1",Tsugumi Ohba and Takeshi Obata,by Tsugumi Ohba and Takeshi Obata,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421501680.jpg,http://www.amazon.com/Death-Note-Vol-Tsugumi-Ohba/dp/1421501686?tag=thenewyorktim-20,,,,,,14215016869781421501680
