List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2009-07-18,2009-08-02,1,2,2,0,0,1427808279,9781427808271,TOKYOPOP,"This series is about a family that is possessed by the animals of the Chinese zodiac. Secrets from the past are revealed and Akito, head of the clan, finds her control slipping.",10.99,"FRUITS BASKET, VOL. 23",Natsuki Takaya,by Natsuki Takaya,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781427808271.jpg,http://www.amazon.com/Fruits-Basket-Vol-Natsuki-Takaya/dp/1427808279?tag=thenewyorktim-20,,,,,,
Manga,2009-07-18,2009-08-02,2,1,2,0,0,1421531356,9781421531359,Viz Media,"Jiraiya, ninja and mentor to Naruto, put everything he learned about the Akatsuki organization in code. Can Naruto decipher it in time?",7.95,"NARUTO, VOL. 45",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421531359.jpg,http://www.amazon.com/Naruto-Vol-45-Battlefied-Konoha-ebook/dp/B00F3HJFWY?tag=thenewyorktim-20,,,,,,14215313569781421531359
Manga,2009-07-18,2009-08-02,3,3,2,0,0,0345514262,9780345514264,Del Rey,"Will it be victory or death for Negi, the boy wizard, as faces his rival, Fate Averruncus?",10.99,"NEGIMA! MAGISTER NEGI MAGI, VOL. 23",Ken Akamatsu,by Ken Akamatsu,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780345514264.jpg,http://www.amazon.com/Negima-Magister-Negi-Magi-Vol/dp/0345514262?tag=thenewyorktim-20,,,,,,
Manga,2009-07-18,2009-08-02,4,5,2,0,0,0345510380,9780345510389,Del Rey,You know you’re in the middle of a long story: is Syaoran now strong enough to withstand Seishiro’s vampire-killing skills?,10.99,"TSUBASA: RESERVOIR CHRONICLE, VOL. 22",Clamp,by  Clamp,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780345510389.jpg,http://www.amazon.com/Tsubasa-RESERVoir-CHRoNiCLE-Vol-22/dp/0345510380?tag=thenewyorktim-20,,,,,,
Manga,2009-07-18,2009-08-02,5,0,1,0,0,1421525682,9781421525686,VIZ Media,Two brothers harmed in a ritual that was half magic/half science seek the legendary Philosopher’s Stone to make things right. This installment reveals their father’s origin.,9.99,"FULLMETAL ALCHEMIST, VOL. 19",Hiromu Arakawa,by Hiromu Arakawa,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421525686.jpg,http://www.amazon.com/Fullmetal-Alchemist-Vol-Hiromu-Arakawa/dp/1421525682?tag=thenewyorktim-20,,,,,,
Manga,2009-07-18,2009-08-02,6,8,18,0,0,1421529297,9781421529295,VIZ Media,"Naruto’s former teammate, Sasuke, learns vital details about his family’s past.",7.95,"NARUTO, VOL. 43",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421529295.jpg,http://www.amazon.com/Naruto-Vol-43-The-Truth/dp/1421529297?tag=thenewyorktim-20,,,,,,
Manga,2009-07-18,2009-08-02,7,4,2,0,0,0312376871,9780312376871,St. Martin''s Griffin,"As an accountant scarier than a vampire? Find out in this graphic novel adaptation of the best-selling ""Dark-Hunters"" novels, which have been described as a ""paranormal romance series.""",9.99,"THE DARK-HUNTERS, VOL. 1",Sherrilyn Kenyon and Claudia Campos,by Sherrilyn Kenyon and Claudia Campos,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780312376871.jpg,http://www.amazon.com/The-Dark-Hunters-Vol-Sherrilyn-Kenyon/dp/0312376871?tag=thenewyorktim-20,,,,,,
Manga,2009-07-18,2009-08-02,8,7,2,0,0,0345510275,9780345510273,Del Rey,"Najika, an aspiring chef, heads to Paris for a major cooking competition, but romantic entanglements complicate things. This is the final volume in the series.",10.99,"KITCHEN PRINCESS, VOL. 10",Miyuki Kobayashi and Natsumi Ando,by Miyuki Kobayashi and Natsumi Ando,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780345510273.jpg,http://www.amazon.com/Kitchen-Princess-10-Natsumi-Ando/dp/0345510275?tag=thenewyorktim-20,,,,,,
Manga,2009-07-18,2009-08-02,9,0,1,0,0,292154864X,9782921548649,VIZ Media,"A present day high school girl named Kagome finds herself transported to Japan’s past. This adventure has time travel, demons, mysterious jewels and more.",8.95,"INUYASHA, VOL. 38",Rumiko Takahashi,by Rumiko Takahashi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9782921548649.jpg,http://www.amazon.com/Mise-jour-Classification-D?tag=thenewyorktim-20,,,,,,
Manga,2009-07-18,2009-08-02,10,9,7,0,0,0345485904,9780345485908,VIZ Media,Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife.,7.95,"BLEACH, VOL. 27",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780345485908.jpg,http://www.amazon.com/Manga-Complete-Guide-Jason-Thompson/dp/0345485904?tag=thenewyorktim-20,,,,,,
