List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2012-02-04,2012-02-19,1,0,1,0,0,161262054X,9781612620541,Kodansha Comics,"The Fairy Tail are a group of powerful wizards. In this volume, the destructive spell, Nirvana, which has the power to change the good and evil emotions within people, is unleashed.",10.99,"FAIRY TAIL, VOL. 17",Hiro Mashima,by Hiro Mashima,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620541.jpg,http://www.amazon.com/Fairy-Tail-17-Hiro-Mashima/dp/161262054X?tag=thenewyorktim-20,,,,,,161262054X9781612620541
Manga,2012-02-04,2012-02-19,2,0,1,0,0,1612621155,9781612621159,Kodansha Comics,"Negi, the boy wizard, learns he will be teaching English at an all-girls high school in Japan, but he must keep his powers a secret.",10.99,"NEGIMA! MAGISTER NEGI MAGI, VOL. 33",Ken Akamatsu,by Ken Akamatsu,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612621159.jpg,http://www.amazon.com/Negima-33-Magister-Negi-Magi/dp/1612621155?tag=thenewyorktim-20,,,,,,16126211559781612621159
Manga,2012-02-04,2012-02-19,3,0,3,0,0,1935429760,9781935429760,Kodansha Comics,"Sailor Moon fights for justice in the name of the Moon and the mysterious Moon Princess. Along the way, she recruits other girls to be Sailor Scouts and join her fight against evil.",10.99,"SAILOR MOON, VOL. 3",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429760.jpg,http://www.amazon.com/Sailor-Moon-3-Naoko-Takeuchi/dp/1935429760?tag=thenewyorktim-20,,,,,,19354297609781935429760
Manga,2012-02-04,2012-02-19,4,0,2,0,0,0316204900,9780316204903,Yen Press,"Welcome to life in Ikebukuro, a Japanese city with lots of unusual activity, including the Black Biker, who is rumored to be headless.",12.99,"DURARARA!!, VOL. 1",Ryohgo Narita and Akiyo Satorigi,by Ryohgo Narita and Akiyo Satorigi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316204903.jpg,http://www.amazon.com/Durarara-Vol-1-Ryohgo-Narita/dp/0316204900?tag=thenewyorktim-20,,,,,,03162049009780316204903
Manga,2012-02-04,2012-02-19,5,0,2,0,0,0316189650,9780316189651,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human?,11.99,"BLACK BUTLER, VOL. 8",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316189651.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316189650?tag=thenewyorktim-20,,,,,,03161896509780316189651
Manga,2012-02-04,2012-02-19,6,0,5,0,0,1421541025,9781421541020,VIZ Media,"Naruto, who wants to be a great ninja, is locked in a battle to decide the fate of the land.",9.99,"NARUTO, VOL. 54",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541020.jpg,http://www.amazon.com/Naruto-Vol-54-Viaduct-Peace/dp/1421541025?tag=thenewyorktim-20,,,,,,14215410259781421541020
Manga,2012-02-04,2012-02-19,7,0,2,0,0,0316132462,9780316132466,Yen Press,A mysterious disease has turned a high school’s student body into zombies.,15.5,"HIGHSCHOOL OF THE DEAD, VOL. 5",Daisuke Sato and Shouji Sato,by Daisuke Sato and Shouji Sato,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316132466.jpg,http://www.amazon.com/Highschool-Dead-Vol-Daisuke-Sato/dp/0316132462?tag=thenewyorktim-20,,,,,,03161324629780316132466
Manga,2012-02-04,2012-02-19,8,0,2,0,0,0316197254,9780316197250,Yen Press,"More secrets from the past, in this world which echoes the Wonderland visited by Alice, are revealed.",12.99,"PANDORA HEARTS, VOL. 8",Jun Mochizuki,by Jun Mochizuki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316197250.jpg,http://www.amazon.com/Pandora-Hearts-Vol-Jun-Mochizuki/dp/0316197254?tag=thenewyorktim-20,,,,,,03161972549780316197250
Manga,2012-02-04,2012-02-19,9,0,5,0,0,1421540266,9781421540269,VIZ Media,Life in a high school filled with werewolves and vampires continues.,9.99,"ROSARIO+VAMPIRE SEASON II, VOL. 7",Akihisa Ikeda,by Akihisa Ikeda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540269.jpg,http://www.amazon.com/Rosario-Vampire-Season-II-Vol/dp/1421540266?tag=thenewyorktim-20,,,,,,14215402669781421540269
Manga,2012-02-04,2012-02-19,10,0,9,0,0,1421540495,9781421540498,VIZ Media,"Naruto, who wants to be a great ninja, must confront his inner demons at the Waterfall of Truth.",9.99,"NARUTO, VOL. 53",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540498.jpg,http://www.amazon.com/Naruto-Vol-53-The-Birth/dp/1421540495?tag=thenewyorktim-20,,,,,,14215404959781421540498
