List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2010-10-17,2010-10-31,1,1,2,0,0,1421534754,9781421534756,VIZ Media,"Poor Naruto: he must cope with a ninja summit and a target on the back of his good friend, Sasuke.",9.99,"NARUTO, VOL. 49",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421534756.jpg,http://www.amazon.com/Naruto-Vol-49-Gokage-Commences/dp/1421534754?tag=thenewyorktim-20,,,,,,14215347549781421534756
Manga,2010-10-17,2010-10-31,2,2,2,0,0,142153066X,9781421530666,VIZ Media,Misao Harada can see into a magical realm where she is the bride demon of prophecy. How will she survive the pursuit of demons who want the power in her blood?,9.99,"BLACK BIRD, VOL. 6",Kanoko Sakurakoji,by Kanoko Sakurakoji,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421530666.jpg,http://www.amazon.com/Black-Bird-Vol-Kanoko-Sakurakoji/dp/142153066X?tag=thenewyorktim-20,,,,,,142153066X9781421530666
Manga,2010-10-17,2010-10-31,3,4,4,0,0,1427818762,9781427818768,TOKYOPOP,"From the publisher: ""Get ready to brush up on world history with these handsome and hysterical personifications of the Axis Powers as they meet, become friends and form one of the most powerful alliances the world has ever seen.""",10.99,"HETALIA AXIS POWERS, VOL. 1",Hidekaz Himaruya,by Hidekaz Himaruya,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781427818768.jpg,,,,,,,14278187629781427818768
Manga,2010-10-17,2010-10-31,4,3,2,0,0,142153472X,9781421534725,VIZ Media,"The next generation of Yu-Gi-Oh battle it out at the Duel Academy. In this volume, the two best students, Jaden and Chazz, compete.",9.99,"YU-GI-OH! GX, VOL. 5",Kazuki Takahashi and Naoyuki Kageyama,by Kazuki Takahashi and Naoyuki Kageyama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421534725.jpg,http://www.amazon.com/Yu-Gi-Oh-GX-Vol-Naoyuki-Kageyama/dp/142153472X?tag=thenewyorktim-20,,,,,,142153472X9781421534725
Manga,2010-10-17,2010-10-31,5,7,9,0,0,0759529698,9780759529694,Yen Press,"Isn’t being a kid hard enough? For this group, who are also part bird, nothing comes easy. An F.B.I. agent steps in to help, but the evil ""erasers"" lurk around the corner.",12.99,"MAXIMUM RIDE, VOL. 3",James Patterson and NaRae Lee,by James Patterson and NaRae Lee,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780759529694.jpg,http://www.amazon.com/Maximum-Ride-The-Manga-Vol/dp/0759529698?tag=thenewyorktim-20,,,,,,07595296989780759529694
Manga,2010-10-17,2010-10-31,6,0,1,0,0,1421530031,9781421530031,VIZ Media,"Kagome, a modern-day high school girl, is pulled into Japan’s ancient past, where she is linked to a dog-eared half demon named Inuyasha. In this volume: evil lurks in the form of Magatsuhi.",9.99,"INUYASHA, VOL. 53",Rumiko Takahashi,by Rumiko Takahashi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421530031.jpg,http://www.amazon.com/Inuyasha-Vol-53-Rumiko-Takahashi/dp/1421530031?tag=thenewyorktim-20,,,,,,14215300319781421530031
Manga,2010-10-17,2010-10-31,7,5,2,0,0,1421534711,9781421534718,VIZ Media,"Monkey D. Luffy and his motley crew of would-be pirates search for a legendary treasure called ""One Piece."" In this volume, Luffy gets help from some former foes in an attempt to rescue his brother.",9.99,"ONE PIECE, VOL. 55",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421534718.jpg,http://www.amazon.com/One-Piece-Vol-Eiichiro-Oda/dp/1421534711?tag=thenewyorktim-20,,,,,,14215347119781421534718
Manga,2010-10-17,2010-10-31,8,0,6,0,0,142152810X,9781421528106,VIZ Media,Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife.,9.99,"BLEACH,  VOL. 32",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421528106.jpg,http://www.amazon.com/Bleach-Vol-32-Tite-Kubo/dp/142152810X?tag=thenewyorktim-20,,,,,,142152810X9781421528106
Manga,2010-10-17,2010-10-31,9,6,2,0,0,1421537281,9781421537283,VIZ Media,"Is there a love triangle in bloom? Thanks to a burglary, Teru is staying at Kurosaki’s apartment. Then a woman from his past, Riko, shows up. Uh oh.",9.99,"DENGEKI DAISY, VOL. 2",Kyousuke Motomi,by Kyousuke Motomi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421537283.jpg,http://www.amazon.com/Dengeki-Daisy-Vol-Kyousuke-Motomi/dp/1421537281?tag=thenewyorktim-20,,,,,,14215372819781421537283
Manga,2010-10-17,2010-10-31,10,0,5,0,0,1427818908,9781427818904,TOKYOPOP,"Alice wanders into a very different part of Wonderland in this interpretation of the classic tale. In this new area of the fantasy land, every man is in love with Alice... and firearms.",10.99,"ALICE IN THE COUNTRY OF HEARTS, VOL. 4",Quinrose and Hoshino Soumei,by Quinrose and Hoshino Soumei,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781427818904.jpg,http://www.amazon.com/Alice-Country-Hearts-Vol-4/dp/1427818908?tag=thenewyorktim-20,,,,,,14278189089781427818904
