List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2014-06-14,2014-06-29,1,0,1,0,0,1421564246,9781421564241,VIZ Media,"Prince Vald is forever cursed to transform into a demon every night, unless a powerful sorcerer named Halvi can help him break the spell!",0,"CRIMSON SPELL, VOL. 4",Ayano Yamane,by Ayano Yamane,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421564241.jpg,http://www.amazon.com/Crimson-Spell-Vol-Ayano-Yamane/dp/1421564246?tag=thenewyorktim-20,,,,,
Manga,2014-06-14,2014-06-29,2,0,2,0,0,1421569450,9781421569451,VIZ Media,"The Straw Hat crew set sail for the kingdom of Dressrosa, where they will attempt to take down Caesar Clown’s former boss, Doflamingo.",0,"ONE PIECE, VOL. 71",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421569451.jpg,http://www.amazon.com/One-Piece-Vol-Eiichiro-Oda/dp/1421569450?tag=thenewyorktim-20,,,,,
Manga,2014-06-14,2014-06-29,3,0,2,0,0,1421572443,9781421572444,VIZ Media,"Toya is a teenage vampire who refuses to drink blood, even at the risk of his own health. He is also the only salvation for Chiyuki Matsuoka, who is diagnosed with heart problems, but will he agree to a bond that could heal them both?",0,"MILLENNIUM SNOW, VOL. 3",Bisco Hatori,by Bisco Hatori,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421572444.jpg,http://www.amazon.com/Millennium-Snow-Vol-Millenium/dp/1421572443?tag=thenewyorktim-20,,,,,
Manga,2014-06-14,2014-06-29,4,0,53,0,0,1612620248,9781612620244,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 1",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620244.jpg,http://www.amazon.com/Attack-Titan-1-Hajime-Isayama/dp/1612620248?tag=thenewyorktim-20,,,,,
Manga,2014-06-14,2014-06-29,5,0,9,0,0,031640165X,9780316401654,Yen Press,"Hana meets and falls in love with a man who is a werewolf, but when tragedy strikes, she is forced to raise their children alone in this adaptation of the animated film.",0,WOLF CHILDREN: AME AND YUKI,Mamoru Hosoda and Yu,by Mamoru Hosoda and Yu,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316401654.jpeg,http://www.amazon.com/Wolf-Children-Yuki-Mamoru-Hosoda/dp/031640165X?tag=thenewyorktim-20,,,,,
Manga,2014-06-14,2014-06-29,6,0,3,0,0,0316407364,9780316407366,Yen Press,"Issei Hyodo’s first date with Yuma Amano does not end well. Instead of a goodnight kiss, she kills him! But his death is only the beginning, when he is reincarnated as a devil.",0,"HIGH SCHOOL DXD, VOL. 1",Ichiei Ishibumi and Hiroji Mishima,by Ichiei Ishibumi and Hiroji Mishima,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316407366.jpg,http://www.amazon.com/High-School-DxD-Vol-1/dp/0316407364?tag=thenewyorktim-20,,,,,
Manga,2014-06-14,2014-06-29,7,0,3,0,0,0316406953,9780316406956,Yen Press,Crona goes on a killing spree in Moscow at the behest of Medusa. Will Maka be able to stop him?,0,"SOUL EATER, VOL. 20",Atsushi Ohkubo,by Atsushi Ohkubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316406956.jpg,http://www.amazon.com/Soul-Eater-Vol-Atsushi-Ohkubo/dp/0316406953?tag=thenewyorktim-20,,,,,
Manga,2014-06-14,2014-06-29,8,0,2,0,0,1421563088,9781421563084,VIZ Media,"Nanami continue her search for the kami who cursed Tomoe, but her trip into the past contains more dangers than expected.",0,"KAMISAMA KISS, VOL. 15",Julietta Suzuki,by Julietta Suzuki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421563084.jpg,http://www.amazon.com/Kamisama-Kiss-Vol-Julietta-Suzuki/dp/1421563088?tag=thenewyorktim-20,,,,,
Manga,2014-06-14,2014-06-29,9,0,30,0,0,1612620256,9781612620251,Kodansha Comics,"Mankind has gone into hiding to escape the giant humanoids known as the Titans. In this volume, the Titans attack, but one of them goes rogue.",0,"ATTACK ON TITAN, VOL. 2",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620251.jpg,http://www.amazon.com/Attack-Titan-2-Hajime-Isayama/dp/1612620256?tag=thenewyorktim-20,,,,,
Manga,2014-06-14,2014-06-29,10,0,8,0,0,1421564556,9781421564555,VIZ Media,The magical beast Ten Tails has awoken and only Naruto and the Allied Shinobi Forces stand in its way!,0,"NARUTO, VOL. 65",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421564555.jpeg,http://www.amazon.com/Naruto-Vol-65-Hashirama-Madara/dp/1421564556?tag=thenewyorktim-20,,,,,
