Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,0,3,0,0,1421553716,9781421553719,VIZ Media,"From the publisher: ""Can Luffy and his mates uncover the dark secrets of this mysterious island?""",0,"ONE PIECE, VOL. 67",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421553719.jpg,http://www.amazon.com/One-Piece-Vol-Eiichiro-Oda/dp/1421553716?tag=thenewyorktim-20,,,,,,14215537169781421553719
2,0,3,0,0,1612620248,9781612620244,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 1",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620244.jpg,http://www.amazon.com/Attack-Titan-1-Hajime-Isayama/dp/1612620248?tag=thenewyorktim-20,,,,,,16126202489781612620244
3,0,3,0,0,1421553724,9781421553726,VIZ Media,"From the publisher: ""In the Heartland theme park, Yuma (with a little help from Astral) has managed to defeat Captain Corn in an amazing duel, but there are more challenges yet to come!""",0,"YU-GI-OH! ZEXAL, VOL. 3",Shin Yoshida and Naohito Miyoshi,by Shin Yoshida and Naohito Miyoshi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421553726.jpg,http://www.amazon.com/Yu-Gi-Oh-Zexal-Vol-Shin-Yoshida/dp/1421553724?tag=thenewyorktim-20,,,,,,14215537249781421553726
4,0,1,0,0,1937867307,9781937867300,Seven Seas Entertainment,High school misfits unite in “The Neighbors Club” in an attempt to better fit in. Will their classmates ever accept them?,0,"HAGANAI, I DON'T HAVE MANY FRIENDS, VOL. 3",Yomi Hirasaka and Itachi,by Yomi Hirasaka and Itachi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781937867300.jpg,http://www.amazon.com/Haganai-Dont-Have-Many-Friends/dp/1937867307?tag=thenewyorktim-20,,,,,,19378673079781937867300
5,0,3,0,0,1421554798,9781421554792,VIZ Media,"Fame, romance and broken hearts.",0,"SKIP BEAT, VOL. 31",Yoshiki Nakamura,by Yoshiki Nakamura,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421554792.jpg,http://www.amazon.com/Skip-Beat-Vol-Yoshiki-Nakamura/dp/1421554798?tag=thenewyorktim-20,,,,,,14215547989781421554792
6,0,6,0,0,1421552485,9781421552484,VIZ Media,"From the publisher: ""With Itachi having stopped Kabuto, it’s time for the Edotensei warriors to finally be returned to the afterlife.""",0,"NARUTO, VOL. 61",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421552484.jpg,http://www.amazon.com/Naruto-Vol-61-Uchiha-Brothers/dp/1421552485?tag=thenewyorktim-20,,,,,,14215524859781421552484
7,0,2,0,0,1612622542,9781612622545,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 5",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612622545.jpg,http://www.amazon.com/Attack-Titan-5-Hajime-Isayama/dp/1612622542?tag=thenewyorktim-20,,,,,,16126225429781612622545
8,0,5,0,0,1612620078,9781612620077,Kodansha Comics,"Sailor Moon fights for justice in the name of the Moon and the mysterious Moon Princess. Along the way, she recruits other girls to be Sailor Scouts and join her fight against evil.",0,"SAILOR MOON, VOL. 11",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620077.jpg,http://www.amazon.com/Sailor-Moon-11-Naoko-Takeuchi/dp/1612620078?tag=thenewyorktim-20,,,,,,16126200789781612620077
9,0,2,0,0,1937867404,9781937867409,Seven Seas Entertainment,"In this retelling of ""Alice in Wonderland,"" the spotlight is on Ace, the Knight of Heart Castle, who is known as an expert swordsmanship and his cruelty.",0,"ALICE IN THE COUNTRY OF CLOVER, ACE OF HEARTS",QuinRose,by QuinRose,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781937867409.jpg,http://www.amazon.com/Alice-Country-Clover-Ace-Hearts/dp/1937867404?tag=thenewyorktim-20,,,,,,19378674049781937867409
10,0,2,0,0,1612620256,9781612620251,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 2",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620251.jpg,http://www.amazon.com/Attack-Titan-2-Hajime-Isayama/dp/1612620256?tag=thenewyorktim-20,,,,,,16126202569781612620251
