Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,0,3,0,0,1421556197,9781421556192,VIZ Media,"From the publisher: ""With Itachi having stopped Kabuto, its time for the Edotensei warriors to finally be returned to the afterlife.""",0,"NARUTO, VOL. 62",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421556192.jpg,http://www.amazon.com/Naruto-Vol-62-The-Crack/dp/1421556197?tag=thenewyorktim-20,,,,,,14215561979781421556192
2,0,2,0,0,1421559005,9781421559001,VIZ Media,"From the publisher: ""Troublemaker Gold and feisty Silver must team up again to find their old enemy Lance and the Legendary Pokémon Arceus.""",0,"POKEMON ADVENTURES, HEARTGOLD & SOULSILVER, VOL. 1",Hidenori Kusaka,by Hidenori Kusaka,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421559001.jpg,http://www.amazon.com/Pok?tag=thenewyorktim-20,,,,,,14215590059781421559001
3,0,1,0,0,1612623565,9781612623566,Kodansha Comics,"Meet Shion, a hard-working student who lives a sheltered existence in the technological city known as No. 6. But his perfect life is thrown into chaos when he helps an injured fugitive named Rat during a typhoon.",0,"NO. 6, VOL. 2",Atsuko Asano and  Hinoki Kino,by Atsuko Asano and  Hinoki Kino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612623566.jpg,http://www.amazon.com/No-6-Volume-Atsuko-Asano/dp/1612623565?tag=thenewyorktim-20,,,,,,16126235659781612623566
4,0,1,0,0,None,9780316245487,Yen Press,"Kraft Lawrence, a young merchant finds himself with a companion: Holo, the Wolf-God of the harvest.",0,"SPICE AND WOLF, VOL. 9",Isuna Hasekura,by Isuna Hasekura,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316245487.jpg,http://www.amazon.com/Spice-Wolf-Vol-Town-Strife/dp/0316245488?tag=thenewyorktim-20,,,,,,
5,0,1,0,0,142155951X,9781421559513,VIZ Media,"This series is inspired by the characters and tales from ""The Arabian Nights."" In this volume, Aladdin searches for his fortune with his friend Ali Baba and the genie, Ugo.",0,"MAGI: THE LABYRINTH OF MAGIC, VOL. 1",Shinobu Otaka,by Shinobu Otaka,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421559513.jpg,http://www.amazon.com/Magi-The-Labyrinth-Magic-Vol/dp/142155951X?tag=thenewyorktim-20,,,,,,142155951X9781421559513
6,0,3,0,0,1612620264,9781612620268,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 3",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620268.jpg,http://www.amazon.com/Attack-Titan-3-Hajime-Isayama/dp/1612620264?tag=thenewyorktim-20,,,,,,16126202649781612620268
7,0,11,0,0,1612620248,9781612620244,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 1",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620244.jpg,http://www.amazon.com/Attack-Titan-1-Hajime-Isayama/dp/1612620248?tag=thenewyorktim-20,,,,,,16126202489781612620244
8,0,1,0,0,1612622534,9781612622538,Kodansha Comics,"Eren uses his ability to transform into a Titan to repair the middle wall, but the plan backfires when he loses self-control and goes on a rampage.",0,"ATTACK ON TITAN, VOL. 4",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612622538.jpg,http://www.amazon.com/Attack-Titan-4-Hajime-Isayama/dp/1612622534?tag=thenewyorktim-20,,,,,,16126225349781612622538
9,0,7,0,0,1612622542,9781612622545,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 5",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612622545.jpg,http://www.amazon.com/Attack-Titan-5-Hajime-Isayama/dp/1612622542?tag=thenewyorktim-20,,,,,,16126225429781612622545
10,0,3,0,0,1421553708,9781421553702,VIZ Media,This series is about grade-school boys who want to become professionals in the manga industry.,0,"BAKUMAN, VOL. 20",Tsugumi Ohba,by Tsugumi Ohba,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421553702.jpg,http://www.amazon.com/Bakuman-Vol-20-Tsugumi-Ohba/dp/1421553708?tag=thenewyorktim-20,,,,,,14215537089781421553702
