List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2013-10-26,2013-11-10,1,0,2,0,0,1937867900,9781937867904,Seven Seas Entertainment,"A teenager signs up to help mythical creatures assimilate into society. How will he contend being roommates with a sexy snake woman, an alluring centaur girl and a harpy who likes to flirt?",0,"MONSTER MUSUME, VOL. 1",Okayado,by Okayado,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781937867904.jpg,http://www.amazon.com/Monster-Musume-Vol-1-OKAYADO/dp/1937867900?tag=thenewyorktim-20,,,,,,19378679009781937867904
Manga,2013-10-26,2013-11-10,2,0,13,0,0,1612620256,9781612620251,Kodansha Comics,"Mankind has gone into hiding to escape the giant humanoids known as the Titans. In this volume, the Titans attack, but one of them goes rogue.",0,"ATTACK ON TITAN, VOL. 2",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620251.jpg,http://www.amazon.com/Attack-Titan-2-Hajime-Isayama/dp/1612620256?tag=thenewyorktim-20,,,,,,16126202569781612620251
Manga,2013-10-26,2013-11-10,3,0,20,0,0,1612620248,9781612620244,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 1",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620244.jpg,http://www.amazon.com/Attack-Titan-1-Hajime-Isayama/dp/1612620248?tag=thenewyorktim-20,,,,,,16126202489781612620244
Manga,2013-10-26,2013-11-10,4,0,1,0,0,1612623573,9781612623573,Kodansha Comics,"Meet Shion, a hard-working student who lives a sheltered existence in the technological city known as No. 6. But his perfect life is thrown into chaos when he helps an injured fugitive named Rat during a typhoon.",0,"NO. 6, VOL. 3",Atsuko Asano and Hinoki Kino,by Atsuko Asano and Hinoki Kino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612623573.jpg,http://www.amazon.com/No-6-Volume-Atsuko-Asano/dp/1612623573?tag=thenewyorktim-20,,,,,,16126235739781612623573
Manga,2013-10-26,2013-11-10,5,0,11,0,0,1612620264,9781612620268,Kodansha Comics,"Mankind has gone into hiding to escape the giant humanoids known as the Titans. In this volume, what happens when a human boy becomes a Titan?",0,"ATTACK ON TITAN, VOL. 3",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620268.jpg,http://www.amazon.com/Attack-Titan-3-Hajime-Isayama/dp/1612620264?tag=thenewyorktim-20,,,,,,16126202649781612620268
Manga,2013-10-26,2013-11-10,6,0,4,0,0,1421561352,9781421561356,VIZ Media,Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife.,0,"BLEACH, VOL. 58",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421561356.jpg,http://www.amazon.com/Bleach-Vol-58-Tite-Kubo/dp/1421561352?tag=thenewyorktim-20,,,,,,14215613529781421561356
Manga,2013-10-26,2013-11-10,7,0,4,0,0,1612622534,9781612622538,Kodansha Comics,"Eren uses his ability to transform into a Titan to repair the middle wall, but the plan backfires when he loses self-control and goes on a rampage.",0,"ATTACK ON TITAN, VOL. 4",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612622538.jpg,http://www.amazon.com/Attack-Titan-4-Hajime-Isayama/dp/1612622534?tag=thenewyorktim-20,,,,,,16126225349781612622538
Manga,2013-10-26,2013-11-10,8,0,4,0,0,1421558904,9781421558905,VIZ Media,Misao Harada can see into a magical realm where she is the bride demon of prophecy.,0,"BLACK BIRD, VOL. 17",Kanoko Sakurakouji,by Kanoko Sakurakouji,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421558905.jpg,http://www.amazon.com/Black-Bird-Vol-Kanoko-Sakurakouji/dp/1421558904?tag=thenewyorktim-20,,,,,,14215589049781421558905
Manga,2013-10-26,2013-11-10,9,0,6,0,0,1612622550,9781612622552,Kodansha Comics,"Mankind has gone into hiding to escape the giant humanoids known as the Titans. In this volume, a female Titan emerges who may have a human trapped within her.",0,"ATTACK ON TITAN, VOL. 6",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612622552.jpg,http://www.amazon.com/Attack-Titan-6-Hajime-Isayama/dp/1612622550?tag=thenewyorktim-20,,,,,,16126225509781612622552
Manga,2013-10-26,2013-11-10,10,0,8,0,0,1421556197,9781421556192,VIZ Media,"From the publisher: ""With Itachi having stopped Kabuto, it’s time for the Edotensei warriors to finally be returned to the afterlife.""",0,"NARUTO, VOL. 62",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421556192.jpg,http://www.amazon.com/Naruto-Vol-62-The-Crack/dp/1421556197?tag=thenewyorktim-20,,,,,,14215561979781421556192
