Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,0,4,0,0,1421556197,9781421556192,VIZ Media,"From the publisher: ""With Itachi having stopped Kabuto, it’s time for the Edotensei warriors to finally be returned to the afterlife.""",0,"NARUTO, VOL. 62",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421556192.jpg,http://www.amazon.com/Naruto-Vol-62-The-Crack/dp/1421556197?tag=thenewyorktim-20,,,,,,14215561979781421556192
2,0,1,0,0,1612622550,9781612622552,Kodansha Comics,"Mankind has gone into hiding to escape the giant humanoids known as the Titans. In this volume, a female Titan emerges who may have a human trapped within her.",0,"ATTACK ON TITAN, VOL. 6",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612622552.jpg,http://www.amazon.com/Attack-Titan-6-Hajime-Isayama/dp/1612622550?tag=thenewyorktim-20,,,,,,16126225509781612622552
3,0,1,0,0,0316252662,9780316252669,Orbit,"From the publisher: ""A group of sinners who bear the guilt of the seven deadly sins has been gathered in an old courthouse to face judgement. Who will the gavel fall on first?""",0,"JUDGE, VOL. 1",Yoshiki Tonogai,by Yoshiki Tonogai,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316252669.jpg,http://www.amazon.com/Judge-Vol-1-Yoshiki-Tonogai/dp/0316252662?tag=thenewyorktim-20,,,,,,03162526629780316252669
4,0,1,0,0,0316401153,9780316401159,Yen Press,"A boy named Roxas encounters strange creatures and is plagued by strange dreams. How will this lead to a boy named Sora, Donald Duck and Goofy?",0,"KINGDOM HEARTS II, VOL. 2",Shiro Amano,by Shiro Amano,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316401159.jpg,http://www.amazon.com/Kingdom-Hearts-II-Vol-2/dp/0316401153?tag=thenewyorktim-20,,,,,,03164011539780316401159
5,0,12,0,0,1612620248,9781612620244,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 1",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620244.jpg,http://www.amazon.com/Attack-Titan-1-Hajime-Isayama/dp/1612620248?tag=thenewyorktim-20,,,,,,16126202489781612620244
6,0,2,0,0,1612623565,9781612623566,Kodansha Comics,"Meet Shion, a hard-working student who lives a sheltered existence in the technological city known as No. 6. But his perfect life is thrown into chaos when he helps an injured fugitive named Rat during a typhoon.",0,"NO. 6, VOL. 2",Atsuko Asano and  Hinoki Kino,by Atsuko Asano and  Hinoki Kino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612623566.jpg,http://www.amazon.com/No-6-Volume-Atsuko-Asano/dp/1612623565?tag=thenewyorktim-20,,,,,,16126235659781612623566
7,0,6,0,0,1612620256,9781612620251,Kodansha Comics,"Mankind has gone into hiding to escape the giant humanoids known as the Titans. In this volume, the Titans attack, but one of them goes rogue.",0,"ATTACK ON TITAN, VOL. 2",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620251.jpg,http://www.amazon.com/Attack-Titan-2-Hajime-Isayama/dp/1612620256?tag=thenewyorktim-20,,,,,,16126202569781612620251
8,0,1,0,0,0316248096,9780316248099,Yen Press,"Oz, who is condemned to an abyss for a mysterious sin, sets out to investigate his new world with Alice, an equally mysterious girl he met in exile.",0,"PANDORA HEARTS, VOL. 17",Jun Mochizuki,by Jun Mochizuki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316248099.jpg,http://www.amazon.com/Pandora-Hearts-Vol-Jun-Mochizuki/dp/0316248096?tag=thenewyorktim-20,,,,,,03162480969780316248099
9,0,4,0,0,1612620264,9781612620268,Kodansha Comics,"Mankind has gone into hiding to escape the giant humanoids known as the Titans. In this volume, what happens when a human boy becomes a Titan?",0,"ATTACK ON TITAN, VOL. 3",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620268.jpg,http://www.amazon.com/Attack-Titan-3-Hajime-Isayama/dp/1612620264?tag=thenewyorktim-20,,,,,,16126202649781612620268
10,0,2,0,0,142155951X,9781421559513,VIZ Media,"This series is inspired by the characters and tales from ""The Arabian Nights."" In this volume, Aladdin searches for his fortune with his friend Ali Baba and the genie, Ugo.",0,"MAGI: THE LABYRINTH OF MAGIC, VOL. 1",Shinobu Otaka,by Shinobu Otaka,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421559513.jpg,http://www.amazon.com/Magi-The-Labyrinth-Magic-Vol/dp/142155951X?tag=thenewyorktim-20,,,,,,142155951X9781421559513
