List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2013-12-21,2014-01-05,1,0,28,0,0,1612620248,9781612620244,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 1",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620244.jpg,http://www.amazon.com/Attack-Titan-1-Hajime-Isayama/dp/1612620248?tag=thenewyorktim-20,,,,,,16126202489781612620244
Manga,2013-12-21,2014-01-05,2,0,17,0,0,1612620256,9781612620251,Kodansha Comics,"Mankind has gone into hiding to escape the giant humanoids known as the Titans. In this volume, the Titans attack, but one of them goes rogue.",0,"ATTACK ON TITAN, VOL. 2",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620251.jpg,http://www.amazon.com/Attack-Titan-2-Hajime-Isayama/dp/1612620256?tag=thenewyorktim-20,,,,,,16126202569781612620251
Manga,2013-12-21,2014-01-05,3,0,3,0,0,1421561433,9781421561431,VIZ Media,"Luffy, his crew and a new ally combine forces to defeat Caesar Clown.",0,"ONE PIECE, VOL. 69",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421561431.jpg,http://www.amazon.com/One-Piece-Vol-Eiichiro-Oda/dp/1421561433?tag=thenewyorktim-20,,,,,,14215614339781421561431
Manga,2013-12-21,2014-01-05,4,0,1,0,0,1612624103,9781612624105,Kodansha Comics,The Grand Magic Games continue in this volume as Elfman prepares to face Bacchus.,0,"FAIRY TAIL, VOL. 33",Hiro Mashima,by Hiro Mashima,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612624105.jpeg,http://www.amazon.com/Fairy-Tail-33-Hiro-Mashima/dp/1612624103?tag=thenewyorktim-20,,,,,,16126241039781612624105
Manga,2013-12-21,2014-01-05,5,0,15,0,0,1612620264,9781612620268,Kodansha Comics,"Mankind has gone into hiding to escape the giant humanoids known as the Titans. In this volume, what happens when a human boy becomes a Titan?",0,"ATTACK ON TITAN, VOL. 3",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620268.jpg,http://www.amazon.com/Attack-Titan-3-Hajime-Isayama/dp/1612620264?tag=thenewyorktim-20,,,,,,16126202649781612620268
Manga,2013-12-21,2014-01-05,6,0,3,0,0,1421553740,9781421553740,VIZ Media,This series is about a female shaman and an incubus who preys on women.,0,"DEMON LOVE SPELL, VOL. 5",Mayu Shinjo,by Mayu Shinjo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421553740.jpg,http://www.amazon.com/Demon-Love-Spell-Vol-5/dp/1421553740?tag=thenewyorktim-20,,,,,,14215537409781421553740
Manga,2013-12-21,2014-01-05,7,0,35,0,0,0316080845,9780316080842,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human?,0,"BLACK BUTLER, VOL. 1",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316080842.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316080845?tag=thenewyorktim-20,,,,,,03160808459780316080842
Manga,2013-12-21,2014-01-05,8,0,7,0,0,1421558858,9781421558851,VIZ Media,"In this latest volume, Naruto battles Tobi, who has brought the demonic Gedo statue to life.",0,"NARUTO, VOL. 63",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421558851.jpg,http://www.amazon.com/Naruto-Vol-63-World-Dreams/dp/1421558858?tag=thenewyorktim-20,,,,,,14215588589781421558851
Manga,2013-12-21,2014-01-05,9,0,6,0,0,0759529736,9780759529731,Yen Press,Max and the Flock travel to Antarctica to help a group of environmental scientists studying the affects of global warming.,0,"MAXIMUM RIDE: THE MANGA, VOL. 7",James Patterson and NaRae Lee,by James Patterson and NaRae Lee,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780759529731.jpg,http://www.amazon.com/Maximum-Ride-The-Manga-Vol/dp/0759529736?tag=thenewyorktim-20,,,,,,07595297369780759529731
Manga,2013-12-21,2014-01-05,10,0,4,0,0,1612625487,9781612625485,Kodansha Comics,Wall Rosé has been breached by the Titans leading Armin and Hange to double their efforts in discovering how the walls can be rebuilt.,0,"ATTACK ON TITAN, VOL. 9",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612625485.jpg,http://www.amazon.com/Attack-Titan-9-Hajime-Isayama/dp/1612625487?tag=thenewyorktim-20,,,,,,16126254879781612625485
