List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2010-03-28,2010-04-11,1,0,1,0,0,0061688665,9780061688669,TokyoPop,"Ravenpaw and Barley have lost their farm to a pack of vicious cats. They turn to the Thunderclan for help, but they have their own problems.",6.99,WARRIORS: CLAN IN NEED,Erin Hunter and James Barry,by Erin Hunter and James Barry,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780061688669.jpg,http://www.amazon.com/Warriors-Ravenpaws-Path-Clan-Need/dp/0061688665?tag=thenewyorktim-20,,,,,,00616886659780061688669
Manga,2010-03-28,2010-04-11,2,0,1,0,0,0345521129,9780345521125,Del Rey,Kimihiro is having disturbing dream of the witch Yûko vanishing forever.,10.99,"XXXHOLIC, VOL. 15",Clamp,by  Clamp,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780345521125.jpg,http://www.amazon.com/xxxHolic-Vol-15-Clamp/dp/0345521129?tag=thenewyorktim-20,,,,,,03455211299780345521125
Manga,2010-03-28,2010-04-11,3,1,8,0,0,1421533057,9781421533056,VIZ Media,"Naruto learns more secrets from his past and moves closer to discovering the identity of his nemesis, Pain.",9.99,"NARUTO, VOL. 47",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421533056.jpg,http://www.amazon.com/Naruto-Vol-47-Seal-Destroyed/dp/1421533057?tag=thenewyorktim-20,,,,,,14215330579781421533056
Manga,2010-03-28,2010-04-11,4,2,4,0,0,1421523884,9781421523880,Viz Media,Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife.,9.99,"BLEACH, VOL. 30",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421523880.jpg,http://www.amazon.com/Bleach-Vol-30-Tite-Kubo/dp/1421523884?tag=thenewyorktim-20,,,,,,14215238849781421523880
Manga,2010-03-28,2010-04-11,5,4,8,0,0,1421531720,9781421531724,VIZ Media,"Cross Academy has day and evening students, but the latter have a secret: they are vampires.",9.99,"VAMPIRE KNIGHT, VOL. 9",Matsuri Hino,by Matsuri Hino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421531724.jpg,http://www.amazon.com/Vampire-Knight-Vol-Matsuri-Hino/dp/1421531720?tag=thenewyorktim-20,,,,,,14215317209781421531724
Manga,2010-03-28,2010-04-11,6,0,1,0,0,0345514572,9780345514578,Del Rey,The Fairy Tail are a group of powerful wizards that includes the tough-fighter Erza Scarlet. This volume delves into her past and an impending doom.,10.99,"FAIRY TAIL, VOL. 10",Hiro Mashima,by Hiro Mashima,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780345514578.jpg,http://www.amazon.com/Fairy-Tail-Vol-Hiro-Mashima/dp/0345514572?tag=thenewyorktim-20,,,,,,03455145729780345514578
Manga,2010-03-28,2010-04-11,7,3,9,0,0,0316080845,9780316080842,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human?,10.99,"BLACK BUTLER, VOL. 1",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316080842.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316080845?tag=thenewyorktim-20,,,,,,03160808459780316080842
Manga,2010-03-28,2010-04-11,8,0,1,0,0,0316086053,9780316086059,Yen Press,"Even a summer break will not stop the SOS brigade’s mission: to meet aliens, time travelers and psychics. It’s not your ordinary after-school club.",10.99,"THE MELANCHOLY OF HARUHI SUZUMIYA, VOL. 5","Nagaru Tanigawa, Gaku Tsugano and Noizi Ito","by Nagaru Tanigawa, Gaku Tsugano and Noizi Ito",,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316086059.jpg,http://www.amazon.com/Melancholy-Haruhi-Suzumiya-Vol-Manga/dp/0316086053?tag=thenewyorktim-20,,,,,,03160860539780316086059
Manga,2010-03-28,2010-04-11,9,5,5,0,0,0759530483,9780759530485,Yen Press,"Maka, an arms expert, wants to turn the Soul Eater, her living scythe, into the ultimate weapon for Death.",10.99,"SOUL EATER, VOL. 2",Atsushi Ohkubo,by Atsushi Ohkubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780759530485.jpg,http://www.amazon.com/Soul-Eater-Vol-Atsushi-Ohkubo/dp/0759530483?tag=thenewyorktim-20,,,,,,07595304839780759530485
Manga,2010-03-28,2010-04-11,10,6,4,0,0,1427817707,9781427817709,TOKYOPOP,"Alice’s exploration of this strange wonderland continues. In this world, everyone has clocks for hearts. Because they can be easily repaired, life is valued less.",10.99,"ALICE IN THE COUNTRY OF HEARTS, VOL. 2",Quinrose and Soumei Hoshino,by Quinrose and Soumei Hoshino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781427817709.jpg,http://www.amazon.com/Alice-Country-Hearts-Vol-2/dp/1427817707?tag=thenewyorktim-20,,,,,,14278177079781427817709
