List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2011-05-21,2011-06-05,1,0,1,0,0,1935429566,9781935429562,Kodansha America,Will an invitation to a ball lead to Negi learning more truths or is it a trap?,10.99,"NEGIMA! MAGISTER NEGI MAGI, VOL. 29",Ken Akamatsu,by Ken Akamatsu,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429562.jpg,http://www.amazon.com/Negima-29-Magister-Negi-Magi/dp/1935429566?tag=thenewyorktim-20,,,,,
Manga,2011-05-21,2011-06-05,2,1,3,0,0,1421535807,9781421535807,VIZ Media,Misao Harada can see into a magical realm where she is the bride demon of prophecy. How will she survive the pursuit of demons who want the power in her blood?,9.99,"BLACK BIRD, VOL. 8",Kanoko Sakurakoji,by Kanoko Sakurakoji,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421535807.jpg,http://www.amazon.com/Black-Bird-Vol-Kanoko-Sakurakouji-ebook/dp/B00F3HJPYM?tag=thenewyorktim-20,,,,,
Manga,2011-05-21,2011-06-05,3,2,4,0,0,0759529701,9780759529700,Yen Press,"Isn’t being a kid hard enough? For this group, who are also part bird, nothing comes easy. In this volume: has the temporary safe haven dulled their edge? No worries, there are secrets even here.",12.99,"MAXIMUM RIDE, VOL. 4",James Patterson and NaRae Lee,by James Patterson and NaRae Lee,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780759529700.jpg,http://www.amazon.com/Maximum-Ride-The-Manga-Vol/dp/0759529701?tag=thenewyorktim-20,,,,,
Manga,2011-05-21,2011-06-05,4,3,4,0,0,0316084298,9780316084291,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human? In this volume: a curry battle to the finish!,11.99,"BLACK BUTLER, VOL. 5",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316084291.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316084298?tag=thenewyorktim-20,,,,,
Manga,2011-05-21,2011-06-05,5,5,7,0,0,1421540320,9781421540320,VIZ Media,Rin Okumura joins an exorcist academy in order to control his inner demon. Will his classmates find out about his satanic bloodline?,9.99,"BLUE EXORCIST, VOL. 1",Kazue Kato,by Kazue Kato,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540320.jpg,http://www.amazon.com/Blue-Exorcist-Vol-Kazue-Kato/dp/1421540320?tag=thenewyorktim-20,,,,,
Manga,2011-05-21,2011-06-05,6,0,1,0,0,1935429930,9781935429937,Kodansha America,Amu has three guardians who are helping her discover her true self. In this volume: graduation nears and a new guardian emerges from Ikuto’s violin.,10.99,"SHUGO CHARA!, VOL. 10",Peach-Pit,by Peach-Pit,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429937.jpg,http://www.amazon.com/Shugo-Chara-10-Peach-Pit/dp/1935429930?tag=thenewyorktim-20,,,,,
Manga,2011-05-21,2011-06-05,7,0,1,0,0,1935429329,9781935429326,Kodansha America,"The Fairy Tail are a group of powerful wizards. In this volume, a civil war brews.",10.99,"FAIRY TAIL, VOL. 13",Hiro Mashima,by Hiro Mashima,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429326.jpg,http://www.amazon.com/Fairy-Tail-Vol-Hiro-Mashima/dp/1935429329?tag=thenewyorktim-20,,,,,
Manga,2011-05-21,2011-06-05,8,0,1,0,0,1421532778,9781421532776,VIZ Media,In a dark future Zoichi Kanoe fights to save humanity from the N5S virus that has turned the earth earth population into zombie-like drones. This volume concludes the series.,12.99,"BIOMEGA, VOL. 6",Tsutomu Nihei,by Tsutomu Nihei,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421532776.jpg,http://www.amazon.com/Biomega-Vol-6-Tsutomu-Nihei/dp/1421532778?tag=thenewyorktim-20,,,,,
Manga,2011-05-21,2011-06-05,9,6,7,0,0,1421535440,9781421535449,VIZ Media,Life in a high school filled with werewolves and vampires continues.,9.99,"ROSARIO + VAMPIRE: SEASON II, VOL. 4",Akihisa Ikeda,by Akihisa Ikeda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421535449.jpg,http://www.amazon.com/Rosario-Vampire-Season-II-Vol/dp/1421535440?tag=thenewyorktim-20,,,,,
Manga,2011-05-21,2011-06-05,10,4,3,0,0,1421537931,9781421537931,VIZ Media,This series is about grade-school boys who want to become professionals in the manga industry. Do they have what it takes?,9.99,"BAKUMAN, VOL. 4",Tsugumi Ohba and Takeshi Obata,by Tsugumi Ohba and Takeshi Obata,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421537931.jpg,http://www.amazon.com/Bakuman-Vol-4-Tsugumi-Ohba/dp/1421537931?tag=thenewyorktim-20,,,,,
