List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2009-10-03,2009-10-18,1,4,2,0,0,1427816255,9781427816252,TOKYOPOP,"Karin, a vampire who every month bleeds profusely from her nose, is kidnapped by a gang of vampires who want to use her blood for their own survival.",10.99,"CHIBI VAMPIRE, VOL. 14",Yuna Kagesaki,by Yuna Kagesaki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781427816252.jpg,http://www.amazon.com/Chibi-Vampire-Vol-Yuna-Kagesaki/dp/1427816255?tag=thenewyorktim-20,,,,,,
Manga,2009-10-03,2009-10-18,2,9,2,0,0,0061340839,9780061340833,TOKYOPOP,"The romance between Raven, a goth girl, and Alexander, a vampire, continues to be plagued by Alexander’s cousin, Claude, who is half-human and half-vampire.",9.99,"VAMPIRE KISSES VOL. 3, BLOOD RELATIVES","Ellen Schreiber, Elisa Kwon and  Rem","by Ellen Schreiber, Elisa Kwon and  Rem",,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780061340833.jpg,http://www.amazon.com/Blood-Relatives-Vampire-Kisses-Book/dp/0061340839?tag=thenewyorktim-20,,,,,,
Manga,2009-10-03,2009-10-18,3,0,1,0,0,1421533049,9781421533049,VIZ Media,"Naruto’s friends are threatened, the mysteries of Pain deepen and Naruto must fight to protect his village.",9.99,NARUTO 46,Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421533049.jpg,http://www.amazon.com/Naruto-Vol-46-Returns/dp/1421533049?tag=thenewyorktim-20,,,,,,14215330499781421533049
Manga,2009-10-03,2009-10-18,4,1,3,0,0,1421530341,9781421530345,VIZ Media,Two brothers harmed in a ritual that was half magic/half science seek the legendary Philosopher’s Stone to make things right. But others seek the weapon of alchemy for their own nefarious means.,9.99,"FULLMETAL ALCHEMIST, VOL. 20",Hiromu Arakawa,by Hiromu Arakawa,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421530345.jpg,http://www.amazon.com/Fullmetal-Alchemist-Vol-Hiromu-Arakawa/dp/1421530341?tag=thenewyorktim-20,,,,,,
Manga,2009-10-03,2009-10-18,5,5,13,0,0,1421531356,9781421531359,VIZ Media,"Jiraiya, ninja and mentor to Naruto, put everything he learned about the Akatsuki organization in code. Can Naruto decipher it in time?",7.95,"NARUTO, VOL. 45",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421531359.jpg,http://www.amazon.com/Naruto-Vol-45-Battlefied-Konoha-ebook/dp/B00F3HJFWY?tag=thenewyorktim-20,,,,,,14215313569781421531359
Manga,2009-10-03,2009-10-18,6,2,5,0,0,1421523868,9781421523866,VIZ Media,Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife.,7.95,"BLEACH, VOL. 28",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421523866.jpg,http://www.amazon.com/Bleach-Vol-28-Tite-Kubo/dp/1421523868?tag=thenewyorktim-20,,,,,,
Manga,2009-10-03,2009-10-18,7,0,1,0,0,0345514300,9780345514301,Del Rey,Amu has three guardians who are helping her discover her true self. Will they be able to decipher the mystery of bad boy Ikuto?,10.99,SHUGO CHARA! 7,Peach-Pit,by  Peach-Pit,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780345514301.jpg,http://www.amazon.com/Shugo-Chara-7-Peach-Pit/dp/0345514300?tag=thenewyorktim-20,,,,,,
Manga,2009-10-03,2009-10-18,8,3,2,0,0,0316073245,9780316073240,Yen Press,"This series follows Yotsuba, a young girl learning about the world. In this chapter, she recycles, gets a bike and discovers sticky notes.",10.99,"YOTSUBA&!, VOL. 6",Kiyohiko Azuma,by Kiyohiko Azuma,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316073240.jpg,http://www.amazon.com/Yotsuba-Vol-6-Kiyohiko-Azuma/dp/0316073245?tag=thenewyorktim-20,,,,,,
Manga,2009-10-03,2009-10-18,9,0,1,0,0,0345510186,9780345510181,Del Rey,"In order to take this skills to the next level, Negi Springfield, the boy wizard, must study with the mysterious Evangeline, a powerful and wicked mage.",10.99,"NEGIMA!? NEO MAGISTER NEGI MAGI, VOL. 3",Ken Akamatsu and Takuya Fujiyama,by Ken Akamatsu and Takuya Fujiyama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780345510181.jpg,http://www.amazon.com/Negima-Neo-Magister-Negi-Magi/dp/0345510186?tag=thenewyorktim-20,,,,,,
Manga,2009-10-03,2009-10-18,10,6,10,0,0,142152676X,9781421526768,VIZ Media,"Cross Academy has day and evening students, but the latter have a secret: they are vampires.",8.99,"VAMPIRE KNIGHT, VOL. 7",Matsuri Hino,by Matsuri Hino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421526768.jpg,http://www.amazon.com/Vampire-Knight-Vol-Matsuri-Hino-ebook/dp/B00F3HJALA?tag=thenewyorktim-20,,,,,,142152676X9781421526768
