List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2012-06-09,2012-06-24,1,0,1,0,0,1421541386,9781421541389,VIZ Media,Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife.,9.99,"BLEACH, VOL. 41",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541389.jpg,http://www.amazon.com/Bleach-Vol-41-Tite-Kubo/dp/1421541386?tag=thenewyorktim-20,,,,,,14215413869781421541389
Manga,2012-06-09,2012-06-24,2,0,1,0,0,1421541378,9781421541372,VIZ Media,Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife.,9.99,"BLEACH, VOL. 40",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541372.jpg,http://www.amazon.com/Bleach-Vol-40-Tite-Kubo/dp/1421541378?tag=thenewyorktim-20,,,,,,14215413789781421541372
Manga,2012-06-09,2012-06-24,3,0,1,0,0,1421541351,9781421541358,VIZ Media,"In this romantic comedy, Haruhi, a poor girl at a rich school, is forced to work — as a boy — for the school’s all-male club.",9.99,"OURAN HIGH SCHOOL HOST CLUB, VOL. 18",Bisco Hatori,by Bisco Hatori,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541358.jpg,http://www.amazon.com/Ouran-High-School-Host-Club/dp/1421541351?tag=thenewyorktim-20,,,,,,14215413519781421541358
Manga,2012-06-09,2012-06-24,4,0,1,0,0,1421549026,9781421549026,VIZ Media,"Yuma Tsukumo will stop at nothing to become the Duel Masters champion, but as a rank amateur, the odds are stacked against him. Luckily, he has a mysterious spirit named Astral to help him.",9.99,"YU-GI-OH! ZEXAL, VOL. 1","Kazuki Takahashi, Shin Yoshida and Naohito Miyoshi","by Kazuki Takahashi, Shin Yoshida and Naohito Miyoshi",,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421549026.jpg,http://www.amazon.com/Yu-Gi-Oh-Zexal-Vol-Kazuki-Takahashi/dp/1421549026?tag=thenewyorktim-20,,,,,,14215490269781421549026
Manga,2012-06-09,2012-06-24,5,0,1,0,0,1935934902,9781935934905,Seven Seas Entertainment,"In this reimagining of Lewis Carroll's ""Alice's Adventures in Wonderland,"" Tweedle Dee and Tweedle Dum compete for the love of the titular heroine.",13.99,ALICE IN THE COUNTRY OF CLOVER: BLOODY TWINS,QuinRose and Mamenosuke Fujimaru,by  QuinRose and Mamenosuke Fujimaru,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935934905.jpg,http://www.amazon.com/Alice-Country-Clover-Bloody-Twins/dp/1935934902?tag=thenewyorktim-20,,,,,,19359349029781935934905
Manga,2012-06-09,2012-06-24,6,0,1,0,0,1935934724,9781935934721,Seven Seas Entertainment,"Princess Mina has set up a haven, off the coast of Japan, for her vampire people, but danger lurks in the form of Lord Ivanovic who wants Mina as his vampire bride.",11.99,"DANCE IN THE VAMPIRE BUND, VOL. 12",Nozomu Tamaki,by Nozomu Tamaki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935934721.jpg,http://www.amazon.com/Dance-Vampire-Bund-Vol-12/dp/1935934724?tag=thenewyorktim-20,,,,,,19359347249781935934721
Manga,2012-06-09,2012-06-24,7,0,3,0,0,1421539136,9781421539133,VIZ Media,This Pokemon adventure starts out with a case of mistaken identity.,7.99,"POKEMON ADVENTURES: DIAMOND AND PEARL/PLATINUM, VOL. 3",Hidenori Kusaka,by Hidenori Kusaka,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421538181.jpg,http://www.amazon.com/Pok?tag=thenewyorktim-20,,,,,,1421538180978142153818114215391289781421539126142153913697814215391331421554054978142155405114215355219781421535524
Manga,2012-06-09,2012-06-24,8,0,2,0,0,1932234926,9781932234923,Vertical,"This series focuses on the early days of Eikichi Onizuka, who later becomes (in another series) the Great Teacher Onizuka (GTO).",12.95,"GTO: THE EARLY YEARS, VOL. 12",Tohru Fujisawa,by Tohru Fujisawa,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781932234862.jpg,http://www.amazon.com/GTO-Shonan-Volume-Teacher-Onizuka/dp/1932234926?tag=thenewyorktim-20,,,,,,1932234861978193223486219322349269781932234923
Manga,2012-06-09,2012-06-24,9,0,1,0,0,1935934740,9781935934745,Seven Seas Entertainment,Cheerleaders who are vampires. Give me a B.L.O.O.D.S.U.C.K.E.R.S!,15.99,VAMPIRE CHEERLEADERS/PARANORMAL MYSTERY SQUAD MONSTER MASH COLLECTION,"Adam Arnold, Shiei and Comipa","by Adam Arnold, Shiei and Comipa",,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935934745.jpg,http://www.amazon.com/Vampire-Cheerleaders-Paranormal-Mystery-Collection/dp/1935934740?tag=thenewyorktim-20,,,,,,19359347409781935934745
Manga,2012-06-09,2012-06-24,10,0,1,0,0,1935934732,9781935934738,Seven Seas Entertainment,"Witches have declared war against humanity, but a select few survivors have the skills to hunt them and fight back.",16.99,"WITCH HUNTER, VOL. 1-2",Jung-Man Cho,by Jung-Man Cho,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935934738.jpg,http://www.amazon.com/Witch-Hunter-Vol-1-2-Jung-Man/dp/1935934732?tag=thenewyorktim-20,,,,,,19359347329781935934738
