Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,0,1,0,0,1612621163,9781612621166,Kodansha Comics,"Negi, the boy wizard, learns he will be teaching English at an all-girls high school in Japan, but he must keep his powers a secret.",10.99,"NEGIMA! MAGISTER NEGI MAGI, VOL. 34",Ken Akamatsu,by Ken Akamatsu,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612621166.jpg,http://www.amazon.com/Negima-34-Magister-Negi-Magi/dp/1612621163?tag=thenewyorktim-20,,,,,,16126211639781612621166
2,0,1,0,0,1612620280,9781612620282,Kodansha Comics,"This series tells the story of Itsuki Minami, the toughest kid at Higashi Junior High School.",10.99,"AIR GEAR, VOL. 23",Oh!Great,by Oh!Great,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620282.jpg,http://www.amazon.com/Air-Gear-23-Oh-Great/dp/1612620280?tag=thenewyorktim-20,,,,,,16126202809781612620282
3,0,1,0,0,1932234861,9781932234862,Vertical,"This series focuses on the early days of Eikichi Onizuka, who later becomes (in another series) the Great Teacher Onizuka (GTO).",12.95,"GTO: THE EARLY YEARS, VOL. 12",Tohru Fujisawa,by Tohru Fujisawa,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781932234862.jpg,http://www.amazon.com/GTO-Shonan-Volume-Teacher-Onizuka/dp/1932234926?tag=thenewyorktim-20,,,,,,1932234861978193223486219322349269781932234923
4,0,1,0,0,0316189677,9780316189675,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human?,11.99,"BLACK BUTLER, VOL. 9",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316189675.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316189677?tag=thenewyorktim-20,,,,,,03161896779780316189675
5,0,1,0,0,0316209317,9780316209311,Yen Press,"Welcome to life in Ikebukuro, a Japanese city with lots of unusual activity, including the Black Biker, who is rumored to be headless.",11.99,"DURARARA!!, VOL. 2",Ryohgo Narita,by Ryohgo Narita,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316209311.jpg,http://www.amazon.com/Durarara-Vol-2-Ryohgo-Narita/dp/0316209317?tag=thenewyorktim-20,,,,,,03162093179780316209311
6,0,6,0,0,1421541521,9781421541525,VIZ Media,Naruto is in the middle of a great war — and the opposing side has a horde of animated dead ninjas.,9.99,"NARUTO, VOL. 55",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541525.jpg,http://www.amazon.com/Naruto-Vol-55-Great-Begins/dp/1421541521?tag=thenewyorktim-20,,,,,,14215415219781421541525
7,0,4,0,0,1421540509,9781421540504,VIZ Media,Life in a high school filled with werewolves and vampires continues.,9.99,"ROSARIO+VAMPIRE, SEASON II, VOL. 8",Akihisa Ikeda,by Akihisa Ikeda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540504.jpg,http://www.amazon.com/Rosario-Vampire-Season-Vol-Secret/dp/1421540509?tag=thenewyorktim-20,,,,,,14215405099781421540504
8,0,1,0,0,0316209430,9780316209434,Yen Press,"A mysterious disease has turned a high school’s student body into zombies. In this volume, the mall is breached by the undead.",13.99,"HIGHSCHOOL OF THE DEAD, VOL. 6",Daisuke Sato,by Daisuke Sato,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316209434.jpg,http://www.amazon.com/Highschool-Dead-Vol-Daisuke-Sato/dp/0316209430?tag=thenewyorktim-20,,,,,,03162094309780316209434
9,0,5,0,0,1612620000,9781612620008,Kodansha Comics,"Sailor Moon fights for justice in the name of the Moon and the mysterious Moon Princess. Along the way, she recruits other girls to be Sailor Scouts and join her fight against evil.",10.99,"SAILOR MOON, VOL. 4",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620008.jpg,http://www.amazon.com/Sailor-Moon-4-Naoko-Takeuchi/dp/1612620000?tag=thenewyorktim-20,,,,,,16126200009781612620008
10,0,3,0,0,142153598X,9781421535982,VIZ Media,Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife.,9.99,"BLEACH, VOL. 39",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421535982.jpg,http://www.amazon.com/Bleach-Vol-39-Tite-Kubo/dp/142153598X?tag=thenewyorktim-20,,,,,,142153598X9781421535982
