List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2013-08-03,2013-08-18,1,0,2,0,0,0316244309,9780316244305,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human?,0,"BLACK BUTLER, VOL. 14",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316244305.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316244309?tag=thenewyorktim-20,,,,,,03162443099780316244305
Manga,2013-08-03,2013-08-18,2,0,8,0,0,1612620248,9781612620244,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 1",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620244.jpg,http://www.amazon.com/Attack-Titan-1-Hajime-Isayama/dp/1612620248?tag=thenewyorktim-20,,,,,,16126202489781612620244
Manga,2013-08-03,2013-08-18,3,0,3,0,0,1612620086,9781612620084,Kodansha Comics,"Sailor Moon fights for justice in the name of the Moon and the mysterious Moon Princess. Along the way, she recruits other girls to be Sailor Scouts and join her fight against evil.",0,"SAILOR MOON, VOL. 12",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620084.jpg,http://www.amazon.com/Sailor-Moon-12-Naoko-Takeuchi/dp/1612620086?tag=thenewyorktim-20,,,,,,16126200869781612620084
Manga,2013-08-03,2013-08-18,4,0,2,0,0,0316234907,9780316234900,Yen Press,"Maka, an arms expert, wants to turn the Soul Eater, her living scythe, into the ultimate weapon for Death.",0,"SOUL EATER, VOL. 15",Atsushi Ohkubo,by Atsushi Ohkubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316234900.jpg,http://www.amazon.com/Soul-Eater-Vol-Atsushi-Ohkubo/dp/0316234907?tag=thenewyorktim-20,,,,,,03162349079780316234900
Manga,2013-08-03,2013-08-18,5,0,8,0,0,1421552485,9781421552484,VIZ Media,"From the publisher: ""With Itachi having stopped Kabuto, it’s time for the Edotensei warriors to finally be returned to the afterlife.""",0,"NARUTO, VOL. 61",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421552484.jpg,http://www.amazon.com/Naruto-Vol-61-Uchiha-Brothers/dp/1421552485?tag=thenewyorktim-20,,,,,,14215524859781421552484
Manga,2013-08-03,2013-08-18,6,0,1,0,0,0316254207,9780316254205,Yen Press,A boy named Sora is separated from his friends and crosses paths with Donald Duck and Goofy who are searching for Mickey Mouse.,0,"KINGDOM HEARTS, FINAL MIX, VOL. 1",Shiro Amano,by Shiro Amano,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316254205.jpg,http://www.amazon.com/Kingdom-Hearts-Final-Mix-Vol/dp/0316254207?tag=thenewyorktim-20,,,,,,03162542079780316254205
Manga,2013-08-03,2013-08-18,7,0,2,0,0,0316252719,9780316252713,Yen Press,"Talk about a complicated life: a male high school student is murdered, then becomes a zombie, and is then transformed into a magical girl.",0,"IS THIS A ZOMBIE?, VOL. 5",Shinichi Kimura and Sacchi,by Shinichi Kimura and Sacchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316252713.jpg,http://www.amazon.com/This-Zombie-Vol-Kore-Desu-ka/dp/0316252719?tag=thenewyorktim-20,,,,,,03162527199780316252713
Manga,2013-08-03,2013-08-18,8,0,3,0,0,1612620256,9781612620251,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 2",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620251.jpg,http://www.amazon.com/Attack-Titan-2-Hajime-Isayama/dp/1612620256?tag=thenewyorktim-20,,,,,,16126202569781612620251
Manga,2013-08-03,2013-08-18,9,0,1,0,0,0316401145,9780316401142,Yen Press,"A boy named Roxas encounters strange creatures and is plagued by strange dreams. How will this lead to a boy named Sora, Donald Duck and Goofy?",0,"KINGDOM HEARTS II, VOL. 1",Shiro Amano,by Shiro Amano,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316401142.jpg,http://www.amazon.com/Kingdom-Hearts-II-Vol-1/dp/0316401145?tag=thenewyorktim-20,,,,,,03164011459780316401142
Manga,2013-08-03,2013-08-18,10,0,5,0,0,1612622542,9781612622545,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 5",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612622545.jpg,http://www.amazon.com/Attack-Titan-5-Hajime-Isayama/dp/1612622542?tag=thenewyorktim-20,,,,,,16126225429781612622545
