List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2012-02-11,2012-02-26,1,0,1,0,0,1421535971,9781421535975,VIZ Media,Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife.,9.99,"BLEACH, VOL. 38",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421535975.jpg,http://www.amazon.com/Bleach-Vol-38-Fear-Fight/dp/1421535971?tag=thenewyorktim-20,,,,,,14215359719781421535975
Manga,2012-02-11,2012-02-26,2,0,2,0,0,1612621155,9781612621159,Kodansha Comics,"Negi, the boy wizard, learns he will be teaching English at an all-girls high school in Japan, but he must keep his powers a secret.",10.99,"NEGIMA! MAGISTER NEGI MAGI, VOL. 33",Ken Akamatsu,by Ken Akamatsu,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612621159.jpg,http://www.amazon.com/Negima-33-Magister-Negi-Magi/dp/1612621155?tag=thenewyorktim-20,,,,,,16126211559781612621159
Manga,2012-02-11,2012-02-26,3,0,1,0,0,1421540886,9781421540887,VIZ Media,"From the publisher: ""Yusei enters the D1 Grand Prix. There are new rivals and the competition will be fierce. Can Yusei battle his way to the top, or is he destined to crash and burn?""",9.99,"YU-GI-OH 5D'S, VOL. 2",Masahiro Hikokubo,by Masahiro Hikokubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540887.jpg,http://www.amazon.com/Yu-Gi-Oh-5Ds-Vol-Masahiro-Hikokubo/dp/1421540886?tag=thenewyorktim-20,,,,,,14215408869781421540887
Manga,2012-02-11,2012-02-26,4,0,1,0,0,1421539586,9781421539584,VIZ Media,"This series is about grade-school boys who want to become professionals in the manga industry. In this volume, the boys face some fierce competition.",9.99,"BAKUMAN, VOL. 9",Tsugumi Ohba,by Tsugumi Ohba,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421539584.jpg,http://www.amazon.com/Bakuman-Vol-9-Tsugumi-Ohba/dp/1421539586?tag=thenewyorktim-20,,,,,,14215395869781421539584
Manga,2012-02-11,2012-02-26,5,0,1,0,0,1421541742,9781421541747,VIZ Media,Rin Okumura joins an exorcist academy in order to control his inner demon. Will his classmates find out about his satanic bloodline?,9.99,"BLUE EXORCIST, VOL. 6",Kazue Kato,by Kazue Kato,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541747.jpg,http://www.amazon.com/Blue-Exorcist-Vol-Kazue-Kato/dp/1421541742?tag=thenewyorktim-20,,,,,,14215417429781421541747
Manga,2012-02-11,2012-02-26,6,0,4,0,0,1935429760,9781935429760,Kodansha Comics,"Sailor Moon fights for justice in the name of the Moon and the mysterious Moon Princess. Along the way, she recruits other girls to be Sailor Scouts and join her fight against evil.",10.99,"SAILOR MOON, VOL. 3",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429760.jpg,http://www.amazon.com/Sailor-Moon-3-Naoko-Takeuchi/dp/1935429760?tag=thenewyorktim-20,,,,,,19354297609781935429760
Manga,2012-02-11,2012-02-26,7,0,1,0,0,1421541238,9781421541235,VIZ Media,"In a distant future, the government decides to ban books and the libraries have formed their own group to defend their collections. In this volume, a book burning!",9.99,"LIBRARY WARS: LOVE & WAR, VOL. 7",Kiiro Yumi,by Kiiro Yumi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541235.jpg,http://www.amazon.com/Library-Wars-Love-War-Vol/dp/1421541238?tag=thenewyorktim-20,,,,,,14215412389781421541235
Manga,2012-02-11,2012-02-26,8,0,3,0,0,0316204900,9780316204903,Yen Press,"Welcome to life in Ikebukuro, a Japanese city with lots of unusual activity, including the Black Biker, who is rumored to be headless.",12.99,"DURARARA!!, VOL. 1",Ryohgo Narita and Akiyo Satorigi,by Ryohgo Narita and Akiyo Satorigi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316204903.jpg,http://www.amazon.com/Durarara-Vol-1-Ryohgo-Narita/dp/0316204900?tag=thenewyorktim-20,,,,,,03162049009780316204903
Manga,2012-02-11,2012-02-26,9,0,1,0,0,1421540258,9781421540252,VIZ Media,"From the publisher: ""Nanami is shocked to discover that the townsfolk consider her shrine abandoned."" Will her work to revitalize the shrine pay off?",9.99,"KAMISAMA KISS, VOL. 7",Julietta Suzuki,by Julietta Suzuki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540252.jpg,http://www.amazon.com/Kamisama-Kiss-Vol-Julietta-Suzuki/dp/1421540258?tag=thenewyorktim-20,,,,,,14215402589781421540252
Manga,2012-02-11,2012-02-26,10,0,3,0,0,0316189650,9780316189651,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human?,11.99,"BLACK BUTLER, VOL. 8",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316189651.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316189650?tag=thenewyorktim-20,,,,,,03161896509780316189651
