List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2010-01-31,2010-02-14,1,0,1,0,0,0316080845,9780316080842,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human?,10.99,"BLACK BUTLER, VOL. 1",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316080842.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316080845?tag=thenewyorktim-20,,,,,,03160808459780316080842
Manga,2010-01-31,2010-02-14,2,0,1,0,0,0345517164,9780345517166,Del Rey,The truth about Syaoran and Princess Sakura is revealed in the midst of a battle to save her life.,10.99,"TSUBASA: RESERVOIR CHRONICLE, VOL. 25",Clamp,by Clamp,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780345517166.jpg,http://www.amazon.com/Tsubasa-RESERVoir-CHRoNiCLE-Vol-25/dp/0345517164?tag=thenewyorktim-20,,,,,,03455171649780345517166
Manga,2010-01-31,2010-02-14,3,1,3,0,0,1421534134,9781421534138,VIZ Media,Two brothers harmed in a ritual that was half magic/half science seek the legendary Philosopher’s Stone to make things right. But others seek the weapon of alchemy for their own nefarious means.,9.99,"FULLMETAL ALCHEMIST, VOL. 22",Hiromu Arakawa,by Hiromu Arakawa,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421534138.jpg,http://www.amazon.com/Fullmetal-Alchemist-Vol-Hiromu-Arakawa/dp/1421534134?tag=thenewyorktim-20,,,,,,14215341349781421534138
Manga,2010-01-31,2010-02-14,4,2,3,0,0,1421531739,9781421531731,VIZ Media,The next generation of Yu-Gi-Oh battle it out at the Duel Academy. But what evil plans are afoot?,9.99,"THE YU-GI-OH! GX 4, VOL. 4",Naoyuki Kageyama and Kazuki Takahashi,by Naoyuki Kageyama and Kazuki Takahashi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421531731.jpg,http://www.amazon.com/Yu-Gi-Oh-GX-Vol-Semifinals-Begin/dp/1421531739?tag=thenewyorktim-20,,,,,,14215317399781421531731
Manga,2010-01-31,2010-02-14,5,0,1,0,0,0345514319,9780345514318,Del Rey,"Amu, an elementary school girl, has three guardian angels who will her break her out of her shell. But now they must help her find Ikuto who has gone missing.",10.99,"SHUGO CHARA!, VOL. 8",Peach-Pit,by Peach-Pit,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780345514318.jpg,http://www.amazon.com/Shugo-Chara-8-Peach-Pit/dp/0345514319?tag=thenewyorktim-20,,,,,,03455143199780345514318
Manga,2010-01-31,2010-02-14,6,3,18,0,0,1421533049,9781421533049,VIZ Media,"Naruto’s friends are threatened, the mysteries of Pain deepen and Naruto must fight to protect his village.",9.99,NARUTO 46,Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421533049.jpg,http://www.amazon.com/Naruto-Vol-46-Returns/dp/1421533049?tag=thenewyorktim-20,,,,,,14215330499781421533049
Manga,2010-01-31,2010-02-14,7,8,14,0,0,075952968X,9780759529687,Yen Press,Who knew having wings would be such a problem? Max and her gang travel to New York in search of answers about their past.,10.99,"MAXIMUM RIDE, VOL. 2",James Patterson and NaRae Lee,by James Patterson and NaRae Lee,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780759529687.jpg,http://www.amazon.com/Maximum-Ride-The-Manga-Vol/dp/075952968X?tag=thenewyorktim-20,,,,,,075952968X9780759529687
Manga,2010-01-31,2010-02-14,8,5,8,0,0,0759529515,9780759529519,Yen Press,"Shouldn’t having wings be fun? That’s not the case for 14-year-old Maximum Ride and her friends who are hunted by a organization called ""The School.""",10.99,"MAXIMUM RIDE, VOL. 1",James Patterson and NaRae Lee,by James Patterson and NaRae Lee,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780759529519.jpg,http://www.amazon.com/Maximum-Ride-The-Manga-Vol/dp/0759529515?tag=thenewyorktim-20,,,,,,07595295159780759529519
Manga,2010-01-31,2010-02-14,9,10,3,0,0,1421528452,9781421528458,VIZ Media,"Monkey D. Luffy, who has the power to stretch like rubber, searches with a motley crew of would-be pirates for a legendary treasure called “One Piece.”",9.99,"ONE PIECE, VOL. 24",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421528458.jpg,http://www.amazon.com/One-Piece-Vol-Eiichiro-Oda/dp/1421528452?tag=thenewyorktim-20,,,,,,14215284529781421528458
Manga,2010-01-31,2010-02-14,10,9,13,0,0,1421530732,9781421530734,VIZ Media,"Cross Academy has day and evening students, but the latter have a secret: they are vampires.",9.99,"VAMPIRE KNIGHT, VOL. 8",Matsuri Hino,by Matsuri Hino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421530734.jpg,http://www.amazon.com/Vampire-Knight-Vol-Matsuri-Hino/dp/1421530732?tag=thenewyorktim-20,,,,,,14215307329781421530734
