Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,0,1,0,0,1421569191,9781421569192,VIZ Media,A new Turbo Duel hero named Yusei Fudo emerges from the outskirts of New Domino City and he will defeat any challenger thanks to his custom-built Duel Runner.,0,"YU-GI-OH! 5D'S, VOL. 6",Masahiro Hikokubo and Masashi Sato,by Masahiro Hikokubo and Masashi Sato,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421569192.jpeg,http://www.amazon.com/Yu-Gi-Oh-5Ds-Vol-Masahiro-Hikokubo/dp/1421569191?tag=thenewyorktim-20,,,,,,14215691919781421569192
2,0,1,0,0,142157344X,9781421573441,VIZ Media,"The Straw Hat crew arrive at the kingdom of Dressrosa, where Caesar Clown’s former boss, Doflamingo, is waiting with a trap for them.",0,"ONE PIECE, VOL. 72",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421573441.jpeg,http://www.amazon.com/One-Piece-Vol-Eiichiro-Oda/dp/142157344X?tag=thenewyorktim-20,,,,,,142157344X9781421573441
3,0,2,0,0,1612626793,9781612626796,Kodansha Comics,"Eren is free from the clutches of the Titans, but now he must learn to control a newly manifested power.",0,"ATTACK ON TITAN, VOL. 13",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612626796.jpeg,http://www.amazon.com/Attack-Titan-13-Hajime-Isayama/dp/1612626793?tag=thenewyorktim-20,,,,,,16126267939781612626796
4,0,1,0,0,1421565854,9781421565859,VIZ Media,The son of a notorious gangster gets caught in a love triangle with his childhood sweetheart and the daughter of his father’s rival.,0,"NISEKOI: FALSE LOVE, VOL. 5",Naoshi Komi,by Naoshi Komi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421565859.jpeg,http://www.amazon.com/Nisekoi-False-Love-Vol-Typhoon/dp/1421565854?tag=thenewyorktim-20,,,,,,14215658549781421565859
5,0,1,0,0,1421535580,9781421535586,Perfect Square,"Red’s confidence takes a hit after his latest defeat, but Blue and Green, along with an unexpected ally, come to his aid.",0,"POKEMON ADVENTURES, VOL. 24",Hidenori Kusaka and Satoshi Yamamoto,by Hidenori Kusaka and Satoshi Yamamoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421535586.jpeg,http://www.amazon.com/Pokémon-Adventures-Vol-24-Pokemon/dp/1421535580?tag=thenewyorktim-20,,,,,,14215355809781421535586
6,0,1,0,0,1421571676,9781421571676,VIZ Media,A collection of early work from the creator of “Blue Exorcist.”,0,TIME KILLERS: KAZUE KATO SHORT STORY COLLECTION,Kazue Kato,by Kazue Kato,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421571676.jpeg,http://www.amazon.com/Time-Killers-Kazue-Short-Collection/dp/1421571676?tag=thenewyorktim-20,,,,,,14215716769781421571676
7,0,3,0,0,162692046X,9781626920460,Seven Seas Entertainment,"A teenager signs up to help mythical creatures assimilate into society. How will he contend being roommates with a sexy snake woman, an alluring centaur girl and a harpy who likes to flirt?",0,"MONSTER MUSUME, VOL. 4",Okayado,by Okayado,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781626920460.jpeg,http://www.amazon.com/Everyday-Life-Monster-Girls-Musume/dp/162692046X?tag=thenewyorktim-20,,,,,,162692046X9781626920460
8,0,1,0,0,1421569523,9781421569529,VIZ Media,"Kyoko continues her quest to become a bigger pop music idol than her rival and former love interest, Sho.",0,"SKIP BEAT!, VOL. 33",Yoshiki Nakamura,by Yoshiki Nakamura,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421569529.jpeg,http://www.amazon.com/Skip-Beat-Vol-Yoshiki-Nakamura/dp/1421569523?tag=thenewyorktim-20,,,,,,14215695239781421569529
9,0,65,0,0,1612620248,9781612620244,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 1",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620244.jpg,http://www.amazon.com/Attack-Titan-1-Hajime-Isayama/dp/1612620248?tag=thenewyorktim-20,,,,,,16126202489781612620244
10,0,2,0,0,0316376825,9780316376822,Yen Press,"Issei Hyodo’s first date with Yuma Amano does not end well. Instead of a goodnight kiss, she kills him! But his death is only the beginning, when he is reincarnated as a devil.",0,"HIGH SCHOOL DXD, VOL. 2",Ichiei Ishibumi and Hiroji Mishima,by Ichiei Ishibumi and Hiroji Mishima,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316376822.jpeg,http://www.amazon.com/High-School-DxD-Vol-2/dp/0316376825?tag=thenewyorktim-20,,,,,,03163768259780316376822
