List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2014-12-06,2014-12-21,1,0,1,0,0,1421576821,9781421576824,VIZ Media,"As this series barrels toward its conclusion, Naruto and the Shinobi Alliance continue their battle against Obito.",0,"NARUTO, VOL. 68",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421576824.jpeg,http://www.amazon.com/Naruto-Vol-68-Masashi-Kishimoto/dp/1421576821?tag=thenewyorktim-20,,,,,
Manga,2014-12-06,2014-12-21,2,0,78,0,0,1612620248,9781612620244,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 1",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620244.jpg,http://www.amazon.com/Attack-Titan-1-Hajime-Isayama/dp/1612620248?tag=thenewyorktim-20,,,,,
Manga,2014-12-06,2014-12-21,3,0,3,0,0,1626921067,9781626921061,Seven Seas Entertainment,"A teenager signs up to help mythical creatures assimilate into society. How will he contend being roommates with a sexy snake woman, an alluring centaur girl and a harpy who likes to flirt?",0,"MONSTER MUSUME, VOL. 5",Okayado,by Okayado,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781626921061.jpeg,http://www.amazon.com/Monster-Musume-Vol-5-OKAYADO/dp/1626921067?tag=thenewyorktim-20,,,,,
Manga,2014-12-06,2014-12-21,4,0,1,0,0,142157246X,9781421572468,VIZ Media,"Toya is a teenage vampire who refuses to drink blood, even at the risk of his own health. In this volume, Toya has to get a job!",0,"MILLENNIUM SNOW, VOL. 4",Bisco Hatori,by Bisco Hatori,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421572468.jpeg,http://www.amazon.com/Millennium-Snow-Vol-Bisco-Hatori/dp/142157246X?tag=thenewyorktim-20,,,,,
Manga,2014-12-06,2014-12-21,5,0,41,0,0,0316080845,9780316080842,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human?,0,"BLACK BUTLER, VOL. 1",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316080842.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316080845?tag=thenewyorktim-20,,,,,
Manga,2014-12-06,2014-12-21,6,0,1,0,0,1421572567,9781421572567,VIZ Media,"Soma Yukihira enrolls in a prestigious culinary academy, but can he succeed in a highly competitive school that has only a ten percent graduation rate?",0,"FOOD WARS!, VOL. 3",Yuto Tsukuda and Shun Saeki,by Yuto Tsukuda and Shun Saeki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421572567.jpeg,http://www.amazon.com/Food-Wars-Vol-Shokugeki-Soma/dp/1421572567?tag=thenewyorktim-20,,,,,
Manga,2014-12-06,2014-12-21,7,0,7,0,0,1421573849,9781421573847,VIZ Media,"The ninja war rages on as Naruto and his father battle Obito, who now has the power of the Sage of Six Paths.",0,"NARUTO, VOL. 67",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421573847.jpeg,http://www.amazon.com/Naruto-Vol-67-Masashi-Kishimoto/dp/1421573849?tag=thenewyorktim-20,,,,,
Manga,2014-12-06,2014-12-21,8,0,5,0,0,1612626807,9781612626802,Kodansha Comics,"Commander Erwin sets a plan into motion that will oust the royal government, but if it does not succeed, he and the Survey Corps will be viewed as traitors.",0,"ATTACK ON TITAN, VOL. 14",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612626802.jpeg,http://www.amazon.com/Attack-Titan-14-Hajime-Isayama/dp/1612626807?tag=thenewyorktim-20,,,,,
Manga,2014-12-06,2014-12-21,9,0,6,0,0,1612629431,9781612629438,Kodansha Comics,The origins of the Survey Corps leaders Levi and Erwin are told in this spinoff series.,0,"ATTACK ON TITAN: NO REGRETS, VOL. 2","Gun Snark, Hikaru Suruga and Hajime Isayama","by Gun Snark, Hikaru Suruga and Hajime Isayama",,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612629438.jpeg,http://www.amazon.com/Attack-Titan-No-Regrets-2/dp/1612629431?tag=thenewyorktim-20,,,,,
Manga,2014-12-06,2014-12-21,10,0,5,0,0,1612629067,9781612629063,Kodansha Comics,"Yato is a god without a shrine. Or any worshippers for that matter. So, in order to build a lavish temple in his own honor, he takes on odd jobs and helps those in need for a nominal fee.",0,"NORAGAMI, VOL. 1",Adachitoka,by Adachitoka,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612629063.jpeg,http://www.amazon.com/Noragami-1-Adachitoka/dp/1612629067?tag=thenewyorktim-20,,,,,
