List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2011-10-22,2011-11-06,1,0,1,0,0,142154010X,9781421540108,VIZ Media,"Welcome to Todo High, whose student body is composed of the toughest of brawlers.",17.99,"TENJO TENGE: FULL CONTACT EDITION, VOL. 3",Oh!great,by Oh!great,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540108.jpg,http://www.amazon.com/Tenjo-Tenge-Vol-Contact-Edition/dp/142154010X?tag=thenewyorktim-20,,,,,
Manga,2011-10-22,2011-11-06,2,0,1,0,0,1935654012,9781935654018,Vertical,"Meet Black Jack, a surgeon roaming the globe and performing medical miracles. Too bad he does not have a license to practice.",16.95,"BLACK JACK, VOL. 16",Osamu Tezuka,by Osamu Tezuka,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935654018.jpg,http://www.amazon.com/Black-Jack-Vol-Osamu-Tezuka/dp/1935654012?tag=thenewyorktim-20,,,,,
Manga,2011-10-22,2011-11-06,3,0,1,0,0,1421540215,9781421540214,VIZ Media,"All the students at St. Kleio Academy are clones of prominent historical figures. In this volume, Florence Nightingale gets the spotlight.",12.99,"AFTERSCHOOL CHARISMA, VOL. 4",Kumiko Suekane,by Kumiko Suekane,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540214.jpg,http://www.amazon.com/Afterschool-Charisma-Vol-Kumiko-Suekane/dp/1421540215?tag=thenewyorktim-20,,,,,
Manga,2011-10-22,2011-11-06,4,0,6,0,0,1935429744,9781935429746,Kodansha Comics,"The incredibly popular manga series that spawned an anime series, stage musicals and countless imitators gets a new printing.",10.99,"SAILOR MOON, VOL. 1",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429746.jpg,http://www.amazon.com/Sailor-Moon-1-Naoko-Takeuchi/dp/1935429744?tag=thenewyorktim-20,,,,,
Manga,2011-10-22,2011-11-06,5,0,3,0,0,1421540819,9781421540818,VIZ Media,"Cross Academy has day and evening students, but the latter have a secret: they are vampires.",9.99,"VAMPIRE KNIGHT, VOL. 13",Matsuri Hino,by Matsuri Hino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540818.jpg,http://www.amazon.com/Vampire-Knight-Vol-Matsuri-Hino/dp/1421540819?tag=thenewyorktim-20,,,,,
Manga,2011-10-22,2011-11-06,6,0,1,0,0,193542940X,9781935429401,Kodansha Comics,Gon is the world’s last dinosaur. These are his adventures.,5.99,"GON, VOL. 2",Masashi Tanaka,by Masashi Tanaka,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429401.jpg,http://www.amazon.com/Gon-2-Masashi-Tanaka/dp/193542940X?tag=thenewyorktim-20,,,,,
Manga,2011-10-22,2011-11-06,7,0,3,0,0,1421538318,9781421538310,VIZ Media,Life in a high school filled with werewolves and vampires continues.,9.99,"ROSARIO+VAMPIRE: SEASON II, VOL. 6",Akihisa Ikeda,by Akihisa Ikeda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421538310.jpg,http://www.amazon.com/Rosario-Vampire-Season-II-Vol/dp/1421538318?tag=thenewyorktim-20,,,,,
Manga,2011-10-22,2011-11-06,8,0,1,0,0,1421533685,9781421533681,VIZ Media,"A manga store is the central setting for this series, which follows the trials and tribulations of the store’s customers.",12.99,"KINGYO USED BOOKS, VOL. 4",Seimu Yoshizaki,by Seimu Yoshizaki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421533681.jpg,http://www.amazon.com/Kingyo-Used-Books-Vol-4/dp/1421533685?tag=thenewyorktim-20,,,,,
Manga,2011-10-22,2011-11-06,9,0,5,0,0,1935429779,9781935429777,Kodansha Comics,"A predecessor to ""Sailor Moon,"" this collection of stories has never before been printed in the United States.",10.99,"CODENAME: SAILOR V, Vol. 1",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429777.jpg,http://www.amazon.com/Codename-Sailor-V-Vol-1/dp/1935429779?tag=thenewyorktim-20,,,,,
Manga,2011-10-22,2011-11-06,10,0,3,0,0,1421540479,9781421540474,VIZ Media,Rin Okumura joins an exorcist academy in order to control his inner demon. Will his classmates find out about his satanic bloodline?,9.99,"BLUE EXORCIST, VOL. 4",Kazue Kato,by Kazue Kato,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540474.jpg,http://www.amazon.com/Blue-Exorcist-Vol-Kazue-Kato/dp/1421540479?tag=thenewyorktim-20,,,,,
