List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2012-05-26,2012-06-10,1,0,3,0,0,1612620019,9781612620015,Kodansha Comics,"Sailor Moon fights for justice in the name of the Moon and the mysterious Moon Princess. Along the way, she recruits other girls to be Sailor Scouts and join her fight against evil.",10.99,"SAILOR MOON, VOL. 5",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620015.jpg,http://www.amazon.com/Sailor-Moon-5-Naoko-Takeuchi/dp/1612620019?tag=thenewyorktim-20,,,,,,16126200199781612620015
Manga,2012-05-26,2012-06-10,2,0,3,0,0,1421542072,9781421542072,VIZ Media,"Naruto and his allies face off against a horde of ninja soldiers, some of whom are back from the dead and former friends.",9.99,"NARUTO, VOL. 56",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421542072.jpg,http://www.amazon.com/Naruto-Vol-56-Asuma-Reunited/dp/1421542072?tag=thenewyorktim-20,,,,,,14215420729781421542072
Manga,2012-05-26,2012-06-10,3,0,4,0,0,0316189677,9780316189675,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human?,11.99,"BLACK BUTLER, VOL. 9",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316189675.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316189677?tag=thenewyorktim-20,,,,,,03161896779780316189675
Manga,2012-05-26,2012-06-10,4,0,4,0,0,0316209317,9780316209311,Yen Press,"Welcome to life in Ikebukuro, a Japanese city with lots of unusual activity, including the Black Biker, who is rumored to be headless.",11.99,"DURARARA!!, VOL. 2",Ryohgo Narita,by Ryohgo Narita,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316209311.jpg,http://www.amazon.com/Durarara-Vol-2-Ryohgo-Narita/dp/0316209317?tag=thenewyorktim-20,,,,,,03162093179780316209311
Manga,2012-05-26,2012-06-10,5,0,7,0,0,1421541521,9781421541525,VIZ Media,Naruto is in the middle of a great war — and the opposing side has a horde of animated dead ninjas.,9.99,"NARUTO, VOL. 55",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541525.jpg,http://www.amazon.com/Naruto-Vol-55-Great-Begins/dp/1421541521?tag=thenewyorktim-20,,,,,,14215415219781421541525
Manga,2012-05-26,2012-06-10,6,0,4,0,0,1421541963,9781421541969,VIZ Media,"Monkey D. Luffy and his motley crew of would-be pirates search for a legendary treasure called “One Piece.” In this volume, the crew set sail for Fish-man Island at the bottom of the sea.",9.99,"ONE PIECE, VOL. 62",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541969.jpg,http://www.amazon.com/One-Piece-Vol-Eiichiro-Oda/dp/1421541963?tag=thenewyorktim-20,,,,,,14215419639781421541969
Manga,2012-05-26,2012-06-10,7,0,5,0,0,0316204900,9780316204903,Yen Press,"Welcome to life in Ikebukuro, a Japanese city with lots of unusual activity, including the Black Biker, who is rumored to be headless.",12.99,"DURARARA!!, VOL. 1",Ryohgo Narita and Akiyo Satorigi,by Ryohgo Narita and Akiyo Satorigi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316204903.jpg,http://www.amazon.com/Durarara-Vol-1-Ryohgo-Narita/dp/0316204900?tag=thenewyorktim-20,,,,,,03162049009780316204903
Manga,2012-05-26,2012-06-10,8,0,15,0,0,1421540320,9781421540320,VIZ Media,Rin Okumura joins an exorcist academy in order to control his inner demon. Will his classmates find out about his satanic bloodline?,9.99,"BLUE EXORCIST, VOL. 1",Kazue Kato,by Kazue Kato,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540320.jpg,http://www.amazon.com/Blue-Exorcist-Vol-Kazue-Kato/dp/1421540320?tag=thenewyorktim-20,,,,,,14215403209781421540320
Manga,2012-05-26,2012-06-10,9,0,4,0,0,1612621163,9781612621166,Kodansha Comics,"Negi, the boy wizard, learns he will be teaching English at an all-girls high school in Japan, but he must keep his powers a secret.",10.99,"NEGIMA! MAGISTER NEGI MAGI, VOL. 34",Ken Akamatsu,by Ken Akamatsu,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612621166.jpg,http://www.amazon.com/Negima-34-Magister-Negi-Magi/dp/1612621163?tag=thenewyorktim-20,,,,,,16126211639781612621166
Manga,2012-05-26,2012-06-10,10,0,4,0,0,142154282X,9781421542829,VIZ Media,The Pokemon saga continues with the introduction of two new trainers: Black and White.,4.99,"POKEMON BLACK AND WHITE, VOL. 7",Hidenori Kusaka,by Hidenori Kusaka,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421542829.jpg,http://www.amazon.com/Pok?tag=thenewyorktim-20,,,,,,142154282X9781421542829
