List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2014-04-26,2014-05-11,1,0,1,0,0,0316322059,9780316322058,Yen Press,Tomoko Kuroki comes to a harsh realization when she begins high school: she's horribly unpopular!,0,"NO MATTER HOW I LOOK AT IT, IT'S YOU GUYS' FAULT I'M NOT POPULAR!, VOL. 3",Nico Tanigawa,by Nico Tanigawa,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316322058.jpeg,http://www.amazon.com/Matter-Look-Guys-Fault-Popular/dp/0316322059?tag=thenewyorktim-20,,,,,,03163220599780316322058
Manga,2014-04-26,2014-05-11,2,0,4,0,0,0316371238,9780316371230,Yen Press,"In the not–too–distant future, a popular virtual reality video game traps its users, so the only way to log out is to beat the game. But if they die in the virtual world, it also means “game over” in the real world!",0,SWORD ART ONLINE: AINCRAD,Reki Kawahara and Tamako Nakamura,by Reki Kawahara and Tamako Nakamura,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316371230.jpeg,http://www.amazon.com/Sword-Art-Online-Aincrad-manga/dp/0316371238?tag=thenewyorktim-20,,,,,,03163712389780316371230
Manga,2014-04-26,2014-05-11,3,0,46,0,0,1612620248,9781612620244,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 1",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620244.jpg,http://www.amazon.com/Attack-Titan-1-Hajime-Isayama/dp/1612620248?tag=thenewyorktim-20,,,,,,16126202489781612620244
Manga,2014-04-26,2014-05-11,4,0,4,0,0,1421564556,9781421564555,VIZ Media,The magical beast Ten Tails has awoken and only Naruto and the Allied Shinobi Forces stand in its way!,0,"NARUTO, VOL. 65",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421564555.jpeg,http://www.amazon.com/Naruto-Vol-65-Hashirama-Madara/dp/1421564556?tag=thenewyorktim-20,,,,,,14215645569781421564555
Manga,2014-04-26,2014-05-11,5,0,1,0,0,0316322091,9780316322096,Yen Press,"Ririchiyo Shirakiin has moved into a secured apartment building to gain some privacy, but her parents have arranged for a bodyguard named Soushi to protect her and he won't leave her alone!",0,"INU X BOKU SS, VOL. 3",Cocoa Fujiwara,by Cocoa Fujiwara,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316322096.jpeg,http://www.amazon.com/Inu-Boku-Vol-Cocoa-Fujiwara/dp/0316322091?tag=thenewyorktim-20,,,,,,03163220919780316322096
Manga,2014-04-26,2014-05-11,6,0,2,0,0,1612624332,9781612624334,Kodansha Comics,Ezra faces not one but two of the most powerful female wizards in the world while Natsu barrels ahead with his reckless plan to rescue Lucy.,0,"FAIRY TAIL, VOL. 37",Hiro Mashima,by Hiro Mashima,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612624334.jpeg,http://www.amazon.com/Fairy-Tail-37-Hiro-Mashima/dp/1612624332?tag=thenewyorktim-20,,,,,,16126243329781612624334
Manga,2014-04-26,2014-05-11,7,0,4,0,0,031640165X,9780316401654,Yen Press,"Hana meets and falls in love with a man who is a werewolf, but when tragedy strikes, she is forced to raise their children alone in this adaptation of the animated film.",0,WOLF CHILDREN: AME AND YUKI,Mamoru Hosoda and Yu,by Mamoru Hosoda and Yu,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316401654.jpeg,http://www.amazon.com/Wolf-Children-Yuki-Mamoru-Hosoda/dp/031640165X?tag=thenewyorktim-20,,,,,,031640165X9780316401654
Manga,2014-04-26,2014-05-11,8,0,1,0,0,193786779X,9781937867799,Seven Seas Entertainment,"Welcome to Academy City, which teems with psychics. One of them is Mikoto Misaka, who investigates the dark side of things.",0,"A CERTAIN SCIENTIFIC RAILGUN, VOL. 9",Kazuma Kamachi and Motoi Fuyukawa,by Kazuma Kamachi and Motoi Fuyukawa,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781937867799.jpg,http://www.amazon.com/Certain-Scientific-Railgun-Vol/dp/193786779X?tag=thenewyorktim-20,,,,,,193786779X9781937867799
Manga,2014-04-26,2014-05-11,9,0,1,0,0,162692032X,9781626920323,Seven Seas Entertainment,"William Twining is a poor realist who cannot pay for his school tuition. That is, until demons start to suddenly appear before him, offering their financial assistance.",0,"DEVILS AND REALIST, VOL. 1",Madoka Takadono and Utako Yukihiro,by Madoka Takadono and Utako Yukihiro,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781626920323.jpeg,http://www.amazon.com/Devils-Realist-Vol-Madoka-Takadono/dp/162692032X?tag=thenewyorktim-20,,,,,,162692032X9781626920323
Manga,2014-04-26,2014-05-11,10,0,19,0,0,1612620264,9781612620268,Kodansha Comics,"Mankind has gone into hiding to escape the giant humanoids known as the Titans. In this volume, what happens when a human boy becomes a Titan?",0,"ATTACK ON TITAN, VOL. 3",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620268.jpg,http://www.amazon.com/Attack-Titan-3-Hajime-Isayama/dp/1612620264?tag=thenewyorktim-20,,,,,,16126202649781612620268
