Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,0,2,0,0,2923563190,9782923563190,VIZ Media,"A secret from the past comes back to haunt Naruto’s teacher, Jiraiya.",7.95,"Naruto, Vol. 41",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9782923563190.jpg,http://www.amazon.com/classification-d?tag=thenewyorktim-20,,,,,,
2,1,3,0,0,142152841X,9781421528410,VIZ Media,A journey to the Land of Rain unveils a secret.,7.95,"Naruto, Vol. 40",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421528410.jpg,http://www.amazon.com/Naruto-Vol-40-The-Ultimate/dp/142152841X?tag=thenewyorktim-20,,,,,,
3,4,3,0,0,0824210867,9780824210861,VIZ Media,The ninja world of Naruto is threatned by an old enemy.,7.95,"Naruto, Vol. 39",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780824210861.jpeg,http://www.amazon.com/Senior-High-School-Core-Collection/dp/0824210867?tag=thenewyorktim-20,,,,,,
4,3,3,0,0,2923563190,9782923563190,VIZ Media,Naruto fights to protect his best friend from falling under an evil spell.,7.95,"Naruto, Vol. 38",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9782923563190.jpg,http://www.amazon.com/classification-d?tag=thenewyorktim-20,,,,,,
5,0,1,0,0,292154864X,9782921548649,TokyoPop,This series is about humans who are possessed by the animals of the Chinese zodiac.,10.99,"FRUIT BASKETS, Vol. 22",Natsuki Takaya,by Natsuki Takaya,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9782921548649.jpg,http://www.amazon.com/Mise-jour-Classification-D?tag=thenewyorktim-20,,,,,,
6,0,1,0,0,6131798052,9786131798054,VIZ Media,Ichigo Kurosaki sees dead people — and must help souls find their way to the afterlife.,7.95,"Bleach, Vol. 26",Tite Kubo,by Tite Kubo,,,,,,,,,
7,0,1,0,0,0345485904,9780345485908,VIZ Media,"Cross Academy has day and evening students, but the later have a secret: they are vampires.",8.99,"VAMPIRE NIGHT, Vol. 6",Matsuri Hino,by Matsuri Hino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780345485908.jpg,http://www.amazon.com/Manga-Complete-Guide-Jason-Thompson/dp/0345485904?tag=thenewyorktim-20,,,,,,
8,0,1,0,0,1421519089,9781421519081,VIZ Media,Tsukune Aono’s new school is filled with vampires and werewolves. How is a human teenager to survive?,7.99,"ROSARIO + VAMPIRE, Vol. 6",Akihisa Ikeda,by Akihisa Ikeda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421519081.jpg,http://www.amazon.com/Rosario-Vampire-Vol-Akihisa-Ikeda/dp/1421519089?tag=thenewyorktim-20,,,,,,
9,0,1,0,0,1604962038,9781604962031,Bandai Entertainment,"In a future alternate reality where the Holy Empire of Brittania declared war on Japan, a high school student becomes a terrorist and vows to bring down the empire.",9.99,"CODE GEASS MANGA, Vol. 3",Goro Taniguichi,by Goro Taniguichi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781604962031.jpg,http://www.amazon.com/Code-Geass-Lelouch-Rebellion-Vol/dp/1604962038?tag=thenewyorktim-20,,,,,,
10,6,3,0,0,2765409498,9782765409496,VIZ Media,Naruto takes on an older and stronger opponent. Is he ready?,7.95,"Naruto, Vol. 37",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9782765409496.jpg,http://www.amazon.com/Manuel-du-patrimoine-en-bibliotheque/dp/2765409498?tag=thenewyorktim-20,,,,,,
