List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2011-11-19,2011-12-04,1,0,1,0,0,1935429752,9781935429753,Kodansha Comics,"Sailor Moon fights for justice in the name of the Moon and the mysterious Moon Princess. Along the way, she recruits other girls to be Sailor Scouts) and join her fight against evil.",10.99,"SAILOR MOON, VOL. 2",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429753.jpg,http://www.amazon.com/Sailor-Moon-2-Naoko-Takeuchi/dp/1935429752?tag=thenewyorktim-20,,,,,
Manga,2011-11-19,2011-12-04,2,0,1,0,0,1935429787,9781935429784,Kodansha Comics,"Following in the footsteps of Sailor Moon, 13-year-old Minako Aino transforms into Sailor V. to protect the earth.",10.99,"CODENAME: SAILOR, VOL. 2",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429784.jpg,http://www.amazon.com/Codename-Sailor-V-Vol-2/dp/1935429787?tag=thenewyorktim-20,,,,,
Manga,2011-11-19,2011-12-04,3,0,1,0,0,1935429353,9781935429357,Kodansha Comics,The Fairy Tail is a club of powerful wizards.,10.99,"FAIRY TAIL, VOL. 16",Hiro Mashima,by Hiro Mashima,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429357.jpg,http://www.amazon.com/Fairy-Tail-Vol-Hiro-Mashima/dp/1935429353?tag=thenewyorktim-20,,,,,
Manga,2011-11-19,2011-12-04,4,0,8,0,0,1935429744,9781935429746,Kodansha Comics,"The incredibly popular manga series that spawned an anime series, stage musicals and countless imitators gets a new printing.",10.99,"SAILOR MOON, VOL. 1",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429746.jpg,http://www.amazon.com/Sailor-Moon-1-Naoko-Takeuchi/dp/1935429744?tag=thenewyorktim-20,,,,,
Manga,2011-11-19,2011-12-04,5,0,2,0,0,1421541149,9781421541143,VIZ Media,The Pokemon saga continues with the introduction of two new trainers: Black and White.,4.99,"POKEMON BLACK AND WHITE, VOL. 4",Hidenori Kusaka,by Hidenori Kusaka,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541143.jpg,http://www.amazon.com/Pok?tag=thenewyorktim-20,,,,,
Manga,2011-11-19,2011-12-04,6,0,2,0,0,1421541726,9781421541723,VIZ Media,"In a dark future, four individuals come together and journey to a mysterious ""underground"" running beneath the city on a quest for answers.",12.99,"DOGS, VOL. 6",Shirow Miwa,by Shirow Miwa,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541723.jpg,http://www.amazon.com/Dogs-Bullets-Carnage-Vol-6/dp/1421541726?tag=thenewyorktim-20,,,,,
Manga,2011-11-19,2011-12-04,7,0,3,0,0,1421539373,9781421539379,VIZ Media,Misao Harada can see into a magical realm where she is the bride demon of prophecy.,9.99,"BLACK BIRD, VOL. 11",Kanoko Sakurakoji,by Kanoko Sakurakoji,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421539379.jpg,http://www.amazon.com/Black-Bird-Vol-Kanoko-Sakurakoji/dp/1421539373?tag=thenewyorktim-20,,,,,
Manga,2011-11-19,2011-12-04,8,0,2,0,0,1421541734,9781421541730,VIZ Media,"Sakura Mamiya is haunted by her ability to see dead people. Her classmate, Rinne Rokudo, can help but only for the right price.",9.99,"RIN-NE, VOL. 7",Rumiko Takahashi,by Rumiko Takahashi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541730.jpg,http://www.amazon.com/Rin-ne-Vol-7-Rumiko-Takahashi/dp/1421541734?tag=thenewyorktim-20,,,,,
Manga,2011-11-19,2011-12-04,9,0,1,0,0,1935429191,9781935429197,Kodansha Comics,"Tsubasa impersonates her twin sister, Arisa, at school, in order to find out what caused her to attempt suicide.",10.99,"ARISA, VOL. 5",Natsumi Ando,by Natsumi Ando,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429197.jpg,http://www.amazon.com/Arisa-5-Natsumi-Ando/dp/1935429191?tag=thenewyorktim-20,,,,,
Manga,2011-11-19,2011-12-04,10,0,1,0,0,1935429906,9781935429906,Kodansha Comics,"Marlo is a half-werewolf, half-vampire who turns into a girl under a full moon. More complicated? David, a vampire playboy, is interested in his female form.",10.99,"UNTIL THE FULL MOON, VOL. 5",Sanami Matoh,by Sanami Matoh,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429906.jpg,http://www.amazon.com/Until-Full-Moon-Sanami-Matoh/dp/1935429906?tag=thenewyorktim-20,,,,,
