List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2011-08-06,2011-08-21,1,0,1,0,0,142153925X,9781421539256,VIZ Media,The next generation of Yu-Gi-Oh battle it out at the Duel Academy. The semifinal round is here. Will the mysterious (and evil) David Rabb ruin everything?,9.99,"YU-GI-OH! GX, VOL. 7",Naoyuki Kageyama,by Naoyuki Kageyama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421539256.jpg,http://www.amazon.com/Yu-Gi-Oh-GX-Vol-Naoyuki-Kageyama/dp/142153925X?tag=thenewyorktim-20,,,,,,142153925X9781421539256
Manga,2011-08-06,2011-08-21,2,0,1,0,0,1421540347,9781421540344,VIZ Media,Rin Okumura joins an exorcist academy in order to control his inner demon. Will his classmates find out about his satanic bloodline?,9.99,"BLUE EXORCIST, VOL. 3",Kazue Kato,by Kazue Kato,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540344.jpg,http://www.amazon.com/Blue-Exorcist-Vol-Kazue-Kato/dp/1421540347?tag=thenewyorktim-20,,,,,,14215403479781421540344
Manga,2011-08-06,2011-08-21,3,0,1,0,0,1421538245,9781421538242,VIZ Media,This series is about grade-school boys who want to become professionals in the manga industry. Do they have what it takes?,9.99,"BAKUMAN, VOL. 6",Tsugumi Ohba,by Tsugumi Ohba,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421538242.jpg,http://www.amazon.com/Bakuman-Vol-6-Tsugumi-Ohba/dp/1421538245?tag=thenewyorktim-20,,,,,,14215382459781421538242
Manga,2011-08-06,2011-08-21,4,0,1,0,0,1421540193,9781421540191,VIZ Media,"Two brothers harmed in a ritual that was half magic/half science seek the legendary Philosopher’s Stone to make things right. This edition collects volumes four, five and six of the regular series.",14.99,"FULLMETAL ALCHEMIST (3-IN-1 EDITION), VOL. 2",Hiromu Arakawa,by Hiromu Arakawa,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540191.jpg,http://www.amazon.com/Fullmetal-Alchemist-3-1-Edition/dp/1421540193?tag=thenewyorktim-20,,,,,,1421540193978142154019114215401859781421540184
Manga,2011-08-06,2011-08-21,5,0,3,0,0,0316084301,9780316084307,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human? In this volume: a mystery at the circus.,11.99,"BLACK BUTLER, VOL. 6",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316084307.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316084301?tag=thenewyorktim-20,,,,,,03160843019780316084307
Manga,2011-08-06,2011-08-21,6,0,1,0,0,1421538849,9781421538846,VIZ Media,"This is a story about destiny and Sakura, the princess of a moon kingdom who is fated to wield a legendary sword.",9.99,"SAKURA HIME: THE LEGEND OF PRINCESS SAKURA, VOL. 3",Arina Tanemura,by  Arina Tanemura,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421538846.jpg,http://www.amazon.com/Sakura-Hime-Legend-Princess-SAKURA/dp/1421538849?tag=thenewyorktim-20,,,,,,14215388499781421538846
Manga,2011-08-06,2011-08-21,7,0,1,0,0,1421538393,9781421538396,VIZ Media,Another Romeo and Juliet tale: Mizuki is the the lead guitarist in an all-girl rock band. Akira is from an all-boy school and wants to join. Can they become band mates and something more?,12.99,"AI ORE-LOVE ME, VOL. 2",Mayu Shinjo,by Mayu Shinjo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421538396.jpg,http://www.amazon.com/AI-Ore-Love-Me-Vol/dp/1421538393?tag=thenewyorktim-20,,,,,,14215383939781421538396
Manga,2011-08-06,2011-08-21,8,0,1,0,0,1421539780,9781421539782,VIZ Media,"Asuka Masamune, one of his school’s jocks, is hiding a secret. He really likes cooking, manga for girls and sewing. Will falling for Ryo Miyakozuka, the daughter of a martial artist, help him?",9.99,"OTOMEN, VOL. 11",Aya Kanno,by Aya Kanno,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421539782.jpg,http://www.amazon.com/Otomen-Vol-11-Aya-Kanno/dp/1421539780?tag=thenewyorktim-20,,,,,,14215397809781421539782
Manga,2011-08-06,2011-08-21,9,0,9,0,0,1421534983,9781421534985,VIZ Media,"Political intrigue abounds! What happened between Danzo, the leader of Konoha, and his brother, Itachi? And where does Naruto fit in?",9.99,"NARUTO, VOL. 51",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421534985.jpg,http://www.amazon.com/Naruto-Vol-51-Sasuke-Danzo/dp/1421534983?tag=thenewyorktim-20,,,,,,14215349839781421534985
Manga,2011-08-06,2011-08-21,10,0,1,0,0,1421535483,9781421535487,VIZ Media,More Pokemon madness. Collect them all!,7.99,"POKéMON ADVENTURES, VOL. 14",Hidenori Kusaka and Satoshi Yamamoto,by Hidenori Kusaka and Satoshi Yamamoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421535487.jpg,http://www.amazon.com/Pok?tag=thenewyorktim-20,,,,,,14215354839781421535487
