List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2012-07-07,2012-07-22,1,0,1,0,0,1421541394,9781421541396,VIZ Media,"Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife. In this volume, Karakura Town hangs in the balance of a fierce battle.",9.99,"BLEACH, VOL. 42",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541396.jpg,http://www.amazon.com/Bleach-Vol-42-Tite-Kubo/dp/1421541394?tag=thenewyorktim-20,,,,,,14215413949781421541396
Manga,2012-07-07,2012-07-22,2,0,1,0,0,1421542188,9781421542188,VIZ Media,"Cross Academy has day and evening students, but the latter have a secret: they are vampires.",9.99,"VAMPIRE KNIGHT, VOL. 14",Matsuri Hino,by Matsuri Hino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421542188.jpg,http://www.amazon.com/Vampire-Knight-Vol-Matsuri-Hino/dp/1421542188?tag=thenewyorktim-20,,,,,,14215421889781421542188
Manga,2012-07-07,2012-07-22,3,0,1,0,0,1421542099,9781421542096,VIZ Media,Life in a high school filled with werewolves and vampires continues.,9.99,"ROSARIO+VAMPIRE: SEASON II, VOL. 9",Akihisa Ikeda,by Akihisa Ikeda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421542096.jpg,http://www.amazon.com/Rosario-Vampire-Season-II-Vol/dp/1421542099?tag=thenewyorktim-20,,,,,,14215420999781421542096
Manga,2012-07-07,2012-07-22,4,0,1,0,0,142154296X,9781421542966,VIZ Media,Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife.,9.99,"BLEACH, VOL. 43",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421542966.jpg,http://www.amazon.com/Bleach-Vol-43-Tite-Kubo/dp/142154296X?tag=thenewyorktim-20,,,,,,142154296X9781421542966
Manga,2012-07-07,2012-07-22,5,0,1,0,0,1421543079,9781421543079,VIZ Media,Monkey D. Luffy and his motley crew of would-be pirates search for a legendary treasure called “One Piece.”,9.99,"ONE PIECE, VOL. 63",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421543079.jpg,http://www.amazon.com/One-Piece-Vol-Eiichiro-Oda/dp/1421543079?tag=thenewyorktim-20,,,,,,14215430799781421543079
Manga,2012-07-07,2012-07-22,6,0,2,0,0,1421542110,9781421542119,VIZ Media,"From the publisher: ""A Claymore - a female warrior named for the sword she carries - travels from medieval village to village to destroy Yoma, monsters who disguise themselves as humans and who are almost impossible to kill.""",9.99,"CLAYMORE, VOL. 17",Norihiro Yagi,by Norihiro Yagi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421542119.jpg,http://www.amazon.com/Claymore-Vol-20-Norihiro-Yagi/dp/1421542110?tag=thenewyorktim-20,,,,,,1421537966978142153796214215421109781421542119
Manga,2012-07-07,2012-07-22,7,0,1,0,0,1421542196,9781421542195,VIZ Media,"Fame, romance and broken hearts.",9.99,"SKIP BEAT!, VOL. 28",Yoshiki Nakamura,by Yoshiki Nakamura,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421542195.jpg,http://www.amazon.com/Skip-Beat-Vol-Yoshiki-Nakamura/dp/1421542196?tag=thenewyorktim-20,,,,,,14215421969781421542195
Manga,2012-07-07,2012-07-22,8,0,1,0,0,1421542838,9781421542836,VIZ Media,The Pokemon saga continues with the introduction of two new trainers: Black and White.,4.99,"POKEMON: BLACK AND WHITE, VOL. 8",Hidenori Kusaka,by Hidenori Kusaka,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421542836.jpg,http://www.amazon.com/Pok?tag=thenewyorktim-20,,,,,,14215428389781421542836
Manga,2012-07-07,2012-07-22,9,0,1,0,0,142154136X,9781421541365,VIZ Media,This series is about grade-school boys who want to become professionals in the manga industry.,9.99,BAKUMAN VOL. 12,Tsugumi Ohba,by Tsugumi Ohba,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541365.jpg,http://www.amazon.com/Bakuman-Vol-12-Tsugumi-Ohba/dp/142154136X?tag=thenewyorktim-20,,,,,,142154136X9781421541365
Manga,2012-07-07,2012-07-22,10,0,3,0,0,1421542102,9781421542102,VIZ Media,"15-year-old Allen Walker roams the earth searching for ""Innocence,"" the material used to create weapons that can destroy demons that this fictional version of 19th century England.",9.99,"D. GRAY-MAN, VOL. 21",Katsura Hoshino,by Katsura Hoshino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421542102.jpg,http://www.amazon.com/D-Gray-man-Vol-22-Katsura-Hoshino/dp/1421542102?tag=thenewyorktim-20,,,,,,1421540770978142154077114215421029781421542102
