Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,0,1,0,0,1569703337,9781569703335,Digital Manga Publishing,"A photographer crosses paths with the underworld and mafia leaders. Things then get even more complicated (and sexual) in this series, which is an example of yaoi (boy love) manga.",0,"FINDER, VOL. 7",Ayano Yamane,by Ayano Yamane,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781569703335.jpeg,http://www.amazon.com/Finder-Volume-Desire-Viewfinder-Manga/dp/1569703337?tag=thenewyorktim-20,,,,,,15697033379781569703335
2,0,1,0,0,142157683X,9781421576831,VIZ Media,Luffy learns the true history of the kingdom of Dressrosa as he looks for the Flame–Flame Fruit.,0,"ONE PIECE, Vol. 73",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421576831.jpeg,http://www.amazon.com/One-Piece-Vol-Eiichiro-Oda/dp/142157683X?tag=thenewyorktim-20,,,,,,142157683X9781421576831
3,0,11,0,0,1612629431,9781612629438,Kodansha Comics,The origins of the Survey Corps leaders Levi and Erwin are told in this spinoff series.,0,"ATTACK ON TITAN: NO REGRETS, VOL. 2","Gun Snark, Hikaru Suruga and Hajime Isayama","by Gun Snark, Hikaru Suruga and Hajime Isayama",,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612629438.jpeg,http://www.amazon.com/Attack-Titan-No-Regrets-2/dp/1612629431?tag=thenewyorktim-20,,,,,,16126294319781612629438
4,0,82,0,0,1612620248,9781612620244,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 1",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620244.jpg,http://www.amazon.com/Attack-Titan-1-Hajime-Isayama/dp/1612620248?tag=thenewyorktim-20,,,,,,16126202489781612620244
5,0,6,0,0,1616554126,9781616554125,Dark Horse,"Follow the virtual (and musical) adventures of Hatsune Miku and her friends in this collected edition of stories, in black and white and color.",0,UNOFFICIAL HATSUNE MIX,KEI,by KEI,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781616554125.jpeg,http://www.amazon.com/Unofficial-Hatsune-Mix-Miku/dp/1616554126?tag=thenewyorktim-20,,,,,,16165541269781616554125
6,0,1,0,0,1612629318,9781612629315,Kodansha Comics,"Princess Elizabeth continues her quest to reclaim her kingdom by finding the Seven Deadly Sins, a group of warriors who were wrongly sent into exile and branded as traitors.",0,"THE SEVEN DEADLY SINS, VOL. 6",Nakaba Suzuki,by Nakaba Suzuki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612629315.jpeg,http://www.amazon.com/The-Seven-Deadly-Sins-6/dp/1612629318?tag=thenewyorktim-20,,,,,,16126293189781612629315
7,0,4,0,0,0316288799,9780316288798,Yen Press,"This series adapts the plot from the role–playing video game, where a young boy must save a magical kingdom with his allies Donald Duck and Goofy.",0,"KINGDOM HEARTS II, VOL. 3",Shiro Amano,by Shiro Amano,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316288798.jpeg,http://www.amazon.com/Kingdom-Hearts-II-Vol-3/dp/0316288799?tag=thenewyorktim-20,,,,,,03162887999780316288798
8,0,1,0,0,1421573792,9781421573793,VIZ Media,The son of a notorious gangster gets caught in a love triangle with his childhood sweetheart and the daughter of his father’s rival.,0,NISEKOI: FALSE LOVE 7,Naoshi Komi,by Naoshi Komi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421573793.jpeg,http://www.amazon.com/Nisekoi-False-Love-Vol-7/dp/1421573792?tag=thenewyorktim-20,,,,,,14215737929781421573793
9,0,5,0,0,1421576074,9781421576077,VIZ Media,"The students of class of 3–E have only one assignment: kill the teacher! Of course, when that teacher is also a supremely powerful being, it is easier said than done.",0,"ASSASSINATION CLASSROOM, VOL. 1",Yusei Matsui,by Yusei Matsui,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421576077.jpeg,http://www.amazon.com/Assassination-Classroom-Vol-Yusei-Matsui/dp/1421576074?tag=thenewyorktim-20,,,,,,14215760749781421576077
10,0,7,0,0,1421576821,9781421576824,VIZ Media,"As this series barrels toward its conclusion, Naruto and the Shinobi Alliance continue their battle against Obito.",0,"NARUTO, VOL. 68",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421576824.jpeg,http://www.amazon.com/Naruto-Vol-68-Masashi-Kishimoto/dp/1421576821?tag=thenewyorktim-20,,,,,,14215768219781421576824
