List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2014-10-18,2014-11-02,1,0,1,0,0,1421576058,9781421576053,VIZ Media,"Cross Academy has day and evening students, but the latter have a secret: they are vampires.",0,"VAMPIRE KNIGHT, VOL. 19",Matsuri Hino,by Matsuri Hino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421576053.jpg,http://www.amazon.com/Vampire-Knight-Limited-Edition-Vol/dp/1421576058?tag=thenewyorktim-20,,,,,
Manga,2014-10-18,2014-11-02,2,0,2,0,0,1421573849,9781421573847,VIZ Media,"The ninja war rages on as Naruto and his father battle Obito, who now has the power of the Sage of Six Paths.",0,"NARUTO, VOL. 67",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421573847.jpeg,http://www.amazon.com/Naruto-Vol-67-Masashi-Kishimoto/dp/1421573849?tag=thenewyorktim-20,,,,,
Manga,2014-10-18,2014-11-02,3,0,3,0,0,1612625614,9781612625614,Kodansha Comics,"When a dark guild of demons attack former members of the Magic Council, only Fairy Tail can rise to their defense.",0,"FAIRY TAIL, VOL. 42",Hiro Mashima,by Hiro Mashima,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612625614.jpeg,http://www.amazon.com/Fairy-Tail-42-Hiro-Mashima/dp/1612625614?tag=thenewyorktim-20,,,,,
Manga,2014-10-18,2014-11-02,4,0,71,0,0,1612620248,9781612620244,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 1",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620244.jpg,http://www.amazon.com/Attack-Titan-1-Hajime-Isayama/dp/1612620248?tag=thenewyorktim-20,,,,,
Manga,2014-10-18,2014-11-02,5,0,1,0,0,1421567644,9781421567648,VIZ Media,"Can Nanami preserve the past, save Tomoe, protect Yukiji and keep from getting murdered? This sounds like a typical day for her.",0,"KAMISAMA KISS, VOL. 16",Julietta Suzuki,by Julietta Suzuki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421567648.jpeg,http://www.amazon.com/Kamisama-Kiss-Vol-Julietta-Suzuki/dp/1421567644?tag=thenewyorktim-20,,,,,
Manga,2014-10-18,2014-11-02,6,0,1,0,0,1421572559,9781421572550,VIZ Media,"Soma Yukihira enrolls in a prestigious culinary academy, but can he succeed in a highly competitive school that has only a 10 percent graduation rate?",0,"FOOD WARS!, VOL. 2",Yuto Tsukuda and Shun Saeki,by Yuto Tsukuda and Shun Saeki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421572550.jpeg,http://www.amazon.com/Food-Wars-Vol-Shokugeki-Soma/dp/1421572559?tag=thenewyorktim-20,,,,,
Manga,2014-10-18,2014-11-02,7,0,1,0,0,1421559412,9781421559414,VIZ Media,"Can an arranged marriage end in happily ever after? Every time Chiwa and Hokuto get closer, a new obstacle presents itself.",0,HAPPY MARRIAGE?! VOL. 8,Maki Enjoji,by Maki Enjoji,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421559414.jpeg,http://www.amazon.com/Happy-Marriage-Vol-Maki-Enjoji/dp/1421559412?tag=thenewyorktim-20,,,,,
Manga,2014-10-18,2014-11-02,8,0,3,0,0,0759529744,9780759529748,Yen Press,Max and the Flock continue their adventures in Antarctica with a group of environmental scientists who are studying the affects of global warming.,0,"MAXIMUM RIDE, VOL. 8",James Patterson and NaRae Lee,by James Patterson and NaRae Lee,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780759529748.jpeg,http://www.amazon.com/Maximum-Ride-The-Manga-Vol/dp/0759529744?tag=thenewyorktim-20,,,,,
Manga,2014-10-18,2014-11-02,9,0,1,0,0,1616554126,9781616554125,Dark Horse,"Follow the virtual (and musical) adventures of Hatsune Miku and her friends in this collected edition of stories, in black and white and color.",0,UNOFFICIAL HATSUNE MIX,KEI,by KEI,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781616554125.jpeg,http://www.amazon.com/Unofficial-Hatsune-Mix-Miku/dp/1616554126?tag=thenewyorktim-20,,,,,
Manga,2014-10-18,2014-11-02,10,0,40,0,0,1612620256,9781612620251,Kodansha Comics,"Mankind has gone into hiding to escape the giant humanoids known as the Titans. In this volume, the Titans attack and one of them goes rogue.",0,"ATTACK ON TITAN, VOL. 2",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620251.jpg,http://www.amazon.com/Attack-Titan-2-Hajime-Isayama/dp/1612620256?tag=thenewyorktim-20,,,,,
