Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,0,1,0,0,0345514270,9780345514271,Del Rey,"Negi, the boy wizard, takes part in the Festival of Ostia, which includes a martial arts tournament. Will a team of bounty hunters ruin the plans for the day?",10.99,"NEGIMA! MAGISTER NEGI MAGI, VOL. 24",Ken Akamatsu,by Ken Akamatsu,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780345514271.jpg,http://www.amazon.com/Negima-Magister-Negi-Magi-Vol/dp/0345514270?tag=thenewyorktim-20,,,,,,
2,1,5,0,0,1421533049,9781421533049,VIZ Media,"Naruto’s friends are threatened, the mysteries of Pain deepen and Naruto must fight to protect his village.",9.99,NARUTO 46,Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421533049.jpg,http://www.amazon.com/Naruto-Vol-46-Returns/dp/1421533049?tag=thenewyorktim-20,,,,,,14215330499781421533049
3,0,1,0,0,0345512308,9780345512307,Del Rey,The march to the end of the saga comes one step closer in this penultimate chapter.,10.99,"TSUBASA: RESERVOIR CHRONICLE, VOL. 23",Clamp,by  Clamp,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780345512307.jpg,http://www.amazon.com/Tsubasa-RESERVoir-CHRoNiCLE-Vol-23/dp/0345512308?tag=thenewyorktim-20,,,,,,
4,0,1,0,0,0345518438,9780345518439,Del Rey,"The secret past of Kimihiro comes to light, thanks to the help of the witch known as Yûko Ichihara.",10.99,"XXXHOLIC, VOL. 14",Clamp,by  Clamp,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780345518439.jpg,http://www.amazon.com/xxxHolic-Vol-14-Clamp/dp/0345518438?tag=thenewyorktim-20,,,,,,
5,0,1,0,0,075952968X,9780759529687,Yen Press,Who knew having wings would be such a problem? Max and her gang travel to New York in search of answers about their past.,10.99,"MAXIMUM RIDE, VOL. 2",James Patterson and NaRae Lee,by James Patterson and NaRae Lee,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780759529687.jpg,http://www.amazon.com/Maximum-Ride-The-Manga-Vol/dp/075952968X?tag=thenewyorktim-20,,,,,,075952968X9780759529687
6,3,2,0,0,0759530017,9780759530010,Yen Press,"Maka, an arms expert, wants to turn the Soul Eater, her living scythe, into the ultimate weapon for Death.",10.99,"SOUL EATER, VOL. 3",Atsushi Ohkubo,by Atsushi Ohkubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780759530010.jpg,http://www.amazon.com/Soul-Eater-Vol-Atsushi-Ohkubo/dp/0759530017?tag=thenewyorktim-20,,,,,,07595300179780759530010
7,4,2,0,0,1421532255,9781421532257,VIZ Media,The detective known as L is scheduled to die in 23 days. That leaves him with 22 days to stop a terrorist group from unleashing a virus upon the world.,17.99,"DEATH NOTE: L, CHANGE THE WORLD",M,by  M,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421532257.jpg,http://www.amazon.com/Death-Note-L-Change-World/dp/1421532255?tag=thenewyorktim-20,,,,,,14215322559781421532257
8,0,1,0,0,0345517156,9780345517159,Del Rey,"The Kingdom of Clow, a world cut off from time, is the arena for a showdown against Fei-Wang Reed.",10.99,"TSUBASA: RESERVOIR CHRONICLE, VOL. 24",Clamp,by  Clamp,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780345517159.jpg,http://www.amazon.com/Tsubasa-RESERVoir-CHRoNiCLE-Vol-24/dp/0345517156?tag=thenewyorktim-20,,,,,,
9,2,4,0,0,142152354X,9781421523545,VIZ Media,Tsukune Aono’s new school is filled with vampires and werewolves. How is a human teenager to survive?,9.99,"ROSARIO   VAMPIRE, VOL. 9",Akihisa Ikeda,by Akihisa Ikeda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421523545.jpg,http://www.amazon.com/Rosario-Vampire-Vol-Akihisa-Ikeda/dp/142152354X?tag=thenewyorktim-20,,,,,,
10,5,2,0,0,1421530066,9781421530062,VIZ Media,"Yugi, the king of games, must face off against Yako Tenma, the protege of a Maxmilion Pegasus, who Yugi had previously vanquished.",9.99,"YU-GI-OH! R, VOL. 1",Kazuki Takahashi and Akira Ito,by Kazuki Takahashi and Akira Ito,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421530062.jpg,http://www.amazon.com/Yu-Gi-Oh-R-Vol-Akira-Ito/dp/1421530066?tag=thenewyorktim-20,,,,,,
