List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2012-11-10,2012-11-25,1,0,1,0,0,1421549425,9781421549422,VIZ Media,Naruto and his allies battle an army of undead ninjas and an unexpected resurrection throws them all for a loop.,9.99,"NARUTO, VOL. 59",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421549422.jpg,http://www.amazon.com/Naruto-Vol-59-Five-Kage/dp/1421549425?tag=thenewyorktim-20,,,,,,14215494259781421549422
Manga,2012-11-10,2012-11-25,2,0,1,0,0,1421543036,9781421543031,VIZ Media,"Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife. In this volume, Ichigo chance at a normal life is disrupted.",9.99,"BLEACH, VOL. 50",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421543031.jpg,http://www.amazon.com/Bleach-Vol-50-The-Fullbringers/dp/1421543036?tag=thenewyorktim-20,,,,,,14215430369781421543031
Manga,2012-11-10,2012-11-25,3,0,1,0,0,1421548798,9781421548791,VIZ Media,Life in a high school filled with werewolves and vampires continues.,9.99,"ROSARIO±VAMPIRE: SEASON II, VOL. 10",Akihisa Ikeda,by Akihisa Ikeda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421548791.jpg,http://www.amazon.com/Rosario-Vampire-Season-II-Vol/dp/1421548798?tag=thenewyorktim-20,,,,,,14215487989781421548791
Manga,2012-11-10,2012-11-25,4,0,2,0,0,1612620043,9781612620046,Kodansha Comics,"Sailor Moon fights for justice in the name of the Moon and the mysterious Moon Princess. Along the way, she recruits other girls to be Sailor Scouts and join her fight against evil.",10.99,"SAILOR MOON, VOL. 8",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620046.jpg,http://www.amazon.com/Sailor-Moon-8-Naoko-Takeuchi/dp/1612620043?tag=thenewyorktim-20,,,,,,16126200439781612620046
Manga,2012-11-10,2012-11-25,5,0,1,0,0,1421549476,9781421549477,VIZ Media,"Cross Academy has day and evening students, but the latter have a secret: they are vampires.",9.99,"VAMPIRE KNIGHT, VOL. 15",Matsuri Hino,by Matsuri Hino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421549477.jpg,http://www.amazon.com/Vampire-Knight-Vol-Matsuri-Hino/dp/1421549476?tag=thenewyorktim-20,,,,,,14215494769781421549477
Manga,2012-11-10,2012-11-25,6,0,1,0,0,1421543044,9781421543048,VIZ Media,"Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife. In this volume, Ichigo is quickly regaining the powers he thought lost.",9.99,"BLEACH, VOL. 51",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421543048.jpg,http://www.amazon.com/Bleach-Vol-51-Bitterly-Sweetly/dp/1421543044?tag=thenewyorktim-20,,,,,,14215430449781421543048
Manga,2012-11-10,2012-11-25,7,0,1,0,0,1421549794,9781421549798,VIZ Media,Monkey D. Luffy and his motley crew of would-be pirates search for a legendary treasure called “One Piece.”,9.99,"ONE PIECE, VOL. 65",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421549798.jpg,http://www.amazon.com/One-Piece-Vol-Eiichiro-Oda/dp/1421549794?tag=thenewyorktim-20,,,,,,14215497949781421549798
Manga,2012-11-10,2012-11-25,8,0,1,0,0,1421550849,9781421550848,VIZ Media,Rin Okumura joins an exorcist academy in order to control his inner demon. Will his classmates find out about his satanic bloodline?,9.99,"BLUE EXORCIST, VOL. 8",Kazue Kato,by Kazue Kato,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421550848.jpg,http://www.amazon.com/Blue-Exorcist-Vol-Kazue-Kato/dp/1421550849?tag=thenewyorktim-20,,,,,,14215508499781421550848
Manga,2012-11-10,2012-11-25,9,0,2,0,0,1612622399,9781612622392,Kodansha Comics,"Negi, the boy wizard, learns he will be teaching English at an all-girls high school in Japan, but he must keep his powers a secret.",10.99,"NEGIMA MAGISTER NEGI MAGI, VOL. 36",Ken Akamatsu,by Ken Akamatsu,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612622392.jpg,http://www.amazon.com/Negima-Magister-Negi-Magi-36/dp/1612622399?tag=thenewyorktim-20,,,,,,16126223999781612622392
Manga,2012-11-10,2012-11-25,10,0,1,0,0,1421542927,9781421542928,VIZ Media,This series is about grade-school boys who want to become professionals in the manga industry.,9.99,"BAKUMAN, VOL. 16",Tsugumi Ohba,by Tsugumi Ohba,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421542928.jpg,http://www.amazon.com/Bakuman-Vol-16-Tsugumi-Ohba/dp/1421542927?tag=thenewyorktim-20,,,,,,14215429279781421542928
