List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2009-03-07,2009-03-22,1,2,2,0,0,142152841X,9781421528410,VIZ Media,"The continuing adventures of Naruto Uzumaki, young ninja in training.",7.95,"Naruto, Vol. 40",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421528410.jpg,http://www.amazon.com/Naruto-Vol-40-The-Ultimate/dp/142152841X?tag=thenewyorktim-20,,,,,,
Manga,2009-03-07,2009-03-22,2,4,2,0,0,2923563190,9782923563190,VIZ Media,"Oh, Naruto, will you ever learn?",7.95,"Naruto, Vol. 41",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9782923563190.jpg,http://www.amazon.com/classification-d?tag=thenewyorktim-20,,,,,,
Manga,2009-03-07,2009-03-22,3,1,2,0,0,2923563190,9782923563190,VIZ Media,"Oh, Naruto, will you ever learn?",7.95,"Naruto, Vol. 38",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9782923563190.jpg,http://www.amazon.com/classification-d?tag=thenewyorktim-20,,,,,,
Manga,2009-03-07,2009-03-22,4,3,2,0,0,0824210867,9780824210861,VIZ Media,"Oh, Naruto, will you ever learn?",7.95,"Naruto, Vol. 39",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780824210861.jpeg,http://www.amazon.com/Senior-High-School-Core-Collection/dp/0824210867?tag=thenewyorktim-20,,,,,,
Manga,2009-03-07,2009-03-22,5,0,1,0,0,6131798052,9786131798054,VIZ Media,Ichigo Kurosaki sees dead people — and must help souls find their way to the afterlife.,7.95,"Bleach, Vol. 26",Tite Kubo,by Tite Kubo,,,,,,,,,
Manga,2009-03-07,2009-03-22,6,6,2,0,0,2765409498,9782765409496,VIZ Media,"Oh, Naruto, will you ever learn?",7.95,"Naruto, Vol. 37",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9782765409496.jpg,http://www.amazon.com/Manuel-du-patrimoine-en-bibliotheque/dp/2765409498?tag=thenewyorktim-20,,,,,,
Manga,2009-03-07,2009-03-22,7,7,2,0,0,2765409161,9782765409168,VIZ Media,"Oh, Naruto, will you ever learn?",7.95,"Naruto, Vol. 35",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9782765409168.jpg,http://www.amazon.com/les-petites-biblioth?tag=thenewyorktim-20,,,,,,
Manga,2009-03-07,2009-03-22,8,0,1,0,0,,,VIZ Media,A star-crossed romance set at a private academy.,8.99,"Gentlemen’s Alliance, Vol. 9",Arina Tanemura,by Arina Tanemura,,,,,,,,,
Manga,2009-03-07,2009-03-22,9,0,1,0,0,2765408963,9782765408963,VIZ Media,"Train Heartnet was once the assassin known as the Black Cat. He’s now a bounty hunter, but his past has a way of catching up to him.",7.99,"Black Cat, Vol. 19",Kentaro Yabuki,by Kentaro Yabuki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9782765408963.jpeg,http://www.amazon.com/conte-en-biblioth?tag=thenewyorktim-20,,,,,,
Manga,2009-03-07,2009-03-22,10,8,2,0,0,2765409161,9782765409168,VIZ Media,"Oh, Naruto, will you ever learn?",7.95,"Naruto, Vol. 36",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9782765409168.jpg,http://www.amazon.com/les-petites-biblioth?tag=thenewyorktim-20,,,,,,
