Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,0,2,0,0,1421535378,9781421535371,VIZ Media,"From the publisher: ""Darkness covers the earth, and the world is under the control of evil."" Who will rise up to fight for good?",12.99,"NAOKI URASAWA'S 20TH CENTURY BOYS, VOL. 19",Naoki Urasawa,by Naoki Urasawa,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421535371.jpg,http://www.amazon.com/Naoki-Urasawas-20th-Century-Boys/dp/1421535378?tag=thenewyorktim-20,,,,,,14215353789781421535371
2,0,1,0,0,0345531264,9780345531261,Random House Publishing Group,"Troubled by spirits that only he can see, Watanuki Kimiharo strikes a Faustian bargain with an alluring witch to get rid of them.",10.99,"XXXHOLIC, VOL. 19",Clamp,by Clamp,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780345531261.jpg,http://www.amazon.com/xxxHolic-Vol-19-CLAMP/dp/0345531264?tag=thenewyorktim-20,,,,,,03455312649780345531261
3,0,1,0,0,None,9781421540122,VIZ Media,"Welcome to Todo High, whose student body is composed of the toughest of brawlers.",17.99,"TENJO TENGE: FULL CONTACT EDITION 2-IN-1, VOL. 5",Oh Great,by Oh Great,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540122.jpg,http://www.amazon.com/Tenjo-Tenge-Vol-Contact-Edition/dp/1421540126?tag=thenewyorktim-20,,,,,,
4,0,1,0,0,1421542803,9781421542805,VIZ Media,The Pokemon saga continues with the introduction of two new trainers: Black and White.,4.99,"POKEMON BLACK AND WHITE, VOL. 5",Hidenori Kusaka,by Hidenori Kusaka,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421542805.jpg,http://www.amazon.com/Pok?tag=thenewyorktim-20,,,,,,14215428039781421542805
5,0,4,0,0,0316204900,9780316204903,Yen Press,"Welcome to life in Ikebukuro, a Japanese city with lots of unusual activity, including the Black Biker, who is rumored to be headless.",12.99,"DURARARA!!, VOL. 1",Ryohgo Narita and Akiyo Satorigi,by Ryohgo Narita and Akiyo Satorigi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316204903.jpg,http://www.amazon.com/Durarara-Vol-1-Ryohgo-Narita/dp/0316204900?tag=thenewyorktim-20,,,,,,03162049009780316204903
6,0,4,0,0,1612621155,9781612621159,Kodansha Comics,"Negi, the boy wizard, learns he will be teaching English at an all-girls high school in Japan, but he must keep his powers a secret.",10.99,"NEGIMA! MAGISTER NEGI MAGI, VOL. 33",Ken Akamatsu,by Ken Akamatsu,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612621159.jpg,http://www.amazon.com/Negima-33-Magister-Negi-Magi/dp/1612621155?tag=thenewyorktim-20,,,,,,16126211559781612621159
7,0,1,0,0,1421538733,9781421538730,VIZ Media,Another Romeo and Juliet tale: Mizuki is the the lead guitarist in an all-girl rock band. Akira is from an all-boy school and wants to join. Can they become band mates and something more?,9.99,"AI ORE: LOVE ME, VOL. 4",Mayu Shinjo,by Mayu Shinjo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421538730.jpg,http://www.amazon.com/Ai-Ore-Vol-Love-Me/dp/1421538733?tag=thenewyorktim-20,,,,,,14215387339781421538730
8,0,3,0,0,1421539586,9781421539584,VIZ Media,"This series is about grade-school boys who want to become professionals in the manga industry. In this volume, the boys face some fierce competition.",9.99,"BAKUMAN, VOL. 9",Tsugumi Ohba,by Tsugumi Ohba,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421539584.jpg,http://www.amazon.com/Bakuman-Vol-9-Tsugumi-Ohba/dp/1421539586?tag=thenewyorktim-20,,,,,,14215395869781421539584
9,0,6,0,0,1935429760,9781935429760,Kodansha Comics,"Sailor Moon fights for justice in the name of the Moon and the mysterious Moon Princess. Along the way, she recruits other girls to be Sailor Scouts and join her fight against evil.",10.99,"SAILOR MOON, VOL. 3",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429760.jpg,http://www.amazon.com/Sailor-Moon-3-Naoko-Takeuchi/dp/1935429760?tag=thenewyorktim-20,,,,,,19354297609781935429760
10,0,6,0,0,1421541025,9781421541020,VIZ Media,"Naruto, who wants to be a great ninja, is locked in a battle to decide the fate of the land.",9.99,"NARUTO, VOL. 54",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541020.jpg,http://www.amazon.com/Naruto-Vol-54-Viaduct-Peace/dp/1421541025?tag=thenewyorktim-20,,,,,,14215410259781421541020
