List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2012-01-21,2012-02-05,1,0,1,0,0,1935429760,9781935429760,Kodansha Comics,"Sailor Moon fights for justice in the name of the Moon and the mysterious Moon Princess. Along the way, she recruits other girls to be Sailor Scouts and join her fight against evil.",10.99,"SAILOR MOON, VOL. 3",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429760.jpg,http://www.amazon.com/Sailor-Moon-3-Naoko-Takeuchi/dp/1935429760?tag=thenewyorktim-20,,,,,,19354297609781935429760
Manga,2012-01-21,2012-02-05,2,0,6,0,0,1935429752,9781935429753,Kodansha Comics,"Sailor Moon fights for justice in the name of the Moon and the mysterious Moon Princess. Along the way, she recruits other girls to be Sailor Scouts) and join her fight against evil.",10.99,"SAILOR MOON, VOL. 2",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935429753.jpg,http://www.amazon.com/Sailor-Moon-2-Naoko-Takeuchi/dp/1935429752?tag=thenewyorktim-20,,,,,,19354297529781935429753
Manga,2012-01-21,2012-02-05,3,0,3,0,0,1421541025,9781421541020,VIZ Media,"Naruto, who wants to be a great ninja, is locked in a battle to decide the fate of the land.",9.99,"NARUTO, VOL. 54",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421541020.jpg,http://www.amazon.com/Naruto-Vol-54-Viaduct-Peace/dp/1421541025?tag=thenewyorktim-20,,,,,,14215410259781421541020
Manga,2012-01-21,2012-02-05,4,0,1,0,0,1935654330,9781935654339,Vertical,"From the publisher: ""Asumi is one of many young people with ambitions to some day head off to space for Japan’s first manned mission."" This is a 16-volume series.",13.95,"TWIN SPICA, VOL. 11",Kou Yaginuma,by Kou Yaginuma,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781935654339.jpg,http://www.amazon.com/Twin-Spica-Volume-Kou-Yaginuma/dp/1935654330?tag=thenewyorktim-20,,,,,,19356543309781935654339
Manga,2012-01-21,2012-02-05,5,0,2,0,0,1421540851,9781421540856,VIZ Media,"Monkey D. Luffy and his motley crew of would-be pirates search for a legendary treasure called “One Piece.” In this volume, a flashback!",9.99,"ONE PIECE, VOL, 60",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540856.jpg,http://www.amazon.com/One-Piece-Vol-Eiichiro-Oda/dp/1421540851?tag=thenewyorktim-20,,,,,,14215408519781421540856
Manga,2012-01-21,2012-02-05,6,0,2,0,0,1421540525,9781421540528,VIZ Media,Misao Harada can see into a magical realm where she is the bride demon of prophecy.,9.99,"BLACK BIRD, VOL. 12",Kanoko Sakurakoji,by Kanoko Sakurakoji,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540528.jpg,http://www.amazon.com/Black-Bird-Vol-Kanoko-Sakurakoji/dp/1421540525?tag=thenewyorktim-20,,,,,,14215405259781421540528
Manga,2012-01-21,2012-02-05,7,0,2,0,0,1421539969,9781421539966,VIZ Media,The next generation of Yu-Gi-Oh battle it out at the Duel Academy.,9.99,"YU-GI-OH GX, VOL. 8",Naoyuki Kageyama,by Naoyuki Kageyama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421539966.jpg,http://www.amazon.com/Yu-Gi-Oh-GX-Vol-Naoyuki-Kageyama/dp/1421539969?tag=thenewyorktim-20,,,,,,14215399699781421539966
Manga,2012-01-21,2012-02-05,8,0,3,0,0,1421540266,9781421540269,VIZ Media,Life in a high school filled with werewolves and vampires continues.,9.99,"ROSARIO+VAMPIRE SEASON II, VOL. 7",Akihisa Ikeda,by Akihisa Ikeda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540269.jpg,http://www.amazon.com/Rosario-Vampire-Season-II-Vol/dp/1421540266?tag=thenewyorktim-20,,,,,,14215402669781421540269
Manga,2012-01-21,2012-02-05,9,0,7,0,0,1421540495,9781421540498,VIZ Media,"Naruto, who wants to be a great ninja, must confront his inner demons at the Waterfall of Truth.",9.99,"NARUTO, VOL. 53",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421540498.jpg,http://www.amazon.com/Naruto-Vol-53-The-Birth/dp/1421540495?tag=thenewyorktim-20,,,,,,14215404959781421540498
Manga,2012-01-21,2012-02-05,10,0,3,0,0,1421539977,9781421539973,VIZ Media,"After the death of her brother, Teru has been receiving comforting messages from Daisy, who communicates through her brother’s cell phone. In this installment, Teru learns more about her brother’s past.",9.99,"DENGEKI DAISY, VOL. 8",Kyousuke Motomi,by Kyousuke Motomi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421539973.jpg,http://www.amazon.com/Dengeki-Daisy-Vol-Kyousuke-Motomi/dp/1421539977?tag=thenewyorktim-20,,,,,,14215399779781421539973
