Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,1,2,0,0,142152810X,9781421528106,VIZ Media,Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife.,9.99,"BLEACH,  VOL. 32",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421528106.jpg,http://www.amazon.com/Bleach-Vol-32-Tite-Kubo/dp/142152810X?tag=thenewyorktim-20,,,,,,142152810X9781421528106
2,3,4,0,0,0759529698,9780759529694,Yen Press,"Isn’t being a kid hard enough? For this group, who are also part bird, nothing comes easy. An F.B.I. agent steps in to help, but the evil ""erasers"" lurk around the corner.",12.99,"MAXIMUM RIDE, VOL. 3",James Patterson and NaRae Lee,by James Patterson and NaRae Lee,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780759529694.jpg,http://www.amazon.com/Maximum-Ride-The-Manga-Vol/dp/0759529698?tag=thenewyorktim-20,,,,,,07595296989780759529694
3,2,2,0,0,1427818908,9781427818904,TOKYOPOP,"Alice wanders into a very different part of Wonderland in this interpretation of the classic tale. In this new area of the fantasy land, every man is in love with Alice... and firearms.",10.99,"ALICE IN THE COUNTRY OF HEARTS, VOL. 4",Quinrose and Hoshino Soumei,by Quinrose and Hoshino Soumei,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781427818904.jpg,http://www.amazon.com/Alice-Country-Hearts-Vol-4/dp/1427818908?tag=thenewyorktim-20,,,,,,14278189089781427818904
4,0,1,0,0,1421532069,9781421532066,VIZ Media,This is an upstairs/downstairs drama and romance between Choko Kuze and her current boss (and former servant) Masayuki Domoto.,9.99,"BUTTERFLIES, FLOWERS, VOL. 4",Yuki Yoshihara,by Yuki Yoshihara,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421532066.jpg,http://www.amazon.com/Butterflies-Flowers-Vol-Yuki-Yoshihara/dp/1421532069?tag=thenewyorktim-20,,,,,,14215320699781421532066
5,0,1,0,0,142153309X,9781421533094,VIZ Media,"Life at an exorcist agency: Rasetsu is avoiding a spirit scheduled to claim her when she turns 20, while her co-worker, Yako Hoshino, finds that Rasetsu looks strikingly similar to his old flame Yurara, who may be connected to some current turmoils.",9.99,"RASETSU, VOL. 6",Chika Shiomi,by Chika Shiomi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421533094.jpg,http://www.amazon.com/Rasetsu-Vol-6-Chika-Shiomi/dp/142153309X?tag=thenewyorktim-20,,,,,,142153309X9781421533094
6,0,1,0,0,1421537249,9781421537245,VIZ Media,"Join link on a series of high-sea adventures, including the discovery of the Phantom Hourglass and a quest to break the curse on the Temple of the Ocean King. Tally ho!",7.99,"THE LEGEND OF ZELDA, VOL. 10",Akira Himekawa,by Akira Himekawa,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421537245.jpg,http://www.amazon.com/The-Legend-Zelda-Vol-Hourglass/dp/1421537249?tag=thenewyorktim-20,,,,,,14215372499781421537245
7,10,6,0,0,1421535130,9781421535135,VIZ Media,"This manga series is about Moritaka Mashiro, who enjoys drawing and Akito Takagi, a would-be writer, who team up to create a manga series. Will they survive the world of publishing?",9.99,"BAKUMAN, VOL. 1",Tsugumi Ohba and Takeshi Obata,by Tsugumi Ohba and Takeshi Obata,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421535135.jpg,http://www.amazon.com/Bakuman-Vol-1-Tsugumi-Ohba/dp/1421535130?tag=thenewyorktim-20,,,,,,14215351309781421535135
8,0,1,0,0,1421521830,9781421521831,VIZ Media,A tournament of champions will decide who is going to be named Shaman King. Will the honorable fighting of Yoh Asakura put him at a disadvantage when he faces the quick and dirty Tao Ren?,9.99,"SHAMAN KING, VOL. 30",Hiroyuki Takei,by Hiroyuki Takei,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421521831.jpg,http://www.amazon.com/Shaman-King-Vol-Hiroyuki-Takei/dp/1421521830?tag=thenewyorktim-20,,,,,,14215218309781421521831
9,0,1,0,0,1421529513,9781421529516,VIZ Media,Amberground is a land where darkness rules and an infestation of gigantic insects with exoskeletons. It is up to the messengers known as the Letter Bees to keep everyone connected.,7.99,"TEGAMI BACHI, LETTER BEE, VOL. 3",Hiroyuki Asada,by Hiroyuki Asada,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421529516.jpg,http://www.amazon.com/Tegami-Bachi-Letter-Bee-Vol/dp/1421529513?tag=thenewyorktim-20,,,,,,14215295139781421529516
10,5,15,0,0,1421534746,9781421534749,VIZ Media,"The origins and true nature of Pain, Naruto’s arch nemesis, are revealed.",9.99,"NARUTO, VOL. 48",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421534749.jpg,http://www.amazon.com/Naruto-Vol-48-Cheering-Village/dp/1421534746?tag=thenewyorktim-20,,,,,,14215347469781421534749
