List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2014-04-05,2014-04-20,1,0,1,0,0,1421564556,9781421564555,VIZ Media,The magical beast Ten Tails has awoken and only Naruto and the Allied Shinobi Forces stand in its way!,0,"NARUTO, VOL. 65",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421564555.jpeg,http://www.amazon.com/Naruto-Vol-65-Hashirama-Madara/dp/1421564556?tag=thenewyorktim-20,,,,,,14215645569781421564555
Manga,2014-04-05,2014-04-20,2,0,1,0,0,1421564580,9781421564586,VIZ Media,"Ichigo Kurosaki sees dead people and helps usher them safely into the afterlife. In this volume, Ichigo returns to the World of the Living, where he encounters his father.",0,"BLEACH, VOL. 60",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421564586.jpg,http://www.amazon.com/Bleach-Vol-60-Tite-Kubo/dp/1421564580?tag=thenewyorktim-20,,,,,,14215645809781421564586
Manga,2014-04-05,2014-04-20,3,0,2,0,0,0316406945,9780316406949,Yen Press,Death the Kid decides that the only way to ensure harmony and balance is to destroy civilization until nothing remains.,0,"SOUL EATER, VOL. 19",Atsushi Ohkubo,by Atsushi Ohkubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316406949.jpeg,http://www.amazon.com/Soul-Eater-Vol-Atsushi-Ohkubo/dp/0316406945?tag=thenewyorktim-20,,,,,,03164069459780316406949
Manga,2014-04-05,2014-04-20,4,0,43,0,0,1612620248,9781612620244,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 1",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620244.jpg,http://www.amazon.com/Attack-Titan-1-Hajime-Isayama/dp/1612620248?tag=thenewyorktim-20,,,,,,16126202489781612620244
Manga,2014-04-05,2014-04-20,5,0,1,0,0,0316371238,9780316371230,Yen Press,"In the not–too–distant future, a popular virtual reality video game traps its users, so the only way to log out is to beat the game. But if they die in the virtual world, it also means “game over” in the real world!",0,SWORD ART ONLINE: AINCRAD,Reki Kawahara and Tamako Nakamura,by Reki Kawahara and Tamako Nakamura,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316371230.jpeg,http://www.amazon.com/Sword-Art-Online-Aincrad-manga/dp/0316371238?tag=thenewyorktim-20,,,,,,03163712389780316371230
Manga,2014-04-05,2014-04-20,6,0,4,0,0,1612629105,9781612629100,Kodansha Comics,"In this prequel story, a group of Titan–worshipping cultists open the gates and a baby is the only survivor when a Titan inevitably attacks.",0,"ATTACK ON TITAN: BEFORE THE FALL, VOL. 1","Hajime Isayama, Ryo Suzukaze and Satoshi Shiki","by Hajime Isayama, Ryo Suzukaze and Satoshi Shiki",,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612629100.jpeg,http://www.amazon.com/Attack-Titan-Before-Fall-1/dp/1612629105?tag=thenewyorktim-20,,,,,,16126291059781612629100
Manga,2014-04-05,2014-04-20,7,0,2,0,0,1612624324,9781612624327,Kodansha Comics,Fairy Tail vaults to the top of the rankings in the Grand Magic Games but why aren’t they excited about their victory?,0,"FAIRY TAIL, VOL. 36",Hiro Mashima,by Hiro Mashima,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612624327.jpeg,http://www.amazon.com/Fairy-Tail-36-Hiro-Mashima/dp/1612624324?tag=thenewyorktim-20,,,,,,16126243249781612624327
Manga,2014-04-05,2014-04-20,8,0,2,0,0,0316370517,9780316370516,Yen Press,"Two magical girls, Mami and Kyouko Sakura, join forces and become fast friends until a decision from Kyouko’s past comes back to haunt her.",0,"PUELLA MAGI MADOKA MAGICA: THE DIFFERENT STORY, VOL. 1",Magica Quartet and Hanokage,by Magica Quartet and Hanokage,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316370516.jpeg,http://www.amazon.com/Puella-Magi-Madoka-Magica-Different/dp/0316370517?tag=thenewyorktim-20,,,,,,03163705179780316370516
Manga,2014-04-05,2014-04-20,9,0,1,0,0,031640165X,9780316401654,Yen Press,"Hana meets and falls in love with a man who is a werewolf, but when tragedy strikes, she is forced to raise their children alone in this adaptation of the animated film.",0,WOLF CHILDREN: AME AND YUKI,Mamoru Hosoda and Yu,by Mamoru Hosoda and Yu,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316401654.jpeg,http://www.amazon.com/Wolf-Children-Yuki-Mamoru-Hosoda/dp/031640165X?tag=thenewyorktim-20,,,,,,031640165X9780316401654
Manga,2014-04-05,2014-04-20,10,0,3,0,0,1612629164,9781612629162,Kodansha Comics,"This spin-off series features the middle school adventures of Eren, Mikasa and the rest of the “Attack On Titan” cast.",0,"ATTACK ON TITAN: JUNIOR HIGH, VOL. 1",Hajime Isayama and Saki Nakagawa,by Hajime Isayama and Saki Nakagawa,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612629162.jpeg,http://www.amazon.com/Attack-Titan-Junior-High-1/dp/1612629164?tag=thenewyorktim-20,,,,,,16126291649781612629162
