Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,0,1,0,0,1612626777,9781612626772,Kodansha Comics,"The identity of the Titans who have been destroying the walls is revealed, but has their treachery been discovered too late to save humanity?",0,"ATTACK ON TITAN, VOL. 11",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612626772.jpg,http://www.amazon.com/Attack-Titan-11-Hajime-Isayama/dp/1612626777?tag=thenewyorktim-20,,,,,,16126267779781612626772
2,0,2,0,0,0316369020,9780316369022,Yen Press,"Ciel enters a college cricket tournament to earn an invitation to the exclusive ""Midnight Tea Party"" hosted by the school's headmaster.",0,"BLACK BUTLER, VOL. 16",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316369022.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316369020?tag=thenewyorktim-20,,,,,,03163690209780316369022
3,0,1,0,0,0316368997,9780316368995,Yen Press,The students of the Death Weapon Meister Academy must face their fears and conquer their desires in order to save Kid.,0,"SOUL EATER, VOL. 18",Atsushi Ohkubo,by Atsushi Ohkubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316368995.jpg,http://www.amazon.com/Soul-Eater-Vol-Atsushi-Ohkubo/dp/0316368997?tag=thenewyorktim-20,,,,,,03163689979780316368995
4,0,4,0,0,1421561395,9781421561394,VIZ Media,"In this latest volume, Naruto stands up to Tobi and the Allied Shinobi Forces battle the Ten-Tailed Beast.",0,"NARUTO, VOL. 64",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421561394.jpg,http://www.amazon.com/Naruto-Vol-64-Ten-Tails/dp/1421561395?tag=thenewyorktim-20,,,,,,14215613959781421561394
5,0,4,0,0,1626920036,9781626920033,Seven Seas Entertainment,"A teenager signs up to help mythical creatures assimilate into society. How will he handle being roommates with a sexy snake woman, an alluring centaur girl and a harpy who likes to flirt?",0,"MONSTER MUSUME, VOL. 2",Okayado,by Okayado,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781626920033.jpg,http://www.amazon.com/Monster-Musume-Vol-2-OKAYADO/dp/1626920036?tag=thenewyorktim-20,,,,,,16269200369781626920033
6,0,34,0,0,1612620248,9781612620244,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 1",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620244.jpg,http://www.amazon.com/Attack-Titan-1-Hajime-Isayama/dp/1612620248?tag=thenewyorktim-20,,,,,,16126202489781612620244
7,0,1,0,0,0316369012,9780316369015,Yen Press,"A serial slasher is running amok in Ikebukuro, a district of Tokyo, and some suspect that an infamous demon blade known as ""Saika"" is the weapon being used.",0,"DURARARA: SAIKA ARC, VOL. 3",Ryohgo Narita and Akiyo Satorigi,by Ryohgo Narita and Akiyo Satorigi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316369015.jpg,http://www.amazon.com/Durarara-Saika-Arc-Vol-3/dp/0316369012?tag=thenewyorktim-20,,,,,,03163690129780316369015
8,0,5,0,0,1612626769,9781612626765,Kodansha Comics,"The 104th Training Corps stop for a much-needed respite in Utgard Castle, but their plans to rest are foiled when they discover that the Titans are now attacking at night.",0,"ATTACK ON TITAN, VOL. 10",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612626765.jpg,http://www.amazon.com/Attack-Titan-10-Hajime-Isayama/dp/1612626769?tag=thenewyorktim-20,,,,,,16126267699781612626765
9,0,2,0,0,0316322040,9780316322041,Yen Press,Tomoko Kuroki comes to a harsh realization when she begins high school: she's horribly unpopular!,0,"NO MATTER HOW I LOOK AT IT, IT'S YOU GUYS' FAULT I'M NOT POPULAR!, VOL. 2",Nico Tanigawa,by Nico Tanigawa,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316322041.jpg,http://www.amazon.com/Matter-Look-Guys-Fault-Popular/dp/0316322040?tag=thenewyorktim-20,,,,,,03163220409780316322041
10,0,1,0,0,0316401196,9780316401197,Yen Press,"This series adapts the plot from the role-playing video game. In this volume, Roxas starts collecting hearts after Xion loses her Keyblade.",0,"KINGDOM HEARTS 358/2 DAYS, VOL. 2",Shiro Amano,by Shiro Amano,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316401197.jpg,http://www.amazon.com/Kingdom-Hearts-358-Days-Vol/dp/0316401196?tag=thenewyorktim-20,,,,,,03164011969780316401197
