List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2013-03-23,2013-04-07,1,0,10,0,0,1421549808,9781421549804,VIZ Media,"Yuma Tsukumo will stop at nothing to become the Duel Masters champion, but as a rank amateur, the odds are stacked against him. Luckily, he has a mysterious spirit named Astral to help him.",9.99,"YU-GI-OH! ZEXAL, VOL. 2",Kazuki Takahashi,by Kazuki Takahashi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421549804.jpg,http://www.amazon.com/Yu-Gi-Oh-Zexal-Vol-Kazuki-Takahashi/dp/1421549808?tag=thenewyorktim-20,,,,,,14215498089781421549804
Manga,2013-03-23,2013-04-07,2,0,3,0,0,142155237X,9781421552378,VIZ Media,Monkey D. Luffy and his motley crew of would-be pirates search for a legendary treasure called “One Piece.”,9.99,"ONE PIECE, VOL. 66",Eiichiro Oda,by Eiichiro Oda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421552378.jpg,http://www.amazon.com/One-Piece-Vol-Eiichiro-Oda/dp/142155237X?tag=thenewyorktim-20,,,,,,142155237X9781421552378
Manga,2013-03-23,2013-04-07,3,0,3,0,0,142155240X,9781421552408,VIZ Media,Life in a high school filled with werewolves and vampires continues.,9.99,"ROSARIO+VAMPIRE SEASON II, VOL. 11",Akihisa Ikeda,by Akihisa Ikeda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421552408.jpg,http://www.amazon.com/Rosario-Vampire-Season-II-Vol/dp/142155240X?tag=thenewyorktim-20,,,,,,142155240X9781421552408
Manga,2013-03-23,2013-04-07,4,0,2,0,0,1937867102,9781937867102,Seven Seas Entertainment,"In this reimagining of Lewis Carroll's ""Alice's Adventures in Wonderland,"" the Cheshire Cat, disguised as a human named Boris, vies for Alice's affections.",13.99,"ALICE IN THE COUNTRY OF CLOVER: CHESHIRE CAT WALTZ, VOL. 4",QuinRose,by QuinRose,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781937867102.jpg,http://www.amazon.com/Alice-Country-Clover-Cheshire-Waltz/dp/1937867102?tag=thenewyorktim-20,,,,,,19378671029781937867102
Manga,2013-03-23,2013-04-07,5,0,3,0,0,1421550776,9781421550770,VIZ Media,This series is about a female shaman and an incubus who preys on women.,9.99,"DEMON LOVE SPELL, VOL. 2",Mayu Shinjo,by Mayu Shinjo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421550770.jpg,http://www.amazon.com/Demon-Love-Spell-Vol-2/dp/1421550776?tag=thenewyorktim-20,,,,,,14215507769781421550770142154945X9781421549453
Manga,2013-03-23,2013-04-07,6,0,10,0,0,0759529728,9780759529724,Yen Press,"Isn’t being a kid hard enough? For this group, who are also part bird, nothing comes easy.",12.99,"MAXIMUM RIDE, VOL. 6",James Patterson,by James Patterson,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780759529724.jpg,http://www.amazon.com/Maximum-Ride-The-Manga-Vol/dp/0759529728?tag=thenewyorktim-20,,,,,,07595297289780759529724
Manga,2013-03-23,2013-04-07,7,0,3,0,0,1421551543,9781421551548,VIZ Media,"Cross Academy has day and evening students, but the latter have a secret: they are vampires.",9.99,"VAMPIRE KNIGHT, VOL. 16",Matsuri Hino,by Matsuri Hino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421551548.jpg,http://www.amazon.com/Vampire-Knight-Vol-Matsuri-Hino/dp/1421551543?tag=thenewyorktim-20,,,,,,14215515439781421551548
Manga,2013-03-23,2013-04-07,8,0,7,0,0,1421549433,9781421549439,VIZ Media,"From the publisher: ""Naruto impresses the Allied Shinobi Forces with his newfound strength.""",9.99,"NARUTO, VOL. 60",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421549439.jpg,http://www.amazon.com/Naruto-Vol-60-Masashi-Kishimoto/dp/1421549433?tag=thenewyorktim-20,,,,,,14215494339781421549439
Manga,2013-03-23,2013-04-07,9,0,14,0,0,1421549425,9781421549422,VIZ Media,Naruto and his allies battle an army of undead ninjas and an unexpected resurrection throws them all for a loop.,9.99,"NARUTO, VOL. 59",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421549422.jpg,http://www.amazon.com/Naruto-Vol-59-Five-Kage/dp/1421549425?tag=thenewyorktim-20,,,,,,14215494259781421549422
Manga,2013-03-23,2013-04-07,10,0,6,0,0,1612620051,9781612620053,Kodansha Comics,"Sailor Moon fights for justice in the name of the Moon and the mysterious Moon Princess. Along the way, she recruits other girls to be Sailor Scouts and join her fight against evil.",10.99,"SAILOR MOON, VOL. 9",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620053.jpg,http://www.amazon.com/Sailor-Moon-9-Naoko-Takeuchi/dp/1612620051?tag=thenewyorktim-20,,,,,,16126200519781612620053
