List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2009-06-20,2009-07-05,1,1,3,0,0,0345485904,9780345485908,VIZ Media,Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife.,7.95,"BLEACH, VOL. 27",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780345485908.jpg,http://www.amazon.com/Manga-Complete-Guide-Jason-Thompson/dp/0345485904?tag=thenewyorktim-20,,,,,
Manga,2009-06-20,2009-07-05,2,4,14,0,0,1421529297,9781421529295,VIZ Media,"Naruto’s former teammate, Sasuke, learns vital details about his family’s past.",7.95,"NARUTO, VOL. 43",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421529295.jpg,http://www.amazon.com/Naruto-Vol-43-The-Truth/dp/1421529297?tag=thenewyorktim-20,,,,,
Manga,2009-06-20,2009-07-05,3,5,12,0,0,1421531348,9781421531342,VIZ Media,The secret history of Sasuke''s family continues to be revealed.,7.95,"NARUTO, VOL. 44",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421531342.jpg,http://www.amazon.com/Naruto-Vol-44-Senjutsu-Heir/dp/1421531348?tag=thenewyorktim-20,,,,,
Manga,2009-06-20,2009-07-05,4,3,3,0,0,1421519097,9781421519098,VIZ Media,Tsukune Aono’s new school is filled with vampires and werewolves. How is a human teenager to survive?,7.95,ROSARIO   VAMPIRE 7,Akihisa Ikeda,by Akihisa Ikeda,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421519098.jpg,http://www.amazon.com/Rosario-Vampire-Vol-Akihisa-Ikeda/dp/1421519097?tag=thenewyorktim-20,,,,,
Manga,2009-06-20,2009-07-05,5,7,13,0,0,1421528436,9781421528434,VIZ Media,Naruto’s teacher Jiraiya must delve deep into the past to uncover the secret of Pain’s origin.,7.95,"NARUTO, VOL. 42",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421528434.jpg,http://www.amazon.com/Naruto-Vol-42-Secret-Mangekyo/dp/1421528436?tag=thenewyorktim-20,,,,,
Manga,2009-06-20,2009-07-05,6,6,3,0,0,,,VIZ Media,"Haruhi, a poor girl at a rich school, is forced to work – as a boy – for the school’s all-male club. The series is described as a “romantic comedy.”",8.99,"OURAN HIGH SCHOOLHOST CLUB, VOL. 12",Bisco Hatori,by Bisco Hatori,,,,,,,,
Manga,2009-06-20,2009-07-05,7,0,3,0,0,0345510305,9780345510303,Del Rey,"Negi Springfield, the boy wizard, needs to take his skills to the next level. Will Rakan, an old friend and rival of his father’s, be able to help?",10.99,NEGIMA! 22,Ken Akamatsu,by Ken Akamatsu,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780345510303.jpg,http://www.amazon.com/Negima-Magister-Negi-Magi-Vol/dp/0345510305?tag=thenewyorktim-20,,,,,
Manga,2009-06-20,2009-07-05,8,0,1,0,0,0345508092,9780345508096,Del Rey,"After 20 volumes, readers of this series must know what this means: “Fai’s secret past is revealed in horrific detail, and all his lies laid bare.”",10.99,TSUBASA 21 (RESERVOIR CHRONICLE),Clamp,by  Clamp,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780345508096.jpg,http://www.amazon.com/Tsubasa-Reservoir-Chronicle-Vol-21/dp/0345508092?tag=thenewyorktim-20,,,,,
Manga,2009-06-20,2009-07-05,9,0,1,0,0,0759529469,9780759529465,Yen Press,"Haruhi, a high school student, and her S.O.S. Brigade, dedicated to meeting supernatural beings, play baseball.",10.99,"THE MELANCHOLY OF HARUHI SUZUMIYA, VOL. 3",Nagaru Tanigawa and Gaku Tsugano,by Nagaru Tanigawa and Gaku Tsugano,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780759529465.jpg,http://www.amazon.com/The-Melancholy-Haruhi-Suzumiya-Vol/dp/0759529469?tag=thenewyorktim-20,,,,,
Manga,2009-06-20,2009-07-05,10,9,5,0,0,1439576149,9781439576144,VIZ Media,Two brothers harmed in a ritual that was half magic/half science seek the legendary Philosopher’s Stone to make things right.,9.99,FULLMETAL ALCHEMIST 18,Hiromu Arakawa,by Hiromu Arakawa,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781439576144.jpeg,http://www.amazon.com/Fullmetal-Alchemist-18-Hiromu-Arakawa/dp/1439576149?tag=thenewyorktim-20,,,,,
