List Name,Bestsellers Date,Published Date,Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
Manga,2014-03-22,2014-04-06,1,0,2,0,0,1612629105,9781612629100,Kodansha Comics,"In this prequel story, a group of Titan–worshipping cultists open the gates and a baby is the only survivor when a Titan inevitably attacks.",0,"ATTACK ON TITAN: BEFORE THE FALL, VOL. 1","Hajime Isayama, Ryo Suzukaze and Satoshi Shiki","by Hajime Isayama, Ryo Suzukaze and Satoshi Shiki",,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612629100.jpeg,http://www.amazon.com/Attack-Titan-Before-Fall-1/dp/1612629105?tag=thenewyorktim-20,,,,,
Manga,2014-03-22,2014-04-06,2,0,41,0,0,1612620248,9781612620244,Kodansha Comics,Is this the end of humanity? It sure looks that way when what is left of mankind must go into hiding to escape the giant humanoids known as the Titans.,0,"ATTACK ON TITAN, VOL. 1",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620244.jpg,http://www.amazon.com/Attack-Titan-1-Hajime-Isayama/dp/1612620248?tag=thenewyorktim-20,,,,,
Manga,2014-03-22,2014-04-06,3,0,24,0,0,1612620256,9781612620251,Kodansha Comics,"Mankind has gone into hiding to escape the giant humanoids known as the Titans. In this volume, the Titans attack, but one of them goes rogue.",0,"ATTACK ON TITAN, VOL. 2",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620251.jpg,http://www.amazon.com/Attack-Titan-2-Hajime-Isayama/dp/1612620256?tag=thenewyorktim-20,,,,,
Manga,2014-03-22,2014-04-06,4,0,3,0,0,1421560046,9781421560045,VIZ Media,The son of a notorious gangster gets caught in a love triangle with his childhood sweetheart and the daughter of his father’s rival.,0,"NISEKOI: FALSE LOVE, VOL. 2",Naoshi Komi,by Naoshi Komi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421560045.jpg,http://www.amazon.com/Nisekoi-False-Love-Vol-Zawsze/dp/1421560046?tag=thenewyorktim-20,,,,,
Manga,2014-03-22,2014-04-06,5,0,1,0,0,1612629334,9781612629339,Kodansha Comics,"Set in the same universe as “Negima!,” this series follows Touta, the grandson of Negi Springfield, who becomes a vampire after being mortally wounded.",0,"UQ HOLDER, VOL. 1",Ken Akamatsu,by Ken Akamatsu,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612629339.jpeg,http://www.amazon.com/UQ-Holder-1-Ken-Akamatsu/dp/1612629334?tag=thenewyorktim-20,,,,,
Manga,2014-03-22,2014-04-06,6,0,7,0,0,1612626769,9781612626765,Kodansha Comics,"The 104th Training Corps stop for a much–needed respite in Utgard Castle, but their plans to rest are foiled when they discover that the Titans are now attacking at night.",0,"ATTACK ON TITAN, VOL. 10",Hajime Isayama,by Hajime Isayama,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612626765.jpg,http://www.amazon.com/Attack-Titan-10-Hajime-Isayama/dp/1612626769?tag=thenewyorktim-20,,,,,
Manga,2014-03-22,2014-04-06,7,0,1,0,0,1626920524,9781626920521,Seven Seas Entertainment,Alice must make a choice once and for all between her two eligible suitors: Peter White and Elliot March.,0,ALICE IN THE COUNTRY OF CLOVER: MARCH HARE,QuinRose and Soyogo Iwaki,by QuinRose and Soyogo Iwaki,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781626920521.jpeg,http://www.amazon.com/Alice-Country-Clover-March-Unnumbered/dp/1626920524?tag=thenewyorktim-20,,,,,
Manga,2014-03-22,2014-04-06,8,0,1,0,0,1612629164,9781612629162,Kodansha Comics,"This spin-off series features the middle school adventures of Eren, Mikasa and the rest of the “Attack On Titan” cast.",0,"ATTACK ON TITAN: JUNIOR HIGH, VOL. 1",Hajime Isayama and Saki Nakagawa,by Hajime Isayama and Saki Nakagawa,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612629162.jpeg,http://www.amazon.com/Attack-Titan-Junior-High-1/dp/1612629164?tag=thenewyorktim-20,,,,,
Manga,2014-03-22,2014-04-06,9,0,1,0,0,1421564351,9781421564357,VIZ Media,"Set in 18th century Europe, this series follows a group of demon hunters known as the Ciste Vihad.",0,"MARCH STORY, VOL. 5",Kim Hyung-min and Yang kyung-il,by Kim Hyung-min and Yang kyung-il,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421564357.jpeg,http://www.amazon.com/March-Story-Vol-Kim-Hyung-min/dp/1421564351?tag=thenewyorktim-20,,,,,
Manga,2014-03-22,2014-04-06,10,0,3,0,0,1421565471,9781421565477,VIZ Media,"Rin Okumura joined an exorcist academy to learn how to control his demonic powers, but will his newfound knowledge ultimately help or hurt him?",0,"BLUE EXORCIST, VOL. 11",Kazue Kato,by Kazue Kato,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421565477.jpg,http://www.amazon.com/Blue-Exorcist-Vol-Kazue-Kato/dp/1421565471?tag=thenewyorktim-20,,,,,
